number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
2,124.68,125.264,124.6458022,125.2311188,0.692872908,0.668213184,5.84,27.856,2.92,2.86100402,851.15,854.72,850.9628076,854.5400438,0.69292726,0.6687372,35.7,188.08,17.85,17.48935676,128.0,127.0,127.9023065,126.9064581,0.692384047,0.679933692,10,20.6,5.0,4.898979486,6468.5,6422.8,6464.462855,6418.933455,0.692523122,0.679330873,457.0,1065.2,228.5,223.8833625,148.2,156.9,141.6721215,150.5053508,0.649428601,0.580172902,87.0,73.14,43.5,42.62112152,18.6,18.38,18.56744463,18.34886983,0.691397403,0.682952775,2.2,2.62,1.1,1.077775487,13.5,11.4,8.485281374,6.89219013,0.348832096,0.436162325,21.0,7.8,10.5,10.28785692,5.5,5.6,5.477225575,5.578003109,0.689009238,0.651756561,1,1.6,0.5,0.489897949,6.2
5,91.50808,61.5342,64.5702746,38.39669258,1.327464648,1.448111048,184.5906,19.548,68.00989708,60.37009734,831.2,997.4166667,781.4832078,931.3543911,1.547988788,1.099060355,810.6,607.4333333,295.5415436,339.3376436,162.2,120.75,142.3329728,95.08277743,1.50889625,1.531896995,205,27.91666667,67.33617156,79.47863969,5511.0858,3336.047833,988.2823632,86.54961187,1.139379444,1.159421649,13532.571,1492.618833,5026.19189,4446.201436,56.644,94.25583333,17.26127816,48.43755675,0.954578305,0.666941264,141.0,71.125,61.47434541,60.87843522,6.4304,4.530166667,3.400959984,1.310723684,1.286589738,1.226822832,12.878,2.072333333,4.627845356,5.028439815,125.265316,87.03829,12.60082883,1.328949807,0.810628981,0.67659138,399.97342,66.65337667,156.1639483,149.9469148,2.0,2.0,2.0,2.0,1.609437912,1.357977855,0,0.833333333,0.0,0.0,105.0
2,92.53235,19.0683745,45.59056567,13.50032433,0.240242417,0.672079981,161.0433,3.900294821,80.52165,32.96635289,844.35,1064.545817,809.1211899,1058.077153,0.651719259,0.116261458,482.7,1011.693227,241.35,98.81105603,144.5,73.79282869,121.9590095,70.61156517,0.541482798,0.389875619,155,54.33466135,77.5,31.72925976,4415.0,2448.884462,3853.336217,2368.205038,0.568773321,0.362065914,4310.0,1873.027888,2155.0,882.2781261,103.45,150.8466135,89.46004695,148.0576217,0.561137267,0.077723587,103.9,146.3326693,51.95,21.26883928,56.35,100.7358566,28.43413442,93.64001468,0.249279259,0.022434502,97.3,100.0609562,48.65,19.91778693,89.5,135.5737052,73.89181281,132.3739556,0.52420791,0.067663487,101.0,132.1553785,50.5,20.67519507,3.5,3.956175299,3.464101615,3.949886247,0.682908105,0.145805485,1,3.693227092,0.5,0.204704902,5.4
4,76.4445625,52.56775196,59.35667247,35.97376998,1.199540745,1.285952557,121.3276,14.82427374,43.82335412,44.47305121,794.0,992.0146049,741.6293489,925.7868769,1.315004308,0.916827939,810.6,635.2069433,311.7434923,343.3732573,164.5,117.0343176,139.0005138,91.81294663,1.256700567,1.337039057,205,23.46368715,77.52580216,79.63319502,4235.85725,3063.154938,669.5565878,76.61427524,1.015407123,0.812667359,8958.571,2144.506674,3194.938946,3660.75183,77.2375,107.9189944,53.52796465,84.93546404,1.105182174,0.782562508,127.05,71.79768555,54.83075523,49.93347153,8.1805,5.438919393,4.035568999,1.430058625,1.112098197,1.038681686,12.878,3.020777334,4.948155288,5.667364442,108.756645,100.0138521,7.55238461,1.260434215,0.336261916,0.20306202,399.97342,95.75629949,168.3010468,168.4638564,2.25,2.07980846,2.213363839,2.065777619,1.368922361,1.220879393,1,0.802873105,0.433012702,0.270996438,54.8
3,66.56101287,55.44583614,55.10796322,51.2315995,0.920592155,0.795488169,94.7784614,33.80834686,40.23858905,25.1047998,686.8666667,660.1582,678.7387174,657.0864359,1.086543552,0.77048213,256.1,397.4529,107.7362314,66.83763605,140.6666667,158.968,138.966436,157.4490796,1.086280935,0.64459521,53,111.682,22.30595337,20.70065158,5169.0,5678.471,4798.385004,5479.742112,1.033943425,0.634370375,3997.0,4133.31,1762.216975,1245.159275,66.93333333,56.8612,62.14588263,55.0015361,1.022258016,0.835891894,60.7,32.1821,26.90902368,17.30762591,17.73333333,20.6831,16.87569303,20.0814208,1.053570889,0.600279328,12.1,15.3326,5.131817958,4.240344843,96.66666667,59.993,55.91739522,40.47984057,0.615641299,0.827129729,211.0,31.598,97.85817402,72.39391515,4.333333333,4.708,4.217163327,4.640663591,1.073394281,0.663915621,2,3.267,0.942809042,0.706212433,6.1
7,90.3777,79.41727083,67.376346,63.96928332,1.692575812,1.683518504,191.2006,22.11675,65.35959248,51.08283933,734.6857143,734.1652778,703.7711817,702.5802233,1.897688649,1.743281459,764.1,161.7986111,245.3598898,245.610304,165.2857143,165.3472222,150.634956,150.5966379,1.876773876,1.682387931,178,54.16666667,55.70769192,56.68606524,5665.347,5316.115139,1646.37301,1620.014103,1.626625536,1.480690188,11338.571,2488.690417,4018.670029,3812.224278,59.0,65.685,32.97598276,33.29522334,1.571075459,1.294810159,138.63,32.98305556,49.39505152,54.90690925,11.04742857,10.17652778,6.379441112,6.276344405,1.676810849,1.600211742,22.578,3.608055556,7.491652857,6.216983093,102.2895114,143.337025,19.84288694,27.12965429,1.193886849,0.803940441,399.97342,111.1074194,136.4833803,166.5626263,2.857142857,2.430555556,2.667096611,2.31336335,1.874063208,1.866173892,3,0.388888889,1.124858268,0.89483687,43.8
4,89.4450125,55.247952,66.59944421,36.71944754,1.180420573,1.327715965,124.90825,11.83228688,52.45499173,48.49625155,771.8,989.9798236,713.2926497,921.4760956,1.303847302,0.892625342,810.6,647.039728,326.4848618,347.3907733,173.25,117.7170158,144.4131292,91.86948043,1.247796953,1.345864284,205,19.14737229,84.09035319,81.53971735,4777.85725,3309.823818,739.1011169,79.40411749,1.034399663,0.825865674,8958.571,2304.288641,3368.219947,3840.570878,82.3375,111.3202867,60.72149283,91.24100775,1.1640132,0.819219577,127.05,72.14718853,51.12571974,46.26881699,7.0555,5.169225285,3.559515078,1.381930899,1.09610341,0.928688055,12.878,3.254148475,4.586637194,5.510055315,107.756645,106.5188424,7.06248773,1.297354135,0.30814799,0.16860605,399.97342,102.8894634,168.8542438,172.844224,2.5,2.147004778,2.37841423,2.104536292,1.33217904,1.237424579,2,0.75045939,0.866025404,0.52191872,23.0
2,82.9435043,118.7591623,61.21995835,103.4241294,0.444038339,0.170778708,111.9239314,109.0458085,55.9619657,42.99977027,559.15,547.598,558.8585868,547.4271287,0.692626054,0.485831839,36.1,339.806,18.05,13.8691671,156.5,181.14,151.6904743,178.1423359,0.662574757,0.36142464,77,138.66,38.5,29.58243398,4423.0,5525.72,4073.597918,5300.189207,0.615224753,0.297774509,3446.0,4553.72,1723.0,1323.909967,46.75,48.51,46.66904756,48.46159958,0.691416078,0.445045052,5.5,32.67,2.75,2.113030998,8.5,7.092,8.21035931,6.930240889,0.659268007,0.584817708,4.4,3.24,2.2,1.690424799,124.0,52.96,55.27205442,21.88899208,0.205578192,0.502177265,222.0,31.64,111.0,85.28961484,3.0,3.0,3.0,3.0,0.693147181,0.471393487,0,1.92,0.0,0.0,4.65
4,76.4445625,52.2208585,59.35667247,35.69833329,1.199540745,1.287544203,121.3276,14.68364822,43.82335412,44.40332235,794.0,995.0604743,741.6293489,928.8613558,1.315004308,0.909963777,810.6,641.6375494,311.7434923,343.1551142,164.5,116.3794466,139.0005138,91.24982217,1.256700567,1.337816766,205,23.24110672,77.52580216,79.53659195,4235.85725,3034.110897,669.5565878,73.77436574,1.015407123,0.812700868,8958.571,2124.149972,3194.938946,3655.415188,77.2375,108.2470356,53.52796465,85.35340481,1.105182174,0.777421975,127.05,72.46837945,54.83075523,49.80899129,8.1805,5.38943083,4.035568999,1.405010355,1.112098197,1.039776869,12.878,2.99001581,4.948155288,5.663043536,108.756645,99.06535628,7.55238461,1.21512708,0.336261916,0.203084093,399.97342,94.84768719,168.3010468,167.9428198,2.25,2.079051383,2.213363839,2.065143588,1.368922361,1.216001152,1,0.814229249,0.433012702,0.269818943,67.0
6,90.52137833,62.18952298,67.51194396,38.16357439,1.548724597,1.569043874,192.981,23.46806608,63.49595509,64.05508555,817.95,1010.614098,779.5069232,953.3268863,1.741974919,1.160054176,764.1,635.5216867,265.9993907,323.7966955,144.0,105.7332008,130.161185,87.01181296,1.709525072,1.70237025,171,21.05949571,55.05149105,64.43654382,4643.5715,3015.16444,1166.672376,76.93004671,1.423068577,1.300077908,9778.571,1214.02448,3657.787683,3882.32576,110.3666667,116.2450006,47.76494101,74.94675751,1.350566865,1.103783331,292.83,72.69997516,98.55561132,66.64820691,8.087,5.0331216,5.061082202,1.414489279,1.609718108,1.56687647,12.878,1.513493727,3.98373924,5.143959308,107.24593,67.48262404,8.02616757,0.881198815,0.877136513,0.780270186,399.97342,49.66966387,148.4806751,134.0286613,3.333333333,2.63967209,2.870987739,2.396159962,1.635045371,1.573249475,5,0.899515588,1.972026594,1.42966116,55.5
