number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
6,67.4649075,51.47676894,55.52953485,35.15729562,1.627538455,1.324684877,121.3276,21.23443146,38.35647512,44.23064092,753.9166667,999.716433,716.3864729,933.5382774,1.736484243,0.923308082,810.6,697.2066978,265.2815951,342.8449931,167.3333333,115.3247664,149.1483626,90.37188416,1.703996111,1.390966615,205,38.81619938,64.57467684,79.31043139,4565.5715,2977.622614,1185.255036,69.30362103,1.45297653,0.877061192,8958.571,2057.805735,3394.758885,3646.232298,63.00333333,108.434852,35.70372922,85.10598212,1.418182882,0.779420263,138.63,75.89614486,52.18184444,49.87469567,9.577,5.313900312,5.764548962,1.366761048,1.594208705,1.123292181,15.978,2.976479751,5.011275786,5.666258096,122.50443,97.14422174,20.05523391,1.153138065,1.134987002,0.273203592,399.97342,91.88615209,141.7562394,166.1014115,2.5,2.081775701,2.40187391,2.066478017,1.748970751,1.256751777,2,1.057632399,0.763762616,0.287882958,72.5
4,64.0178125,41.81144676,53.04950984,31.13325367,1.253352808,1.34614249,72.90645,7.318859712,29.50622058,30.69385876,805.625,1030.351799,758.221295,970.5137661,1.322091628,0.855631684,764.1,702.0208633,301.3503806,329.7523333,156.0,105.3381295,134.0748451,84.35770171,1.270690368,1.351284296,171,16.25899281,68.72044819,69.89535384,4015.85725,2634.769,622.9446286,49.64024904,0.978713048,0.764992753,8958.571,1933.000784,3266.835175,3580.357015,75.0075,110.0438849,43.15954966,78.9629102,1.038426892,0.685886004,135.97,80.04964029,57.41866133,51.08581441,8.1805,4.924733813,4.035568999,1.190194078,1.112098197,1.05074742,12.878,2.701165468,4.948155288,5.601018665,113.006645,92.60503468,8.918318606,0.948174866,0.430245101,0.282315076,399.97342,86.31582863,166.1565478,161.7211564,2.25,2.071942446,2.213363839,2.059199535,1.368922361,1.165940381,1,0.920863309,0.433012702,0.25839259,69.0
2,25.5545,13.30058571,21.67020885,12.7050783,0.545249633,0.404928245,27.0876,9.576938095,13.5438,5.768544281,752.1,1053.928571,674.0663543,1037.516155,0.591265243,0.093761603,667.2,1014.071429,333.6,142.0861481,155.0,75.38095238,127.5970219,71.23922045,0.521964761,0.428742703,176,52.23809524,88.0,37.48075848,1558.0,2193.142857,1390.884611,2157.896435,0.587888574,0.092484128,1404.0,2111.619048,702.0,298.9942324,102.65,150.3761905,88.05941176,147.2170582,0.554580327,0.081215671,105.5,145.6238095,52.75,22.4671592,53.665,100.1109524,15.64129151,87.58612824,0.104616764,0.008649547,102.67,99.88904762,51.335,21.86448564,120.0,138.0952381,118.3215957,137.7747266,0.679193266,0.149994924,40.0,128.5714286,20.0,8.5183542,2.5,3.857142857,2.0,3.74447097,0.500402424,0.066521614,3,3.761904762,1.5,0.638876565,19.2
7,81.50137857,60.2733968,63.87217666,36.7496541,1.724818174,1.461168269,192.981,27.60253333,57.23618309,64.273757,774.3714286,1007.064533,742.1690563,946.9823953,1.900259277,1.061795501,764.1,696.6968,246.040477,332.2148201,157.5714286,106.5053333,143.8238006,86.61390223,1.875575286,1.679224869,171,28.632,54.35559412,66.8700778,4933.347,3008.4848,1489.932692,66.04026995,1.633760696,1.223856193,9778.571,1303.237867,3502.293079,3968.243065,56.87142857,105.58264,21.10841644,70.41855048,1.401186056,0.852095765,141.0,75.994,55.62901618,52.09973746,8.501714286,4.992413333,5.63969777,1.326975022,1.788143321,1.520199552,12.878,1.664866667,3.880893922,5.288332104,111.4323686,67.390176,19.85071554,0.915088601,1.249397964,0.78847905,399.97342,51.71915733,135.7822792,134.9105749,2.571428571,2.421333333,2.415652516,2.279529816,1.875121856,1.43604568,3,1.058666667,1.049781318,1.021670962,29.3
7,86.6221798,63.03646827,61.40564673,38.94855841,1.650953338,1.536763144,191.2006,25.79881923,67.52314423,64.23021051,723.2714286,989.9895,690.7172852,931.7596172,1.894117495,1.108299834,764.1,654.3855,250.811806,328.691237,157.7142857,110.83625,142.8596114,90.48921983,1.867847737,1.679834975,178,26.9325,57.97219601,67.19195961,5139.489857,3726.77075,1458.737651,94.16655043,1.575956089,1.209170631,11338.571,1645.6855,4104.668685,4507.954492,57.84285714,100.5681875,32.18949543,68.26728504,1.559643725,0.841226399,138.63,71.1290625,49.637421,54.25995258,8.904571429,4.952625,5.598539462,1.404739873,1.737276468,1.449576809,16.778,2.367,5.068023533,5.441810141,131.5752257,89.89454,26.74738143,1.566211701,1.36159528,0.719732558,399.97342,73.48671,139.7685436,151.9549795,2.571428571,2.285,2.479396987,2.212187526,1.908036835,1.485759532,2,0.98875,0.728431359,0.673628236,51.8
2,170.942926,183.622084,166.6572366,179.7151279,0.668182123,0.552535154,76.0749481,95.01844937,38.03747405,35.86207445,539.2,593.7666667,513.7498905,570.338045,0.646325893,0.515016136,327.4,343.4333333,163.7,154.3378401,220.5,194.6666667,206.4315867,182.6541089,0.630041154,0.692936057,155,4.0,77.5,73.06770072,5829.5,7146.333333,4286.796006,5643.321983,0.441593459,0.297052773,7901.0,5893.666667,3950.5,3724.567119,69.85,77.46666667,66.00681783,73.9183803,0.638642616,0.503488685,45.7,46.13333333,22.85,21.5431866,6.495,7.963333333,4.772944584,6.285402501,0.441147706,0.296678453,8.81,6.57,4.405,4.153073828,22.0,17.33333333,16.97056275,13.207709,0.474139313,0.61724177,28.0,6.666666667,14.0,13.19932658,3.0,3.666666667,2.236067977,2.924017738,0.450561209,0.304636097,4,3.0,2.0,1.885618083,4.75
4,90.2786,55.66186923,66.98998734,36.30134216,1.178059558,1.355106226,128.2426,9.343084615,53.2860956,50.18140886,773.025,997.8384615,714.9461837,928.2491018,1.304577661,0.882428048,810.6,653.9038462,325.5704638,349.4320756,163.0,112.9923077,138.0064058,89.06394308,1.25775304,1.367750555,205,12.86153846,76.64528687,77.0667539,4870.35725,3228.461769,749.1889155,69.78126817,1.034495294,0.896311245,8958.571,2066.922846,3422.728556,3824.742969,82.3375,111.5703846,60.72149283,92.49749158,1.1640132,0.817857705,127.05,74.71038462,51.12571974,45.82755289,7.1055,4.898769231,3.585032949,1.285553847,1.098226113,0.998126195,12.878,2.903538462,4.585759561,5.388982838,108.756645,96.37585077,7.55238461,1.094850305,0.336261916,0.204502998,399.97342,92.29338,168.3010468,166.45132,2.25,2.1,2.213363839,2.082759488,1.368922361,1.212893865,1,0.815384615,0.433012702,0.3,39.4
4,39.638775,42.5374112,32.30244218,35.86083001,1.217267068,0.651907513,51.5353,33.7491672,21.98334213,20.28876303,826.05,806.4256,814.0040007,796.0314524,1.370788622,1.047844399,349.5,423.9456,149.9473324,139.6409194,126.5,131.752,120.3647364,126.2578829,1.34401653,0.89408973,82,85.872,34.39113258,32.41447973,5466.5,6145.024,4207.863153,4883.48773,1.1672549,0.561367901,7222.0,5130.384,3472.456587,3389.241342,97.575,99.5568,42.20261185,50.90868176,1.10978808,0.710266091,153.9,66.438,57.71946704,51.63332929,36.0,33.0108,21.29987592,21.48026786,0.871754906,0.830751513,96.3,20.8428,39.95040676,36.14468596,197.75,118.308,168.9807956,113.0292022,1.223320997,1.183614972,309.0,48.708,119.4369604,42.80706876,2.5,2.4,2.37841423,2.29739671,1.33217904,1.060423821,2,1.152,0.866025404,0.8,6.3
6,80.99113333,56.73374133,61.09848914,35.23191811,1.534564979,1.471914684,192.981,24.148008,61.58234006,61.73770202,746.35,1004.749333,710.6088238,943.8169239,1.737416208,1.047956594,764.1,692.604,262.9265217,334.3430419,147.5,105.7066667,133.8510159,86.25997654,1.715053092,1.646738079,171,24.46666667,53.74864339,65.76417938,4804.238167,2887.3488,1201.855204,63.73853779,1.430831761,1.208582446,9778.571,1193.904533,3688.323736,3915.639183,65.98333333,104.6092,32.67397095,67.06637406,1.379524671,0.832922674,138.63,75.6904,54.97654975,53.41861662,7.725333333,4.8908,4.791833716,1.311299386,1.593067322,1.468825596,12.878,1.672133333,4.093986104,5.213066547,112.00443,74.894176,16.0768206,1.009122733,1.01218625,0.81773838,399.97342,53.31915733,145.4075002,138.1668898,2.666666667,2.373333333,2.492882872,2.244557214,1.71707598,1.435053232,3,1.026666667,1.105541597,0.976706484,56.5
5,72.89433,51.17847554,59.22342104,34.89686221,1.447755744,1.353231664,121.3276,20.31455292,39.83472978,44.17705906,782.44,1003.501231,740.5402853,937.4049527,1.551120038,0.928952604,810.6,696.8603077,279.7887389,342.4895672,161.4,114.5938462,140.9452285,89.71898956,1.503018995,1.407317953,205,36.86,69.61781381,79.25806705,5170.2858,2951.741769,1123.5331,66.33682258,1.309543213,0.971213116,8958.571,1942.861308,3414.488945,3637.945539,84.49,109.0806154,62.21050924,86.47367266,1.390184291,0.81753056,127.05,75.15923077,51.14219784,49.43213663,9.9844,5.307076923,5.392988709,1.34196984,1.372938072,1.195593877,16.978,2.722153846,5.709957394,5.746909115,105.205316,92.12046615,12.42440379,1.07404941,0.738693888,0.282184685,399.97342,86.75491846,150.7005031,162.5061517,2.2,2.076923077,2.168943542,2.063362233,1.594166699,1.252260251,1,1.049230769,0.4,0.266469355,72.2
