number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
5,103.56381,60.12046014,79.40374286,36.67801709,1.434667753,1.441185295,141.2506,19.94533157,54.55599507,57.19244913,743.8,1014.374429,697.699402,944.7439881,1.539685709,0.8872145,786.5,738.7692857,295.0097015,350.4756309,171.6,115.9657143,149.2680188,88.68367995,1.505046119,1.455510874,199,36.26142857,71.58100307,83.95055668,6038.2858,3306.910857,1350.548905,56.62145131,1.378783201,1.214492313,8958.571,1279.183429,3138.000861,3873.497185,83.38,113.2714286,74.74999138,103.9473207,1.500342365,0.902673762,91.0,80.325,39.69354607,39.80774204,7.1444,4.254142857,4.060384956,1.096487415,1.361541447,1.258818312,12.878,1.753571429,4.342971959,4.999084428,87.005316,60.62661714,6.99308389,0.603704924,0.368658283,0.270106987,399.97342,57.12766857,156.563965,138.6504422,3.0,2.47,2.861938162,2.367915543,1.564131503,1.332206825,2,1.057142857,0.894427191,0.785920752,8.1
1,118.71,118.71,118.71,118.71,0.0,0.0,0.0,0.0,0.0,0.0,708.2,708.2,708.2,708.2,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,145.0,145.0,0.0,0.0,0,0.0,0.0,0.0,7310.0,7310.0,7310.0,7310.0,0.0,0.0,0.0,0.0,0.0,0.0,108.8,108.8,108.8,108.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,3.73
5,69.17125,77.96904643,54.8727651,64.4550449,1.419173391,1.142028987,121.3276,36.95065714,41.8090109,41.89905509,753.08,736.5,708.3233404,700.2616878,1.543037642,1.361247351,810.6,277.1857143,290.5942009,256.4449593,170.4,170.2857143,148.5844874,152.2877646,1.50703212,1.280290335,205,65.42857143,70.33804092,67.30148435,3698.6858,5273.204143,791.9470941,1650.325481,1.218288238,0.797975742,8958.571,3839.795857,3052.920006,3423.424988,62.564,78.655,31.6524096,48.63056262,1.158143597,0.910188017,138.63,51.10928571,57.15221592,54.89797716,8.2524,9.356,4.68830002,6.102447166,1.391841633,1.060547309,12.878,5.582571429,4.428100161,4.335599019,127.005316,192.0752257,14.54364543,31.6958771,0.853359245,0.423931246,399.97342,171.4247743,154.8943183,186.1421325,2.2,2.071428571,2.168943542,2.058770529,1.594166699,1.412753733,1,0.714285714,0.4,0.257539377,77.0
4,156.24502,105.9551738,147.3231349,102.9710387,1.330683301,0.977669321,116.07402,62.01541125,51.28102804,30.29041499,665.9,670.0775,664.1242666,669.6411531,1.383680062,0.77277515,119.3,475.61625,47.67751042,23.94403357,160.5,185.0875,159.0828845,183.5716312,1.377099855,0.660913686,55,143.1375,22.20923231,22.45951566,9377.5,8517.875,9230.789577,8478.583519,1.370519903,0.786704878,4540.0,6060.75,1673.460113,856.4208862,77.45,88.9925,65.39518463,86.37787473,1.266492862,0.721967288,88.1,64.92375,33.6859392,15.6691957,12.225,21.89125,9.626693741,19.11034795,1.153265923,0.349547527,22.6,19.9425,8.744819895,8.552487851,43.75,54.25,33.9687132,51.88928704,1.222656942,0.687690354,59.0,40.2,21.95876818,10.5481041,4.25,4.75,4.16179145,4.717277489,1.366425495,0.685039118,2,3.6375,0.829156198,0.512347538,18.12
4,90.97585,59.33231143,67.32755529,36.49392221,1.176392884,1.027426148,128.2426,34.30616286,53.9117376,55.84648576,782.425,1008.837429,727.9606097,935.571557,1.310368072,0.786951762,781.6,737.2261429,318.0807081,357.4177065,146.0,106.49,127.6180332,85.00549931,1.282996258,1.146197066,158,49.36142857,60.67536568,70.03702011,5665.10725,3275.878,880.2476273,56.42706632,1.090609911,0.843155211,8958.571,1831.797714,3383.439907,3830.229703,91.35,113.2714286,82.04689051,103.9473207,1.2852032,0.825834291,91.0,80.17785714,40.64317286,39.80774204,6.4805,3.988,3.264459817,1.063214987,1.069308509,0.934433948,12.878,1.744571429,4.591616355,4.748998812,107.006645,61.86947429,6.677503797,0.658315417,0.286107204,0.288118603,399.97342,57.12766857,169.2692474,138.2309764,2.75,2.31,2.632148026,2.261392828,1.342113179,1.106679484,2,1.045714286,0.829156198,0.512319655,12.0
4,76.4445625,52.19224755,59.35667247,35.67571029,1.199540745,1.287674424,121.3276,14.67204976,43.82335412,44.3974454,794.0,995.3116904,741.6293489,929.1153869,1.315004308,0.909396364,810.6,642.1679305,311.7434923,343.1359092,164.5,116.3254344,139.0005138,91.20353147,1.256700567,1.337878788,205,23.22274882,77.52580216,79.5283784,4235.85725,3031.715414,669.5565878,73.54489021,1.015407123,0.812703657,8958.571,2122.471,3194.938946,3654.964384,77.2375,108.2740916,53.52796465,85.38796723,1.105182174,0.776996228,127.05,72.52369668,54.83075523,49.79861411,8.1805,5.385349131,4.035568999,1.402964124,1.112098197,1.039867782,12.878,2.987478673,4.948155288,5.662667704,108.756645,98.9871266,7.55238461,1.211463769,0.336261916,0.203085931,399.97342,94.77274701,168.3010468,167.8995346,2.25,2.078988942,2.213363839,2.065091304,1.368922361,1.215594946,1,0.815165877,0.433012702,0.269721502,58.9
7,69.35319286,44.58135385,58.21718178,32.66500431,1.800888875,1.658197202,121.3276,13.07024615,36.59640379,34.40894783,709.5428571,1007.163846,675.0261231,944.622804,1.889808239,1.002556288,810.6,697.9861538,256.5545548,336.5773517,176.7142857,110.6615385,159.5574472,88.26727193,1.870849355,1.684196459,205,28.67692308,61.92095026,72.71647299,4044.775571,2778.738692,1288.31968,62.91816655,1.64274721,1.042396224,8958.571,1929.076692,2905.524789,3592.34858,55.02142857,106.8887692,28.04670532,75.18395872,1.480598008,0.765267808,138.63,76.67123077,52.21374625,52.39998909,9.966,5.320153846,6.24745268,1.340193276,1.742060307,1.416437258,20.278,2.702,5.701538539,5.840869454,109.1466543,96.46815846,21.52471797,1.202388342,1.262021203,0.492490966,399.97342,86.13953385,134.8454437,161.487921,2.714285714,2.123076923,2.479396987,2.085483258,1.840340796,1.439427114,4,1.046153846,1.385051388,0.540873718,28.0
3,131.3547367,125.1210525,128.7486612,122.761689,1.078089488,1.071503277,62.51421,23.5325,27.04223409,25.78833599,700.2333333,726.05,694.628129,720.3785037,1.090684194,0.995161845,214.5,254.5,87.75026432,88.17359299,178.6666667,176.25,175.8743723,174.1299986,1.082690776,1.041587471,77,48.25,32.16968898,28.17245996,9551.0,10169.0,9356.542159,9961.844215,1.078212859,0.956826887,4713.0,4184.0,1930.99508,1985.529778,71.83333333,67.675,67.62777006,64.28039991,1.035998258,1.047837739,57.3,14.725,26.18298854,23.79152948,13.5,14.3,12.52298704,13.45736606,1.033700444,0.931059084,9.8,6.6,4.596375384,4.214854683,51.66666667,56.5,43.24414925,48.95083511,0.9625909,0.847055023,54.0,31.25,24.5673677,22.86372673,3.666666667,3.75,3.634241186,3.722419436,1.090059659,1.009613758,1,1.25,0.471404521,0.433012702,2.82
3,16.33572309,12.21997531,15.69686488,12.16726755,1.057658453,0.22745292,10.97906928,11.39734355,4.775161567,1.401661552,994.2666667,1081.275806,910.2165879,1076.477794,1.020972308,0.145029804,905.9,1042.683871,375.4408461,84.88456048,104.3333333,68.80645161,89.33167493,67.93910718,0.940871964,0.251426803,134,63.93548387,60.74171183,15.5789754,1076.417,2202.729855,139.8772339,1975.328542,0.613953397,0.042259084,2258.749,2187.076597,925.3116396,325.4738267,72.73333333,151.4,41.54861869,145.7908663,0.71427547,0.042818807,146.9,150.25,61.37178143,22.2916229,35.98666667,101.6606452,4.614823009,90.26644764,0.135795875,0.004242315,104.64,101.6070968,48.80836358,18.29150586,93.34194333,137.7423521,7.970033726,121.871504,0.694032506,0.083690915,139.97417,135.4834544,65.98445653,17.6327938,2.666666667,3.935483871,2.289428485,3.893446446,0.974314753,0.092868314,3,3.85483871,1.247219129,0.396393733,14.7
5,74.23165,49.718382,60.51522055,34.51369462,1.453747136,1.301759487,121.3276,18.22309333,39.44587456,42.22783384,816.36,1007.227733,771.8910221,944.5152545,1.552506364,0.890976596,810.6,699.1122667,282.3952592,335.1990365,160.0,112.1293333,139.595299,88.82185001,1.501217585,1.337446816,205,38.284,69.92281459,76.1060528,4816.6858,3153.802133,1074.903488,71.21567255,1.322213067,0.738662775,8958.571,2376.624533,3084.729342,3794.578078,62.09,111.9488,26.18682439,90.89860739,1.130427572,0.768066718,141.0,75.998,57.64474304,46.99161094,8.0144,5.430733333,4.549684585,1.379955055,1.384657053,0.975283495,12.878,3.466066667,4.438214668,5.773788785,111.005316,109.8408427,13.13117315,1.265749435,0.785623847,0.174584437,399.97342,106.1191573,150.6001991,174.5565515,2.2,2.066666667,2.168943542,2.054799318,1.594166699,1.189273215,1,1.064,0.4,0.249443826,68.0
