number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
7,120.5250571,58.37720421,95.02211661,35.74614069,1.785651597,1.878994911,184.5906,9.928938947,62.15919421,57.60976824,781.4,1031.372526,741.1463908,963.9127922,1.891030895,1.017472358,773.0,748.0626316,267.7519108,343.2919051,170.2857143,107.7136842,155.0034974,85.10423444,1.877398969,1.791597629,183,24.74210526,56.55014029,73.01883046,8044.061286,2983.727316,2267.012029,48.15457211,1.619590352,1.694138781,19248.571,942.3305789,6097.118304,4335.508143,64.79,105.26,32.15654286,72.17372736,1.595704522,0.785598074,141.0,82.44473684,49.37242174,52.10086139,10.48742857,4.107,5.144603601,1.009036436,1.483843642,1.691528407,34.778,1.294578947,10.775238,6.000280094,91.18951143,50.73065158,13.47956325,0.581820739,1.015083482,0.684947244,399.97342,42.08987474,137.4784148,121.985191,3.0,2.312631579,2.737476213,2.22745598,1.847534411,1.526284969,4,1.084210526,1.414213562,0.766501568,33.0
2,62.02275,68.01167647,51.91420403,57.85877913,0.534905533,0.455947585,67.8745,44.88244118,33.93725,33.40463587,735.4,726.4705882,733.6571406,724.7888281,0.69077817,0.68719619,101.2,79.17647059,50.6,49.80587923,150.5,157.4705882,145.223965,152.2772795,0.658298218,0.602375627,79,66.05882353,39.5,38.88008359,6305.0,7006.470588,4894.11892,5578.973136,0.478555833,0.3993553,7950.0,5087.647059,3975.0,3912.616006,104.25,98.80588235,99.58082145,94.36195796,0.648699346,0.685183683,61.7,12.45294118,30.85,30.36583743,43.1,41.84705882,42.511175,41.28210415,0.679516626,0.693074109,14.2,0.505882353,7.1,6.988571986,144.5,143.5294118,144.3952908,143.4281902,0.692422637,0.683407105,11.0,20.0,5.5,5.413682525,5.0,5.176470588,4.898979486,5.077419948,0.673011667,0.62549136,2,1.882352941,1.0,0.984305914,1.34
3,56.03433333,52.533,49.77476002,45.798827,0.977894583,0.832779638,63.895,27.482625,28.42060504,29.34071287,757.7333333,875.2125,738.7765875,858.9991533,1.072759311,0.71865694,409.6,587.5375,174.9904632,161.285236,157.0,125.875,147.4658736,116.7609558,1.043535243,0.942439909,107,47.25,49.52440476,50.19571072,4596.666667,4534.375,3149.152035,3241.929931,0.741947681,0.679905522,8730.0,3115.625,4022.207796,3874.932207,92.92333333,149.116875,38.53843062,114.7978781,0.645365466,0.44105207,197.63,125.695625,81.8546461,69.46302899,15.42333333,12.865,8.102185053,4.935594401,0.630015938,0.457463943,34.27,10.71625,14.81313456,15.68185456,113.0683333,56.065625,17.86211519,2.417423073,0.681543465,0.546222936,199.795,43.309375,83.6016308,73.44715419,4.666666667,5.75,4.160167646,5.601846084,1.004242473,0.727409343,4,3.625,1.885618083,0.968245837,3.6
4,81.69675,79.8745824,76.20511712,75.3295722,1.312300369,1.17924275,81.482,27.8556776,32.93210615,29.93828959,736.0,781.7956,717.9652979,762.5372658,1.362654593,1.097227188,443.7,351.9768,157.5118567,163.3250272,168.0,158.348,160.9103798,151.327586,1.341746881,1.205480602,139,51.42,51.58972766,50.82962616,6504.75,6179.624,6127.770332,5924.333705,1.332089099,1.124825122,5398.0,2545.448,2075.083056,1679.381549,56.4125,45.2368,39.35092814,33.23875542,1.092989976,0.921949009,98.05,28.71,41.85559065,33.18010226,16.675,18.3224,15.14412977,16.4818105,1.294776495,0.986325975,19.7,10.4608,7.164975576,7.9985035,59.5,55.632,50.43450332,49.19310711,1.256714214,1.052832974,73.0,25.48,28.21790212,23.23188705,3.0,3.564,2.783157684,3.344284511,1.308605387,1.010937514,3,1.928,1.224744871,1.232032467,10.9
4,78.77165,66.38934,70.12894068,63.26957632,1.268192388,1.142097507,104.164,30.609305,39.76185183,22.18744662,706.55,807.47475,688.7297356,791.6544851,1.360592064,1.044486452,414.7,447.85375,161.678887,153.1511847,167.5,145.07,163.276845,141.2284259,1.362186468,1.255840444,92,47.215,35.9826347,34.25923379,5540.25,5478.85,4704.820703,4805.363208,1.267488526,1.040927356,6324.0,2549.625,2427.113757,2168.431963,38.0175,47.279925,22.84827632,28.79970173,1.045688461,0.585076692,75.63,38.966325,29.58883098,33.58136967,14.285,19.3666,12.33868192,17.1895555,1.237365853,0.833345455,20.6,13.51275,8.136748429,8.564632417,86.5,86.0575,60.53673629,70.51746195,1.081653715,1.095410139,183.0,39.6925,69.10318372,59.31344025,3.25,3.7975,3.080070288,3.567690316,1.332244922,0.957450327,3,2.3575,1.089724736,1.251596481,11.0
6,92.85524167,61.47294867,68.700024,37.00824019,1.545324419,1.431965589,192.981,27.37848733,65.02920291,65.91813217,737.6666667,1005.974533,699.5227201,945.374462,1.733303961,1.03469268,786.5,693.2986667,269.1075601,333.2999324,166.0,106.3833333,147.8477362,86.51107256,1.702822625,1.648200364,199,24.88466667,64.61166045,67.03727611,4926.904833,3071.122133,1225.619804,66.53843841,1.433509827,1.169400118,9778.571,1368.437867,3734.805988,4032.910041,69.5,106.6901867,35.67446971,72.29591135,1.426418382,0.864637282,138.63,75.80134,53.23519794,51.07528377,7.943666667,4.950786667,4.962965841,1.320670689,1.60481052,1.434885671,12.878,1.654666667,4.008321414,5.257757917,109.3377633,69.41084267,14.06450304,0.922101632,0.952020166,0.745879181,399.97342,53.31915733,147.0428066,136.8854702,2.833333333,2.446666667,2.615320972,2.294855424,1.707475435,1.414873687,3,1.013333333,1.213351648,1.055377763,57.0
2,17.558,15.309,16.20991533,14.16258252,0.617382033,0.691439831,13.494,0.894333333,6.747,6.361132604,768.75,779.2333333,768.1064119,778.6586444,0.69231011,0.623349854,62.9,287.7,31.45,29.65134436,116.0,106.3333333,112.316517,103.1499058,0.661563238,0.689009238,58,9.666666667,29.0,27.34146221,2099.0,2219.333333,2067.723386,2190.987982,0.678283686,0.574141241,722.0,1060.666667,361.0,340.354064,14.85,19.3,6.503845017,10.60546769,0.199999657,0.120212062,26.7,18.3,13.35,12.58650071,29.35,36.23333333,20.85665361,27.91385086,0.41959372,0.278859237,41.3,30.43333333,20.65,19.46900671,93.5,71.33333333,65.7267069,48.8595171,0.412844415,0.564887469,133.0,35.33333333,66.5,62.69680127,2.5,2.666666667,2.449489743,2.620741394,0.673011667,0.562335145,1,1.333333333,0.5,0.471404521,40.21
4,81.75669875,79.81898056,76.28283317,75.2563295,1.312595878,1.138562035,81.482,29.07285544,32.89036869,29.98037941,741.475,782.6048,723.24614,763.3633153,1.362745785,1.044853032,443.7,366.95688,157.8039983,163.152737,168.75,158.5392,161.7142868,151.5180641,1.342443743,1.152257419,139,57.7184,51.32920709,50.80546883,6502.75,6157.9952,6126.394078,5909.068419,1.33216904,1.048245255,5390.0,2894.6352,2072.768363,1650.475992,44.3375,42.4996,34.2584661,31.69132944,1.166444656,0.784844956,64.05,30.80896,28.47181446,30.79090028,16.425,18.23648,14.91904295,16.39154935,1.29351873,0.933632868,19.7,10.83376,7.15973987,8.02603247,61.75,55.5192,51.63776065,49.11898767,1.244889386,0.97349394,82.0,28.8792,30.87373479,23.15070693,3.5,3.6152,3.30975092,3.408329485,1.333736027,1.004311375,3,1.9392,1.118033989,1.198636292,6.85
5,78.7827,73.34025625,63.0151641,56.17135124,1.441284086,1.236478267,128.2426,34.77418125,43.2426141,46.50810866,853.88,886.98,815.497738,840.8720148,1.56312095,1.375144419,781.6,319.28125,264.7172408,286.5263515,139.4,131.2125,124.9213883,115.3044306,1.521557656,1.342208164,158,49.3375,54.47788542,58.06196986,6612.4858,5210.30725,1412.564991,824.5279544,1.342472122,1.194742281,12448.571,1869.71775,4007.896325,3162.255195,80.38,73.85,64.49476895,57.6118235,1.441829673,1.2443331,125.3,34.235,43.89830976,45.72411836,14.1044,12.30425,6.657113822,4.982528629,1.29820477,1.06364694,27.478,6.8695,9.842853115,10.20580119,59.205316,37.394145,12.17694797,6.552108047,1.162305085,1.111084645,149.97342,18.755855,52.92193022,32.59471731,3.8,3.2875,3.519482029,3.10687301,1.535190849,1.408894148,4,1.175,1.469693846,1.131301794,7.1
5,88.936744,51.26994954,70.35897547,34.94140923,1.445824393,1.426743567,122.90607,16.87750046,46.48233522,44.23982932,743.42,1004.216923,696.3138494,938.6272976,1.538526557,0.917871126,810.6,698.7292308,296.615154,341.5587966,170.6,113.6461538,148.7373524,89.32663067,1.506997782,1.434099923,205,32.03076923,70.40624972,77.98785522,4617.8858,2993.015615,1043.153792,66.91639236,1.324548305,0.910598742,8958.571,2066.922846,2958.021492,3659.745571,71.69,109.6930769,52.69696748,88.10354993,1.354051962,0.792138721,127.05,75.96923077,50.28149162,48.6235776,7.8044,5.224153846,4.411557372,1.33201527,1.374615052,1.105383935,12.878,2.926153846,4.489231275,5.639693143,89.605316,96.32200462,8.418911599,1.090820524,0.457810242,0.207860071,399.97342,92.29338,155.3296092,166.4777494,2.4,2.092307692,2.352158045,2.076273559,1.589026915,1.27019996,1,1.030769231,0.489897949,0.289459811,76.3
