number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
4,74.7668405,73.97092538,64.95092001,66.91920834,1.252351191,1.24345625,106.353238,23.37686342,39.33721927,34.32923128,804.75,791.2,777.2554314,770.1028502,1.354248855,1.294553535,508.7,203.14,197.52765,172.9427709,155.25,156.488,144.9085503,148.5820294,1.315423652,1.256693381,155,49.464,60.28007548,52.89954495,4733.5,5627.072,4121.488522,5070.933471,1.264339012,1.073633329,6051.0,2908.964,2281.323355,2197.434028,46.1625,40.846,35.17956917,30.68033397,1.158558489,1.174802324,64.05,18.216,29.94635568,29.75454224,12.535,14.62808,6.651310222,9.944202663,1.031412371,0.983792724,27.06,7.33912,9.920114667,8.982375115,36.809,48.631152,11.38139251,24.13535455,0.968065319,0.832733116,78.764,31.568848,30.18876352,29.43158859,3.75,3.6,3.499635512,3.39345819,1.322949511,1.289209772,3,0.94,1.299038106,1.2,25.0
5,74.23165,51.67850895,60.51522055,35.26690666,1.453747136,1.348286107,121.3276,20.61066148,39.44587456,44.29015657,816.36,1001.887549,771.8910221,936.0126013,1.552506364,0.940229088,810.6,689.4058366,282.3952592,341.7798119,160.0,115.2801556,139.595299,90.31996683,1.501217585,1.39639349,205,37.71984436,69.92281459,79.35537536,4816.6858,2965.664486,1074.903488,69.19821494,1.322213067,0.933832187,8958.571,1986.475591,3084.729342,3616.54883,62.09,107.3980545,26.18682439,81.74750689,1.130427572,0.762527963,141.0,75.94552529,57.64474304,50.90473092,8.0144,5.241883268,4.549684585,1.356056369,1.384657053,1.122059717,12.878,2.819649805,4.438214668,5.596035623,111.005316,94.25541424,13.13117315,1.128964907,0.785623847,0.285264185,399.97342,88.7017842,150.6001991,163.8392818,2.2,2.077821012,2.168943542,2.064113601,1.594166699,1.252498675,1,1.042801556,0.4,0.26788972,47.6
2,146.6435,185.380975,139.3821086,183.1698881,0.644046818,0.170762748,91.147,170.220475,45.5735,24.00733082,789.2,856.265,785.2460952,855.1359421,0.688141356,0.233019085,157.8,749.72,78.9,41.56315406,179.0,179.85,178.9972067,179.8492236,0.693131575,0.264441976,2,153.15,1.0,0.526782688,17465.0,21795.75,16705.30455,21565.84059,0.649969964,0.176013875,10190.0,19940.25,5095.0,2683.957794,127.65,148.7725,125.2078272,148.0553444,0.674076868,0.203851548,49.7,133.3525,24.85,13.09054979,25.85,25.9775,25.84956479,25.97737903,0.693130345,0.264367028,0.3,22.1225,0.15,0.079017403,135.0,147.75,134.1640786,147.5105248,0.686961577,0.229474249,30.0,129.75,15.0,7.901740315,6.0,6.0,6.0,6.0,0.693147181,0.266384463,0,5.1,0.0,8.88e-16,0.11
5,85.99348,56.45847885,65.72105999,36.47465338,1.402549972,1.36205803,141.2506,20.80504808,52.96152067,51.77160286,782.78,1002.073654,739.8852266,935.135473,1.550016651,0.907395146,810.6,702.6744231,281.9030571,344.2273505,167.0,116.2173077,144.9579558,90.37729457,1.499574146,1.383248149,205,38.02307692,72.8258196,81.41740085,5649.2858,3209.965615,1228.301453,69.25957244,1.33629327,0.969341547,8958.571,2015.230538,3389.844504,3848.96845,69.31,110.1459615,47.18235799,88.9607394,1.303671315,0.805086099,127.05,76.63153846,52.63016625,47.73943322,9.0244,5.146653846,5.027113246,1.323910059,1.388180651,1.097320475,13.578,2.867884615,4.876480436,5.54868413,101.605316,94.08546615,11.07086232,1.050317912,0.679486977,0.215763927,399.97342,89.98568769,151.702208,165.0547941,2.4,2.082692308,2.352158045,2.068194545,1.589026915,1.238190542,1,1.059615385,0.489897949,0.275416575,81.3
7,63.46960714,45.58251128,46.51656323,32.35591524,1.710311153,1.61505371,126.516,13.77460902,41.84782124,37.93262753,730.6571429,1014.12406,695.0080068,950.9115166,1.891230694,0.981636739,810.6,714.7075188,257.0643047,336.7805897,165.4285714,109.7744361,145.4899384,87.02361708,1.844006592,1.666327906,205,30.96240602,69.57186858,74.45557959,3369.061286,2726.919677,1105.303822,58.0267195,1.626405505,0.960591511,8958.571,1952.899872,2632.691952,3577.691246,49.65,108.1514286,24.84927597,78.6397632,1.415636864,0.737251623,138.63,78.15609023,52.75979638,51.66196941,14.18028571,5.371323308,7.096097388,1.29123177,1.491853618,1.450244608,49.778,2.734541353,15.09487786,6.777135797,99.57522571,95.45067925,18.01119797,1.077708494,1.138465995,0.413736352,399.97342,87.20345609,137.9235926,162.8410908,2.285714286,2.067669173,2.245648524,2.055634725,1.927392126,1.369295248,1,1.07518797,0.451753951,0.25117734,35.0
4,76.4445625,51.24566538,59.35667247,34.93526616,1.199540745,1.291888138,121.3276,14.28831923,43.82335412,44.19212522,794.0,1003.623077,741.6293489,937.5591924,1.315004308,0.890516212,810.6,659.7153846,311.7434923,342.3960014,164.5,114.5384615,139.0005138,89.68519077,1.256700567,1.339742693,205,22.61538462,77.52580216,79.23539942,4235.85725,2952.461769,669.5565878,66.34216896,1.015407123,0.812798146,8958.571,2066.922846,3194.938946,3639.129247,77.2375,109.1692308,53.52796465,86.5393773,1.105182174,0.762761032,127.05,74.35384615,54.83075523,49.44571436,8.1805,5.250307692,4.035568999,1.33691978,1.112098197,1.042927359,12.878,2.903538462,4.948155288,5.648556567,108.756645,96.39892769,7.55238461,1.096295409,0.336261916,0.203148214,399.97342,92.29338,168.3010468,166.4403826,2.25,2.076923077,2.213363839,2.063362233,1.368922361,1.201823024,1,0.846153846,0.433012702,0.266469355,90.7
2,27.883456,13.43753169,22.0458242,12.06355117,0.491772521,0.570266676,34.144912,6.521237538,17.072456,9.098572678,715.5,787.1692308,710.4689719,785.6911573,0.686123958,0.231463196,169.4,690.1230769,84.7,45.13990874,135.5,94.46153846,126.5227252,92.15994769,0.627645811,0.422426475,97,66.15384615,48.5,25.84752744,2722.5,2500.384615,2709.815492,2496.878188,0.688491665,0.306756096,525.0,2041.153846,262.5,139.8964114,23.9,27.53846154,23.50999787,27.42178982,0.676873772,0.212266654,8.6,24.52307692,4.3,2.291636453,33.0,47.38461538,28.28427125,45.80412783,0.553858229,0.120456034,34.0,44.92307692,17.0,9.05995807,21.5,26.15384615,20.78460969,25.93483404,0.660060233,0.189762327,11.0,23.69230769,5.5,2.931162905,3.0,3.0,3.0,3.0,0.693147181,0.271189373,0,2.538461538,0.0,0.0,0.39
5,60.93397464,71.50034009,44.60939124,55.48242879,1.341822385,1.205922284,122.90607,34.20391141,44.89724616,44.28592179,1047.9,899.96475,969.6908786,850.9560559,1.534958379,1.481945741,1138.9,245.96475,405.0866623,303.9738426,111.0,128.085,93.09169067,113.17006,1.456375597,1.31372618,153,47.595,59.69924623,54.72323798,3950.025,4937.114593,231.9715077,797.0446832,1.090363245,1.089607727,7872.571,1968.45336,3303.278324,2961.052226,123.64,77.3175,79.51228084,57.0282474,1.239234522,1.419950785,312.3,27.40625,110.9131119,61.58255998,9.6564,12.006545,2.682904077,4.829477589,0.995338911,0.969214479,27.478,6.91785,10.30831295,10.25722681,28.410856,35.5066758,2.067830985,6.085086945,0.915950053,0.914340994,78.97342,19.74923825,31.2221645,31.09302417,2.8,3.2225,2.459509486,3.021915404,1.494403211,1.35998674,4,1.2225,1.326649916,1.13269314,26.3
7,93.31739714,50.97185047,78.15484686,33.63978628,1.822582592,1.824329348,135.9646,10.01175419,42.40396569,46.42233689,724.0,1025.217442,690.411635,958.5203665,1.893011224,0.983504128,773.0,747.7296512,252.7348356,344.2373046,172.0,108.872093,156.4650939,85.42534048,1.877416741,1.776687721,183,22.52906977,56.91597817,75.0290326,6352.061286,2730.743605,1993.733922,46.01724606,1.700710499,1.636399818,12368.571,1041.029651,3844.509647,3779.035207,80.33285714,110.1802326,59.57912623,84.27395609,1.767281102,0.910015015,135.97,82.08953488,43.25575989,47.8288513,12.66028571,5.384883721,6.995261808,1.147846073,1.644432234,1.741968607,26.578,1.394186047,9.328523413,7.412524402,90.57522571,58.20731395,16.75923171,0.675055516,1.13030393,0.777413271,399.97342,46.49617442,131.7090409,126.4264965,3.428571429,2.389534884,3.120318506,2.26810448,1.853152007,1.597593481,4,1.046511628,1.498298355,0.961168024,41.4
2,92.06519,92.06519,92.06134699,92.06134699,0.693105439,0.693105439,1.68238,0.84119,0.84119,0.84119,661.65,661.65,661.6471265,661.6471265,0.693142838,0.693142838,3.9,1.95,1.95,1.95,202.0,202.0,201.9603922,201.9603922,0.692951109,0.692951109,8,4.0,4.0,4.0,7540.5,7540.5,7469.890896,7469.890896,0.683797868,0.683797868,2059.0,1029.5,1029.5,1029.5,65.1,65.1,61.08813305,61.08813305,0.632169989,0.632169989,45.0,22.5,22.5,22.5,23.9,23.9,23.72340616,23.72340616,0.685767443,0.685767443,5.8,2.9,2.9,2.9,38.5,38.5,35.24202037,35.24202037,0.609759896,0.609759896,31.0,15.5,15.5,15.5,4.5,4.5,4.472135955,4.472135955,0.686961577,0.686961577,1,0.5,0.5,0.5,9.7
3,120.1395,83.3179,91.11444381,56.90431517,0.901426926,1.04662201,164.1315,21.5921,68.47910989,69.6231171,731.4,753.24,716.9499297,743.8105163,1.079665414,0.909935821,328.0,363.58,139.360133,111.2125281,158.6666667,139.6,154.6164642,135.4199453,1.074544087,1.054509203,74,30.6,33.7671767,35.0633712,10526.33333,7247.8,7058.060945,4530.577991,0.761334781,0.924358391,20230.0,3174.2,8693.180098,7840.025469,113.0333333,121.86,101.9946692,114.1323144,1.012267554,0.826704975,101.0,70.76,44.08668229,35.81963707,27.23333333,36.42,19.29063771,28.28065331,0.845274579,0.540692735,44.7,29.02,18.26952532,18.07920352,103.6666667,122.2,62.78536178,88.9511453,0.821569645,0.642374284,139.0,87.8,65.52522839,55.6,4.666666667,4.4,4.57885697,4.337887085,1.078992208,0.994923633,2,1.6,0.942809042,0.8,1.59
