number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
2,118.57425,146.980005,97.39437299,127.863905,0.5202582,0.326203229,135.2655,117.433935,67.63275,61.37835087,704.6,727.49,702.4890818,725.7324329,0.690152768,0.572165917,109.0,350.432,54.5,49.46006369,179.5,183.07,179.2986336,182.9030489,0.692025572,0.584132136,17,83.89,8.5,7.713954887,13565.0,16696.1,11332.79312,14689.97904,0.533425835,0.338339591,14910.0,13152.3,7455.0,6765.592198,34.05,26.469,28.87213189,22.53243503,0.545187002,0.683082796,36.1,3.749,18.05,16.38081008,27.9,30.042,27.42991068,29.64462787,0.676345738,0.527024215,10.2,16.818,5.1,4.628372932,39.5,43.07,38.57460304,42.28401028,0.669811753,0.512269113,17.0,25.09,8.5,7.713954887,6.0,6.42,5.916079783,6.349227808,0.679193266,0.53422127,2,3.52,1.0,0.907524104,8.4
7,91.77460046,83.72122085,60.41301578,63.15411808,1.600011893,1.586206397,192.981,30.23658948,77.07615092,63.96352156,899.2285714,781.9361502,828.2327732,738.5080561,1.858499592,1.840758082,1131.0,182.9971831,395.6450888,307.1755441,135.0,152.741784,115.4577312,138.3220898,1.822640124,1.620274407,177,38.56338028,62.42710034,54.35005639,4894.732143,5204.369146,516.5871924,1364.670274,1.412589044,1.298107983,11338.571,2523.84015,4569.091589,4059.408061,104.5142857,84.51971831,46.67629194,36.23602401,1.455742117,1.466383431,325.63,33.04788732,104.7311704,82.40864024,6.541714286,8.649671362,3.089370893,5.539887418,1.608470178,1.401390902,12.878,3.6742723,4.639322663,4.236932497,96.86489714,159.32813,6.653499299,25.4529668,1.030635153,0.793911653,399.97342,112.6743657,139.813316,165.7780989,2.571428571,2.464788732,2.279704562,2.258124997,1.827174844,1.731104644,4,0.690140845,1.293626448,1.160754804,100.0
2,100.115,100.115,96.26831254,96.26831254,0.654974393,0.654974393,54.97,27.485,27.485,27.485,814.5,814.5,812.6745966,812.6745966,0.690906885,0.690906885,109.0,54.5,54.5,54.5,124.0,124.0,123.9959677,123.9959677,0.693114662,0.693114662,2,1.0,1.0,1.0,5781.5,5781.5,5763.290727,5763.290727,0.68999926,0.68999926,917.0,458.5,458.5,458.5,156.1,156.1,151.9863481,151.9863481,0.666911489,0.666911489,71.2,35.6,35.6,35.6,24.65,24.65,23.59025222,23.59025222,0.650468839,0.650468839,14.3,7.15,7.15,7.15,31.5,31.5,13.41640786,13.41640786,0.191444082,0.191444082,57.0,28.5,28.5,28.5,5.0,5.0,4.898979486,4.898979486,0.673011667,0.673011667,2,1.0,1.0,1.0,0.25
6,82.02454167,45.08705469,68.84682425,32.41900218,1.668511383,1.660557591,124.1166,9.453125,37.30114369,35.54252487,741.2333333,1020.5625,704.4826578,957.8994683,1.735516751,0.953994203,773.0,727.91875,265.666675,336.6756305,166.5,107.921875,149.9290391,85.95823001,1.715616198,1.600280379,171,24.40625,58.05959582,71.44759983,5505.404833,2658.460063,1476.359134,52.2958841,1.513196885,1.238001237,10278.571,1539.196188,3553.437602,3538.350573,70.82166667,107.2521875,48.5625874,78.21207702,1.538030591,0.781249409,135.97,79.34,47.6754131,51.50902938,12.37033333,5.1795625,6.119473378,1.212772082,1.395139422,1.449264566,35.778,2.1266875,11.3557504,6.638854254,100.3377633,77.24932625,14.59676344,0.861851526,0.949778248,0.472573673,399.97342,68.73504875,141.7450765,148.3860931,3.166666667,2.21875,2.884499141,2.159736451,1.694415073,1.436833432,4,1.03125,1.462494065,0.648766859,35.2
5,68.304774,57.45305043,53.50982129,36.30165553,1.406357103,0.982145606,122.90607,37.19644186,42.88420074,52.75800874,880.62,1010.652857,817.3020991,939.5882869,1.536413108,0.860467727,772.0,723.7414286,337.8647386,353.2524179,137.2,104.6428571,118.6159281,84.64145132,1.485583103,1.167841488,171,51.8,65.47793521,66.57692344,3548.1286,2986.6135,231.5191307,54.37794826,0.997544434,0.745838156,8958.571,1668.154086,3522.094421,3591.728156,133.786,115.0575714,72.00590116,101.1382204,1.214044947,0.932522759,343.97,79.29957143,118.7703094,50.49389764,6.1644,3.865114286,3.421692335,1.077747418,1.308957728,0.978705753,12.878,1.825714286,4.372416888,4.630079427,89.607096,61.18636457,2.122282897,0.615310964,0.403920131,0.269708529,399.9911,57.14273,155.7220874,138.4801194,2.8,2.314285714,2.605171085,2.262096104,1.531778079,1.139291766,3,1.085714286,1.166190379,0.54883922,21.0
5,60.93397464,71.46285255,44.60939124,55.36340555,1.341822385,1.19762125,122.90607,34.44139145,44.89724616,44.33159399,1047.9,895.3785,969.6908786,848.3391111,1.534958379,1.43363035,1138.9,283.3785,405.0866623,294.7997373,111.0,128.16,93.09169067,113.3591147,1.456375597,1.304053834,153,48.12,59.69924623,54.60919703,3950.025,4937.111255,231.9715077,795.3398606,1.090363245,1.089592428,7872.571,1968.47456,3303.278324,2961.057789,123.64,74.98,79.51228084,56.43382902,1.239234522,1.352470904,312.3,29.1875,110.9131119,55.18248907,9.6564,12.00607,2.682904077,4.819948528,0.995338911,0.968432128,27.478,6.9211,10.30831295,10.25777163,28.410856,35.5066618,2.067830985,6.081948355,0.915950053,0.914315022,78.97342,19.7495845,31.2221645,31.09304014,2.8,3.235,2.459509486,3.048212063,1.494403211,1.350365824,4,1.235,1.326649916,1.11345184,18.0
3,90.07629,92.39905667,83.97336439,87.00870059,1.026861197,0.951006679,80.21207,36.51959,34.99308331,33.25209532,679.1,683.0666667,671.4736578,675.0437847,1.087786497,0.986249179,218.9,257.3,98.06327889,100.7376405,156.3333333,152.3333333,153.7128934,149.278612,1.081600358,1.024633101,70,40.16666667,29.04402788,31.34042473,6792.333333,6194.833333,6629.942219,6084.699287,1.073909321,1.07126231,3585.0,1176.833333,1533.268042,1267.959176,94.5,95.66666667,87.80704645,88.68725914,1.03486269,0.91481369,71.0,43.75,31.94787421,32.73844156,18.43333333,20.86666667,15.10423401,16.73330849,0.928886252,0.710921104,25.5,13.8,10.44679643,11.52123643,54.66666667,49.5,41.40428904,38.62753322,0.895639413,0.879149788,78.0,25.66666667,32.06590436,28.04014979,3.0,3.333333333,2.884499141,3.237740814,1.060856947,0.897945725,2,1.666666667,0.816496581,0.745355992,0.394
6,110.3206167,54.79303188,78.24106661,35.64215228,1.535695486,1.674756584,188.3839,13.4048125,74.99341813,54.98140996,790.8166667,977.351875,745.4868168,910.1427347,1.730903467,1.088618538,810.6,637.6875,284.5020294,346.5572775,161.1666667,117.09375,144.5246856,93.33838426,1.707333894,1.607717983,205,28.41875,61.51264549,75.5104957,6567.5715,3085.4145,1495.158598,82.45521655,1.408218385,1.289262078,13532.571,1679.2855,5160.715157,4117.189507,50.65333333,97.08,17.7919077,56.18771538,1.138284462,0.716110824,141.0,71.221875,57.69476916,58.94572949,6.058666667,4.8614375,3.52270398,1.399578973,1.495878434,1.254984894,12.878,2.4133125,4.305622939,5.153102882,112.05443,104.431415,15.63599653,1.71664273,1.00469685,0.749620792,399.97342,74.98671,145.5860107,155.6548958,2.166666667,2.04375,2.139826388,2.035794742,1.778233306,1.424564549,1,0.9625,0.372677996,0.204538352,133.0
5,81.789084,52.51653467,45.92355123,30.42662386,1.211224659,1.352058989,154.11932,17.56268333,69.08985307,54.2270206,752.62,788.3416667,730.6002725,774.2078309,1.578998606,1.401136482,518.7,233.6583333,189.6500187,153.3788879,151.4,127.6166667,134.9474623,116.9020843,1.505495189,1.469568764,161,38.5,67.39317473,54.32420936,6194.8,5617.6,5178.634985,4598.149079,1.463390571,1.315031962,6648.0,2592.666667,3133.865179,3225.983727,80.02,81.71666667,66.69021054,65.91101969,1.439452064,1.274169693,127.2,34.82916667,47.14901484,48.46082324,40.06,42.38916667,27.94421603,32.30775944,1.265462044,1.202987601,93.9,16.8525,35.23927355,31.79781123,57.0,65.04166667,36.00884339,47.75482921,1.224264559,1.139345774,129.0,29.69166667,50.48167985,45.54528805,3.0,2.833333333,2.930156052,2.749459274,1.586784708,1.468836364,2,0.825,0.632455532,0.687184271,5.91
6,61.67497887,71.77819529,47.54403825,55.77783976,1.57107068,1.210773933,122.90607,34.75302764,41.01887001,44.24380111,1024.216667,895.4548492,958.7377136,847.8662436,1.726877385,1.470170581,1138.9,294.8838693,373.5645924,297.7277077,116.1666667,128.501005,99.87891645,113.7491444,1.665198196,1.320608908,153,48.67386935,55.70881638,54.48338688,4481.6875,4960.255221,410.6563786,821.5368954,1.379601471,1.108533699,7872.571,1960.552342,3241.352311,2946.256282,103.2833333,75.5448995,41.02453994,56.09855454,1.25323321,1.388734895,328.0,32.22022613,111.0108165,57.83131762,9.272,12.05089196,3.173599929,4.891990263,1.254230103,0.976746751,27.478,6.954572864,9.449334015,10.25124699,43.67571333,35.77767286,4.068735017,6.257488704,1.186119443,0.953569687,119.97342,19.67004623,44.4683293,31.25862708,2.666666667,3.233919598,2.376176798,3.041262744,1.684372971,1.361132617,4,1.251758794,1.247219129,1.122096572,15.6
4,55.6041425,59.774531,33.33324372,35.25393339,0.966676227,0.877866818,128.09447,39.509441,51.68517078,54.6501528,869.75,890.06,817.553626,827.9422835,1.322362544,1.270787454,860.4,273.21,321.4971578,348.357188,121.75,122.5,109.0767124,108.1453613,1.28523206,1.246509706,139,41.7,53.94151926,57.41123583,4378.81275,4117.7753,640.6801894,430.4255299,0.987717781,0.976954879,8906.749,1843.4247,3408.86261,3384.779852,49.925,45.74,34.06569656,30.7791223,1.07765394,1.131968248,105.0,20.15,39.46507158,37.4179155,18.465,15.438,6.645618024,4.938472109,0.839386954,0.907667888,49.64,9.892,19.18224896,18.24231444,32.7564575,27.507749,5.359425382,3.434799246,0.809587669,0.872153245,90.97417,18.192251,34.95375028,33.10625236,2.75,2.8,2.710806011,2.766323734,1.373003913,1.337712487,1,0.5,0.433012702,0.4,13.2
5,104.542074,56.04039985,79.84295175,36.3839907,1.431416916,1.476316121,148.93092,15.67184326,55.79342246,50.99842337,732.24,998.3601538,682.9620586,929.032495,1.533721419,0.907832029,810.6,688.0676923,302.5456435,348.8497363,183.8,116.5361538,157.9454177,90.47926133,1.498747046,1.455556792,205,31.44769231,78.11632352,81.99907739,5581.2858,3190.511769,1212.858834,69.02912858,1.331565403,1.020601302,8958.571,2066.922846,3414.368789,3838.526435,76.17,110.7384615,58.75372387,89.96291576,1.402808585,0.826766398,127.05,75.02730769,47.36268151,47.21664127,9.0444,5.238230769,4.866340056,1.325210127,1.34608571,1.148069086,16.778,2.903538462,5.714252833,5.803678458,89.405316,96.19046615,8.317449287,1.081305456,0.451451071,0.202001919,399.97342,92.29338,155.4235813,166.5418727,2.6,2.120769231,2.491461879,2.089553813,1.56495725,1.305478847,2,0.977692308,0.8,0.440313901,9.51
6,80.57931167,52.23373453,63.90420174,35.30259086,1.611305409,1.545992267,122.90607,15.47404252,46.13904188,45.79424479,706.6833333,995.4049867,664.4694601,927.5941734,1.723010853,0.963048877,810.6,688.0820228,281.9389498,346.4892752,175.6666667,112.9366891,156.3153772,89.48911082,1.706270227,1.581486314,205,30.96764108,65.58370394,75.78776979,3799.5715,3024.582509,1019.971162,70.01143504,1.441043179,0.942306489,8958.571,2100.225995,2974.165332,3713.620721,56.29166667,109.0088323,26.29048791,82.71467553,1.281787028,0.790451677,138.63,75.61130217,55.40204551,49.5415224,7.360333333,4.967662029,4.642662469,1.320061081,1.601598686,1.173004959,12.878,2.953863686,3.813000641,5.405092986,111.00443,101.2256202,16.09983694,1.220883482,0.997103178,0.356891554,399.97342,93.77985114,145.9372581,167.3101362,2.166666667,2.062529311,2.139826388,2.051355172,1.778233306,1.331320912,1,1.030795685,0.372677996,0.242114427,73.0
7,111.2652,57.23875625,88.98513288,36.00638647,1.789141282,1.856993201,191.2006,11.68355625,58.07058497,54.93809703,753.7857143,1017.9,718.0198829,951.7866233,1.89388667,1.036960491,773.0,718.365,255.6956306,342.6083179,163.2857143,109.64375,148.7981959,86.67076466,1.87569699,1.759502331,183,22.1875,55.90480247,73.95051951,6216.347,2816.603813,1971.740973,53.84493736,1.709795208,1.619839459,11338.571,1119.196188,3632.355963,3696.581749,58.57571429,104.15025,28.75254489,71.25020557,1.550136717,0.791084663,141.0,80.109375,49.79014643,52.75798839,6.741714286,4.1445625,4.471862108,1.107579913,1.752899411,1.553011537,12.878,1.512625,3.716511487,4.820403464,84.43236857,59.85870125,15.25829982,0.75273214,1.057456057,0.676702711,399.97342,49.98504875,132.0612556,130.0198736,2.714285714,2.2375,2.583416684,2.184413912,1.895419548,1.53325497,2,1.0625,0.880630572,0.564441095,39.0
4,96.03285,57.27283077,69.51592978,36.67552162,1.159784345,1.337107754,151.2596,12.51216923,59.66389153,53.31822319,785.4,1000.976923,731.0407195,933.419895,1.311181163,0.884724946,810.6,662.3615385,316.9823418,345.5049107,168.0,115.6153846,141.2405988,90.127451,1.253662371,1.345162942,205,21.53846154,79.87177224,80.63549368,5384.35725,3305.846385,798.9429474,70.04843375,1.025381531,0.919686748,9064.571,2066.922846,3834.998242,3976.907439,82.3375,110.7384615,60.72149283,89.96291576,1.1640132,0.802321609,127.05,74.35384615,51.12571974,47.21664127,10.3055,5.904153846,4.63865244,1.395457939,1.062188146,1.09854751,19.678,2.903538462,7.191244034,6.714035607,108.256645,96.24508154,7.319723618,1.085790998,0.32256804,0.196502422,399.97342,92.29338,168.5756477,166.5146103,2.25,2.076923077,2.213363839,2.063362233,1.368922361,1.201823024,1,0.846153846,0.433012702,0.266469355,91.1
4,90.97585,59.34999429,67.32755529,36.49846157,1.176392884,1.001883225,128.2426,35.52484,53.9117376,55.87270882,782.425,1008.800571,727.9606097,935.5072008,1.310368072,0.781258554,781.6,739.5408571,318.0807081,357.4664811,146.0,106.58,127.6180332,85.044679,1.282996258,1.12656176,158,51.03714286,60.67536568,70.15125007,5665.10725,3277.253714,880.2476273,56.43840284,1.090609911,0.820952742,8958.571,1861.840571,3383.439907,3831.512789,91.35,113.2714286,82.04689051,103.9473207,1.2852032,0.821005092,91.0,80.39857143,40.64317286,39.80774204,6.4805,3.994857143,3.264459817,1.064379146,1.069308509,0.918000132,12.878,1.776571429,4.591616355,4.75233102,107.006645,61.89518857,6.677503797,0.659544749,0.286107204,0.286870426,399.97342,57.12766857,169.2692474,138.2220689,2.75,2.305714286,2.632148026,2.258606422,1.342113179,1.09045793,2,1.062857143,0.829156198,0.502248008,22.0
6,110.3206167,89.10717,78.24106661,69.60671979,1.535695486,1.622078183,188.3839,21.55455,74.99341813,61.48515865,790.8166667,728.7183333,745.4868168,699.7850927,1.730903467,1.65416103,810.6,209.0733333,284.5020294,225.6549811,161.1666667,170.5,144.5246856,159.4181901,1.707333894,1.549769628,205,44.5,61.51264549,52.47618507,6567.5715,6102.68575,1495.158598,2532.483591,1.408218385,1.34841605,13532.571,2986.547583,5160.715157,4455.350799,50.65333333,56.91416667,17.7919077,21.03038729,1.138284462,0.89037244,141.0,39.81666667,57.69476916,57.59589778,6.058666667,8.3625,3.52270398,6.009884784,1.495878434,1.206379838,12.878,4.348166667,4.305622939,4.228003163,112.05443,190.232215,15.63599653,52.88033035,1.00469685,0.756127415,399.97342,133.3311183,145.5860107,165.3692639,2.166666667,2.066666667,2.139826388,2.054799318,1.778233306,1.657625472,1,0.5,0.372677996,0.249443826,114.0
3,95.28832,78.87099,58.66635678,40.79992053,0.787924302,0.793781683,168.93718,48.279014,68.98887797,73.48778855,836.4666667,903.6,818.1425547,884.0919052,1.075998917,0.935329976,422.1,410.13,180.5842432,185.1428638,155.0,133.1,138.4384292,115.5259206,1.005575576,1.067065571,133,26.5,62.23075338,66.10363076,9160.0,7839.0,6857.531844,5371.241202,0.872410103,0.898784051,14390.0,3865.0,5889.48781,6241.763293,91.83333333,104.97,76.1984541,86.65454311,0.939441722,0.742214365,122.9,67.95,50.2629309,53.92129542,55.93333333,68.66,46.61677207,57.95786228,0.916564873,0.695216358,78.2,47.14,34.89807381,36.47947916,83.66666667,97.9,75.53221437,88.3700756,0.992827441,0.787807562,86.0,59.2,39.85250585,42.11282465,4.666666667,4.5,4.641588834,4.472135955,1.093374718,1.060856947,1,1.0,0.471404521,0.5,9.7
5,103.00601,56.00006615,79.08509028,36.3788117,1.435318615,1.469500786,141.2506,16.79161077,54.19246755,50.86481731,736.28,999.9123077,687.7026985,931.5660508,1.535392531,0.911128031,810.6,690.8507692,300.5338144,346.9377996,185.2,116.5846154,158.9119391,90.50151504,1.497934212,1.456324514,205,31.32307692,78.91869234,82.04237035,5402.4858,3177.431,1187.133332,68.94138843,1.33621351,1.007698199,8958.571,2066.922846,3261.375138,3816.235096,76.17,110.7384615,58.75372387,89.96291576,1.402808585,0.826397812,127.05,75.14615385,47.36268151,47.21664127,7.6444,5.047230769,4.376356268,1.308487454,1.384084859,1.09179363,12.878,2.903538462,4.268138405,5.484593725,88.405316,95.99892769,7.716932511,1.06565625,0.416966276,0.191858188,399.97342,92.29338,155.9079865,166.6370726,2.6,2.107692308,2.491461879,2.081707687,1.56495725,1.301325543,2,0.953846154,0.8,0.397030397,20.9
2,75.38625,48.1421925,70.18388397,48.05053432,0.624954054,0.059138067,55.0385,47.1131375,27.51925,3.882067941,688.65,658.1085,687.958647,658.0949433,0.692143424,0.033926772,61.7,650.9135,30.85,4.35192805,174.5,175.985,174.4935529,175.9848713,0.693110235,0.031029422,3,174.255,1.5,0.21160104,8478.5,4546.715,7490.804363,4529.955826,0.579026306,0.072346026,7943.0,4422.215,3971.5,560.2490194,60.15,9.6105,31.81069003,9.214604706,0.267999964,0.221019733,102.1,8.4985,51.05,7.201488718,20.2,18.715,20.14422994,18.71391692,0.690387558,0.035639633,3.0,18.498,1.5,0.21160104,86.0,22.64,57.44562647,22.21217179,0.3823885,0.145450002,128.0,21.14,64.0,9.028311027,5.0,4.01,4.898979486,4.008117528,0.673011667,0.044076801,2,3.95,1.0,0.14106736,0.79
