number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
2,122.807235,125.265576,122.7388677,125.2215274,0.692590528,0.48554556,8.19447,77.781576,4.097235,3.277788,858.25,948.28,845.0313959,939.5134423,0.677785151,0.421606322,300.1,665.0,150.05,120.04,130.0,121.0,129.1317157,120.4569528,0.686475526,0.550698577,30,63.0,15.0,12.0,6125.0,5414.0,6009.276163,5342.752233,0.674313442,0.583299253,2370.0,2490.0,1185.0,948.0,202.75,259.12,179.6690291,242.7615021,0.581571403,0.288375614,187.9,215.6,93.95,75.16,7.38,7.608,7.370210309,7.601669522,0.691820958,0.477430045,0.76,4.808,0.38,0.304,33.7245,13.7592,5.48479717,1.221833514,0.039999658,0.120934621,66.551,13.0408,33.2755,26.6204,5.5,6.4,5.291502622,6.258790725,0.655481774,0.376770161,3,4.8,1.5,1.2,1.96
3,72.2908,57.4568,51.87792725,36.01062803,0.841337686,0.844483621,121.3276,30.15828571,49.91626506,53.01002616,853.5333333,1000.342857,789.2175122,920.3344071,1.021250104,0.732699917,810.6,643.9142857,339.7084076,368.8133708,148.6666667,120.4285714,120.7563341,90.38201079,0.926795226,0.946109237,205,51.57142857,83.73105092,90.029927,4157.143,2283.673714,355.5350746,46.36071928,0.595427731,0.688709812,8958.571,1279.183429,3685.837231,3126.285992,92.61666667,102.9714286,64.14864841,73.69183526,0.865797989,0.619008497,127.05,77.01428571,55.33962314,55.8781957,7.107333333,4.284,2.854771938,1.106938033,0.7146205,0.801185457,12.878,2.158857143,5.295177764,4.947416988,139.3421933,62.30090286,5.76274175,0.676266453,0.178223485,0.287201342,399.97342,57.12766857,184.4589025,138.0880596,2.0,2.0,2.0,2.0,1.098612289,0.955699891,0,0.857142857,0.0,0.0,42.5
4,93.5306,57.27119809,68.45176101,37.07742582,1.168103274,1.331683639,141.2506,13.05299066,56.7636543,51.95885332,788.7,996.0910644,735.1580158,929.0311297,1.312718313,0.900299246,810.6,648.9833673,314.899087,344.8344342,169.75,117.4466217,142.3217976,91.42932947,1.251867753,1.346342004,205,21.3983383,81.18920803,81.61075027,5093.10725,3277.210941,771.9378824,74.60708459,1.032270777,0.900400939,8958.571,2106.156358,3580.102554,3868.107645,82.3375,110.1359931,60.72149283,89.18145249,1.1640132,0.812875827,127.05,73.06121649,51.12571974,47.45736492,7.8305,5.23595203,3.905517285,1.369101818,1.112781355,1.023951185,12.878,2.962825208,4.753744918,5.552977199,107.256645,97.75667249,6.773607686,1.136972952,0.292895083,0.182433403,399.97342,94.04455027,169.1368153,167.7121379,2.25,2.078382192,2.213363839,2.064583321,1.368922361,1.211617144,1,0.824267127,0.433012702,0.268772066,92.0
4,92.2909,84.47544,87.29560602,79.9801236,1.331889169,1.311457135,81.482,19.45736,30.55862853,29.43533764,729.525,777.5448,711.5656158,758.1215483,1.362328355,1.197273063,443.7,304.6088,157.9024125,164.5561762,175.25,160.888,168.2257578,153.6719514,1.345647441,1.328202388,139,32.088,50.4349829,51.12576118,7370.25,6609.984,6651.963422,6181.766359,1.288688568,1.291497598,8860.0,1628.704,3273.112615,2481.383488,53.7375,50.6724,38.38877851,37.40212286,1.111966187,1.022123846,87.35,28.71,38.31369492,34.56547957,18.8,19.4376,16.74347089,17.44404344,1.284320709,1.126596078,19.7,9.48,8.192374503,8.182719978,66.75,59.464,54.04589482,51.11813156,1.21528899,1.230959991,102.0,19.784,37.55912006,29.55957889,4.0,3.912,3.662841501,3.647116383,1.305096372,1.205557744,4,1.6,1.58113883,1.379947825,18.9
3,120.793023,81.38744023,91.24523713,57.92034235,0.897294809,0.986149842,168.881069,29.86055,69.92964638,63.15763207,725.9333333,701.83,705.5627346,685.5244684,1.071914732,0.892275145,386.8,356.47,163.5228085,144.1292826,179.3333333,164.6333333,169.6931257,152.7958129,1.045514666,0.947786101,142,66.93333333,58.09379389,65.12832632,8380.0,4420.333333,5404.30829,3299.841841,0.698282251,1.074570179,16970.0,760.0,7736.618555,4989.261457,124.95,104.1366667,77.6493281,68.98644832,0.80652827,0.705571305,208.85,71.40666667,85.56419617,67.88944559,23.56666667,32.36333333,17.12252881,23.68389371,0.796053851,0.444742781,42.2,27.19666667,18.92200365,20.43515734,162.6666667,123.0,95.24406312,79.81004328,0.761043471,0.753001733,302.0,79.0,123.6158925,89.26925563,3.666666667,3.433333333,3.419951893,3.246442093,1.036198785,0.872962751,3,1.766666667,1.247219129,1.054619468,3.2
6,120.3752117,70.60050318,90.12286093,40.22511511,1.588257779,1.685549012,192.981,13.22130909,71.7978261,72.93405886,761.05,1012.340909,725.7229104,950.8558307,1.740039963,1.059360738,772.0,691.6409091,259.4364582,334.5709514,150.6666667,105.0909091,136.7699812,85.42358379,1.716936499,1.699799378,171,21.0,53.66149043,66.38928521,6476.238167,3373.324909,1685.802688,65.13124518,1.519253351,1.503394551,11338.571,1030.129636,4032.489994,4354.883256,74.62166667,103.5222727,51.53696916,74.62833944,1.553096311,0.890989297,135.97,76.83681818,47.78012502,51.83012102,7.215333333,4.113818182,4.436085901,1.149509755,1.571534473,1.580164665,12.878,1.069818182,4.174245907,4.701596476,81.83776333,45.65086182,10.51874837,0.725896485,0.707297176,0.727683859,399.97342,36.34913818,142.8860173,112.9307878,3.0,2.5,2.798166414,2.358179564,1.721089149,1.543219616,3,0.954545455,1.154700538,0.988571053,16.3
7,107.2613643,68.07940405,79.68245419,40.25229915,1.717598872,1.711219189,188.3839,18.39584626,69.83363458,67.26665293,765.7571429,1021.477613,725.3414084,958.0410674,1.888632624,1.128789192,810.6,685.346797,270.4555884,332.476114,168.4285714,115.5252866,152.6555436,91.01710403,1.871442799,1.742207887,205,31.5037087,59.66299917,77.55848641,6268.204143,3701.712007,1748.480395,77.22953395,1.593974265,1.469270478,13532.571,1276.898916,4833.83846,4782.262681,47.86,96.20020229,19.26951502,54.47433302,1.341654804,0.700561153,141.0,75.18550236,53.8514255,59.22655423,6.821714286,4.079046527,4.166173893,1.137931324,1.688377812,1.490224374,12.878,1.651517195,4.402669376,4.936107012,98.47522571,62.64518688,15.82393959,0.870647157,1.09558456,0.613128261,399.97342,53.93067287,138.8299577,135.4411665,2.285714286,2.094403237,2.245648524,2.078038457,1.927392126,1.509060171,1,1.02899528,0.451753951,0.292388894,50.0
4,90.1422625,58.47531914,66.93504418,36.2752664,1.178648748,0.903543065,124.90825,38.65347914,53.10137533,54.54684676,781.2,1007.305714,726.2769758,932.8703167,1.309636613,0.755855329,786.5,747.2565714,319.0526681,359.4616935,156.25,118.36,133.5424933,89.61620523,1.263305589,0.999963219,199,68.10285714,72.29583321,87.11569713,5572.60725,3178.239429,868.3951284,55.62519469,1.088927903,0.735220353,8958.571,1858.383429,3350.302852,3737.426386,91.35,113.2714286,82.04689051,103.9473207,1.2852032,0.800792224,91.0,81.13428571,40.64317286,39.80774204,6.4305,3.961714286,3.24122375,1.059756255,1.067473196,0.853041728,12.878,1.900571429,4.585683237,4.727827581,106.006645,60.86090286,6.244357387,0.615635296,0.257209774,0.236814026,399.97342,57.12766857,169.808985,138.5680526,3.0,2.571428571,2.828427125,2.438027308,1.329661349,1.008535862,2,1.12,1.0,0.903507903,23.6
2,114.40744,51.194022,93.06681563,49.48506462,0.512888564,0.298735759,133.08088,42.146628,66.54044,20.77724573,708.95,660.3575,707.102383,660.1814097,0.690542182,0.130461615,102.3,622.3525,51.15,15.97158238,188.0,176.6,187.6166304,176.5633666,0.691108674,0.128826658,24,166.6,12.0,3.746998799,10578.5,4810.575,8662.652596,4656.672818,0.517938945,0.294430696,12143.0,3978.075,6071.5,1895.825267,20.8,9.685,17.19738352,9.394257097,0.52532132,0.288175045,23.4,8.06,11.7,3.653323829,27.35,19.1325,25.94609797,19.00873118,0.642264593,0.189706832,17.3,17.3325,8.65,2.700961634,39.5,22.875,35.41186242,22.52988553,0.591512963,0.233236372,35.0,20.025,17.5,5.464373249,4.5,4.025,4.472135955,4.022376712,0.686961577,0.13839364,1,3.775,0.5,0.15612495,1.3
4,116.974825,107.8148225,91.00943369,73.83896411,1.191312032,1.027253449,164.1315,55.84935,68.72450376,78.03466211,731.775,755.38,718.1758795,742.9172613,1.368859593,1.079233891,355.1,354.35,132.4613222,126.5197163,158.25,153.25,152.5777856,147.1718888,1.350206554,1.171299507,106,50.875,42.61088476,43.53547404,10013.5,9976.025,7243.903873,6269.855749,1.10186977,0.884953898,20230.0,6634.925,7721.421194,8707.533929,114.9,123.235,106.3358892,115.193604,1.322196148,1.005817376,101.0,61.16,38.31683703,36.78546962,32.5,36.84,30.91232825,34.54390926,1.33439271,0.946838369,28.2,23.05,10.79675877,12.8341108,94.0,120.95,68.17316199,93.70192295,1.16040648,0.83013149,134.0,69.75,58.12056435,54.31203826,4.25,4.4,4.119534288,4.264809351,1.354581075,1.085971701,3,1.8,1.089724736,1.113552873,6.2
