number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
5,112.34088,71.84552048,83.41992062,42.66874302,1.409100226,1.34458873,184.5906,29.61513253,64.95000526,66.19038501,819.62,1000.895181,765.4878078,927.9072692,1.541644722,1.016148669,810.6,667.473494,305.7470811,351.5017733,164.6,124.746988,144.0517764,95.82081118,1.507417269,1.342406761,205,56.0,68.62827406,86.19616789,6603.0858,3399.43912,1336.467213,79.73851008,1.287257998,1.228920968,13532.571,1303.741602,4624.00795,4463.625505,66.17,93.37951807,28.96624528,51.40457223,1.187724473,0.670379706,141.0,73.68072289,56.00556758,60.44886769,6.1424,4.012843373,3.277642766,1.171606631,1.281625264,1.115078442,12.878,1.812698795,4.531401443,4.662656465,88.665316,53.7535294,7.696316114,0.827975161,0.422989548,0.402914685,399.97342,48.17900072,155.8038507,128.3718934,2.2,2.024096386,2.168943542,2.019636256,1.594166699,1.280775482,1,0.963855422,0.4,0.153348459,77.0
5,70.787574,56.76401993,56.82116637,35.74448424,1.431582354,0.993692847,122.90607,36.5739685,41.23812662,52.53412786,761.2,1011.291571,718.256499,939.9599726,1.546426728,0.795843247,772.0,748.4634286,286.0141465,354.0380626,156.6,104.46,139.2259297,84.15740901,1.521509647,1.183120899,171,51.03285714,59.45283845,67.18543507,4448.8858,2948.750857,986.1777963,53.32222964,1.298187087,0.793703084,8958.571,1623.483429,3043.745809,3568.402712,65.506,111.4626429,34.69275299,97.68964372,1.193153805,0.776258633,135.97,81.40257143,56.21882375,42.90697473,9.2644,3.850714286,4.870564316,1.040268493,1.323603759,1.026132996,18.478,1.780571429,6.259293046,4.699532384,94.005316,60.26376,10.12534452,0.624246448,0.573798681,0.29533631,399.97342,55.98481143,153.4229471,137.2609805,2.6,2.27,2.491461879,2.230634863,1.56495725,1.072623154,2,1.131428571,0.8,0.450349071,32.3
3,80.772,18.9669,37.90097782,14.78278756,0.503261867,1.06639279,196.389,3.471566667,89.5676705,27.60268706,750.9,778.7913333,750.0497931,778.1848558,1.097471252,0.693068712,85.0,519.1626667,36.00898036,30.42768681,128.6666667,106.5133333,124.7774172,103.2742121,1.070212759,0.796874511,67,54.92,29.69100126,27.6235978,5179.333333,2411.373333,3646.414022,2274.737363,0.76669036,0.820547521,9602.0,1413.2,4366.209747,1318.354695,22.1,20.002,11.56841387,11.30518365,0.777314437,0.267440957,35.1,18.33,14.96462495,12.55293575,21.15666667,36.15473333,12.75466957,27.58034766,0.654829958,0.285478632,45.23,33.23793333,20.45832566,19.58757724,74.0,68.83333333,53.2742401,47.39670291,0.78352158,0.628299018,133.0,49.43333333,60.8988232,61.59387596,3.0,2.706666667,2.884499141,2.657325581,1.060856947,0.666394214,2,1.92,0.816496581,0.497281499,35.0
6,79.42313387,58.26221563,52.65990175,36.37373642,1.442064749,1.528999792,184.5906,19.66581514,67.7102998,59.09880995,972.6666667,1049.923077,887.8056864,974.5906073,1.702603762,1.336810229,1177.5,560.7076923,415.7540445,373.3301738,142.1666667,114.6923077,116.1349174,89.290552,1.630866632,1.617063673,211,35.69230769,76.06010051,79.19147644,4592.854167,3079.559231,341.9572734,63.95770515,1.139967588,1.159841464,13532.571,1378.331077,5026.720345,4363.195419,102.12,112.3515385,28.21868007,56.13503691,1.131530439,1.050382401,328.0,65.65384615,116.1446462,85.73533307,5.402,4.201692308,2.215627905,1.15736349,1.322968168,1.25118589,12.878,1.995384615,4.809936937,4.963359337,104.39238,80.34516769,4.543730402,0.986730767,0.811080757,0.676879416,399.97342,61.53633077,150.0034874,145.9181534,1.833333333,1.923076923,1.781797436,1.896155029,1.767761472,1.471602889,1,0.846153846,0.372677996,0.266469355,128.0
5,83.768289,59.23342629,64.64410341,36.4287097,1.410687855,1.050751626,128.2426,37.41475371,50.32868072,55.86406239,769.3,1008.450286,725.7146719,935.0646301,1.547068113,0.81373965,781.6,741.1268571,285.7084738,357.7318238,149.0,106.7557143,133.6887347,85.14612672,1.527668162,1.197494289,158,52.37285714,54.6003663,70.24905924,6026.0858,3257.638,1350.044273,56.30281144,1.380264415,0.932115401,8958.571,1851.826286,3111.166106,3806.263652,73.38,111.7491429,36.85258469,98.25386769,1.306512988,0.808930117,141.0,81.40928571,51.11924882,41.7420225,7.8244,3.993857143,4.316819084,1.064094987,1.347817259,1.066096568,12.978,1.758571429,4.908219783,4.753698888,87.145316,56.84276,6.870517655,0.62649393,0.369884863,0.318056627,399.97342,51.98481143,156.5233275,132.8481643,3.0,2.332857143,2.861938162,2.279761569,1.564131503,1.166383978,2,1.091428571,0.894427191,0.539105457,17.9
6,103.1377833,50.78441923,72.98877259,33.56444092,1.514509116,1.719693106,191.2006,10.39707692,75.78208299,52.36945036,750.1,1001.626923,714.7446858,937.2609013,1.738397307,1.026967767,764.1,684.4038462,261.5543793,341.5674667,152.6666667,108.6923077,138.6489976,87.56717308,1.718396855,1.620712075,171,27.76923077,53.4405173,69.15966434,6055.238167,2795.000231,1383.544657,59.66389179,1.399134952,1.350829629,11848.571,1377.692077,4806.655915,4016.812959,55.01666667,98.68307692,26.2493329,57.66240175,1.277729168,0.672837911,138.63,76.43307692,55.29756796,59.01858115,6.472,4.367615385,3.980979729,1.203870084,1.552769805,1.352315119,12.878,1.895846154,4.03449873,4.935773683,119.3377633,85.43738923,22.20358734,1.229960218,1.153325299,0.866406363,399.97342,61.52414923,140.900077,143.9087285,2.5,2.115384615,2.40187391,2.08631948,1.748970751,1.444442591,2,0.961538462,0.763762616,0.423076923,78.4
5,83.24476,59.89919467,59.50608142,36.11994652,1.311510373,1.351275888,192.981,26.82777333,67.23383471,65.81741422,779.88,1007.863533,740.3993327,948.4734194,1.553218704,1.023003916,764.1,654.3468,276.0631478,330.8694783,149.8,105.09,133.4253112,85.97143346,1.519537361,1.592931135,171,10.468,58.6085318,65.0114495,4584.2858,3012.6888,874.1647863,65.08602402,1.161774357,1.081251182,9778.571,1401.037867,4004.273231,4037.277847,73.1,106.3068867,33.14878276,69.97404482,1.200885906,0.83565525,138.63,75.69814,57.64567252,51.80054111,8.1524,4.98952,4.646433492,1.326952416,1.392937492,1.396987379,12.878,1.628266667,4.361026375,5.281894209,128.605316,74.014176,14.28764329,0.97400872,0.871976277,0.78611462,399.97342,53.31915733,154.0080285,138.2809054,2.6,2.43,2.402248868,2.28069948,1.519382665,1.360048215,3,0.910666667,1.2,1.051237366,80.0
6,90.01631167,56.33152821,69.44017852,35.39065238,1.599062559,1.195565198,128.2426,32.19269564,52.028665,52.87558217,703.7666667,1011.784543,660.8915195,940.6442727,1.721621344,0.841634325,810.6,748.3328571,283.6404865,353.563169,173.5,104.386,154.7291787,84.11357632,1.707655158,1.351464938,205,44.95228571,64.31886711,67.16529187,4529.5715,2970.856571,1201.014557,53.19765311,1.4797302,0.965099347,8958.571,1447.883429,3130.908021,3611.326349,63.78666667,111.8256771,37.09206288,97.96605698,1.441924259,0.819787858,138.63,81.36677143,51.03267962,42.50715717,7.210333333,3.866982857,4.551227075,1.043954553,1.598373077,1.150554369,12.878,1.839428571,3.802574639,4.681153647,108.00443,64.26576,14.27419495,0.652110747,0.934516138,0.454135991,399.97342,57.12766857,147.6438617,139.5477949,2.333333333,2.264285714,2.289428485,2.226221639,1.772139388,1.177888618,1,1.134857143,0.471404521,0.440952124,27.1
5,120.73388,71.08505851,87.79112732,41.58924509,1.398932004,1.34700719,184.5906,28.75558858,70.96312549,67.39774694,865.14,1017.827855,822.0484645,947.8651545,1.559503554,0.999791364,810.6,687.6611888,274.8438,343.9505157,161.0,121.7237762,141.4414644,93.43229199,1.509392415,1.325208851,205,55.68764569,66.81017887,85.43367726,9405.0858,3571.497065,1664.720194,71.5601067,1.228282042,1.300731631,21018.571,1340.018086,7420.688156,5034.249581,59.07,94.07051282,22.92739718,51.00673,1.056733252,0.607441126,141.0,75.91783217,59.55314937,61.04155205,11.3224,4.313899767,4.456693176,1.13242016,1.081286361,1.25285276,32.778,1.746298368,11.73814019,5.991171749,94.865316,52.49146112,9.471992828,0.750492021,0.571025203,0.440757115,399.97342,46.60585823,153.4273442,126.5515488,3.0,2.087412587,2.569470314,2.044286096,1.430280302,1.312340763,5,0.945221445,2.0,0.655302966,35.0
5,74.290174,56.45027369,60.47722922,35.66018888,1.451830892,1.038590419,122.90607,35.44115143,39.86342571,52.13796567,810.8,1012.279394,765.7151745,941.171795,1.55085744,0.813316958,772.0,746.4996771,285.2848611,353.385471,149.8,104.5301286,133.3752548,84.17313198,1.519122019,1.21874701,171,49.54037143,58.78571255,67.3655209,4975.4858,2928.637429,1081.228167,53.05293603,1.309578737,0.840220354,8958.571,1579.583429,3230.297922,3560.663406,63.986,110.9699314,24.19071681,95.2119311,1.121350374,0.771171925,141.0,81.42220714,57.80373677,43.74080759,6.9944,3.822460714,4.040809989,1.038436617,1.373970844,1.038114896,12.878,1.784662143,4.117368752,4.633393478,113.605316,60.31290286,14.21547979,0.630679716,0.834028207,0.348044816,399.97342,55.43052571,149.1731622,136.6755068,2.2,2.257142857,2.168943542,2.21978343,1.594166699,1.083144802,1,1.134371429,0.4,0.437058815,9.0
6,71.138272,44.25154075,53.7354882,30.47829756,1.549317474,1.585358535,122.90607,11.42831489,49.41188622,42.16246718,783.7166667,1036.287324,735.6746835,972.9899695,1.726702944,0.94625711,810.6,736.9056338,291.3185508,334.3539094,155.5,102.5704225,136.7095004,82.32027099,1.6862961,1.627293512,205,25.64788732,67.72677954,69.61548293,3665.0715,2532.156183,959.5325525,44.77687201,1.409013707,0.997517363,8958.571,1702.836775,3041.500519,3552.478597,67.28666667,111.4647887,39.267759,83.71002004,1.46325163,0.775805589,138.63,82.01619718,50.78954343,48.33918729,6.133666667,4.241014085,3.047535513,1.038415296,1.441845784,1.217960953,12.878,2.477323944,4.526943106,5.207602529,105.21043,92.34427859,6.99780985,0.79549247,0.838038633,0.553216176,399.97342,76.05135211,149.4867045,157.3108093,2.666666667,2.133802817,2.492882872,2.09815695,1.71707598,1.3762107,3,1.049295775,1.105541597,0.492605508,14.0
2,149.82894,165.38841,146.5616691,162.8496954,0.671420459,0.470545141,62.23788,106.03341,31.11894,26.94979258,734.15,747.125,733.6912293,746.7788852,0.692522345,0.547567999,51.9,393.025,25.95,22.47335923,172.5,186.25,170.2938637,184.5501903,0.680385385,0.492868533,55,113.75,27.5,23.8156986,11980.0,14315.0,11032.29351,13553.14306,0.615117057,0.381920454,9340.0,10660.0,4670.0,4044.338636,70.65,51.575,59.46427499,43.96122083,0.539284893,0.691646301,76.3,2.825,38.15,33.03886915,21.5,28.75,15.87450787,23.90569562,0.444268655,0.229353489,29.0,25.25,14.5,12.55736835,62.0,59.5,61.79805822,59.35056292,0.689891826,0.594376247,10.0,26.0,5.0,4.330127019,4.5,4.75,4.472135955,4.728708045,0.686961577,0.514653165,1,2.75,0.5,0.433012702,6.4
6,93.3859,51.98981647,75.93482203,33.68302085,1.647984751,1.707685064,135.9646,11.30987765,45.80115911,48.56144142,734.0666667,1029.732588,694.984399,962.9103196,1.731573929,0.938273707,773.0,753.9848235,271.6824413,343.9002327,167.6666667,107.5976471,150.4444523,84.46780952,1.711975382,1.686230345,183,21.92352941,60.39775566,74.69938495,5982.404833,2770.853529,1563.561354,44.0551613,1.499564819,1.464567647,12368.571,1053.277059,4035.729044,3895.908439,79.12166667,111.3557059,55.87177476,87.40686552,1.580957132,0.868546794,135.97,83.17052941,46.61153663,46.72837177,10.30366667,5.034941176,5.592193234,1.099920711,1.478717375,1.546499005,25.478,1.410588235,7.91513322,6.870353553,96.67109667,58.92622353,13.78999673,0.63562964,0.917204123,0.717383528,399.97342,47.04318824,141.3448473,127.5848945,3.166666667,2.390588235,2.884499141,2.268642519,1.694415073,1.487481755,4,1.04,1.462494065,0.977586889,26.0
2,82.76819,87.837285,82.1449352,87.36010854,0.685626535,0.509574943,20.27638,51.522285,10.13819,8.779930088,711.8,687.7,710.1661777,686.4883652,0.690852721,0.589408647,96.4,307.7,48.2,41.74242446,161.5,179.75,157.3213272,176.4925573,0.667385793,0.461942675,73,117.25,36.5,31.60992724,6946.5,7758.25,6754.118003,7608.074085,0.665581639,0.458299355,3247.0,5096.75,1623.5,1405.992243,104.05,95.825,102.741423,94.86911328,0.68059725,0.622556686,32.9,35.575,16.45,14.24611789,29.3,28.05,29.19314988,27.97099242,0.689502639,0.596156721,5.0,12.15,2.5,2.165063509,57.0,55.5,56.92099788,55.44126519,0.691761499,0.583527472,6.0,25.5,3.0,2.598076211,4.5,4.75,4.472135955,4.728708045,0.686961577,0.514653165,1,2.75,0.5,0.433012702,21.2
