number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
6,81.46873333,51.28455175,64.30698457,34.99957951,1.607183385,1.603309238,128.2426,14.52375097,47.29185594,44.54060486,705.0833333,997.5505837,662.4899802,930.4175816,1.722231329,0.962483805,810.6,695.392607,282.8996961,345.2652445,177.5,112.1089494,157.7516115,89.09207004,1.705842506,1.612496826,205,32.34241245,66.24889936,74.47834014,3943.5715,3073.446588,1042.578593,69.43567306,1.434518224,0.974211768,8958.571,2091.067031,3102.436274,3775.469709,56.625,109.3028794,26.46461931,82.01205891,1.285445988,0.791150446,138.63,75.93291829,55.36618485,49.41307171,7.493666667,4.985579767,4.736091424,1.317734809,1.606825438,1.195630953,12.878,2.991906615,3.787493528,5.412408882,111.6710967,100.2709784,16.83600602,1.229107352,1.01383178,0.34242386,399.97342,93.3710449,145.496505,166.5889759,2.166666667,2.070038911,2.139826388,2.057610823,1.778233306,1.335747281,1,1.050583658,0.372677996,0.255212581,71.0
3,92.18629333,81.5129571,71.70635617,57.14780436,0.865292857,0.615594877,148.88288,59.08960396,64.06625628,69.85886092,834.7,917.640264,827.0482198,910.1874105,1.089170705,0.630784532,254.0,652.029703,116.341079,113.381694,144.0,124.8679868,136.1358216,115.0869952,1.045685143,0.745561043,113,64.5709571,46.13747573,53.04256711,9190.0,6877.491749,6637.320252,4031.290539,0.857793785,0.549698217,14690.0,5406.336634,5999.372189,6893.711511,117.9666667,144.9165017,92.2555562,109.7810563,0.906660149,0.310788258,169.0,131.8161716,69.00750362,79.31145351,16.94333333,13.15280528,9.344153551,4.806394578,0.708810319,0.349578523,34.27,11.75148515,14.25217254,16.07485944,152.4016667,22.90759076,16.71974191,1.415701661,0.379974076,0.495509312,399.795,18.67656766,176.6071328,46.17039818,4.333333333,5.630363036,3.914867641,5.588494825,1.012330839,0.627049278,4,3.940594059,1.699673171,0.593141939,3.79
5,72.89433,51.39895066,59.22342104,35.061733,1.447755744,1.330494226,121.3276,20.78767672,39.83472978,44.22698903,782.44,1001.879582,740.5402853,935.7649115,1.551120038,0.919262971,810.6,698.0791183,279.7887389,342.6134241,161.4,114.929621,140.9452285,90.00815608,1.503018995,1.383058965,205,37.98143852,69.61781381,79.31030326,5170.2858,2968.035806,1123.5331,67.73194571,1.309543213,0.914742791,8958.571,2008.82421,3414.488945,3641.806917,84.49,108.9392885,62.21050924,86.26942227,1.390184291,0.8011435,127.05,75.49690642,51.14219784,49.51062433,9.9844,5.309238979,5.392988709,1.35282413,1.372938072,1.142519413,16.978,2.819144625,5.709957394,5.706697185,105.205316,94.53087389,12.42440379,1.105859035,0.738693888,0.250727623,399.97342,89.69959788,150.7005031,164.5781388,2.2,2.07733952,2.168943542,2.063710668,1.594166699,1.237297179,1,1.05645785,0.4,0.267129405,70.0
5,83.24476,58.6612634,59.50608142,35.74487024,1.311510373,1.374021805,192.981,24.8639821,67.23383471,63.96482794,779.88,1009.869312,740.3993327,949.4268222,1.553218704,1.008007674,764.1,669.5218976,276.0631478,332.8886345,149.8,105.3759705,133.4253112,85.79706096,1.519537361,1.572232924,171,16.05474405,58.6085318,66.21482309,4584.2858,2914.970058,874.1647863,61.4922401,1.161774357,1.099558091,9778.571,1286.240628,4004.273231,3965.223746,73.1,105.9576918,33.14878276,69.20395262,1.200885906,0.818852196,138.63,76.61172523,57.64567252,52.49471677,8.1524,4.892746151,4.646433492,1.291504357,1.392937492,1.397188783,12.878,1.604161337,4.361026375,5.246592222,128.605316,71.47110823,14.28764329,0.924796211,0.871976277,0.777360377,399.97342,52.62416747,154.0080285,136.9263887,2.6,2.394788788,2.402248868,2.256302962,1.519382665,1.358973511,3,0.947229899,1.2,1.014153922,78.0
5,92.664174,58.82728119,72.08103819,36.2355186,1.43155653,1.440591521,141.2506,17.93907143,51.10848403,56.12144781,748.48,1018.500143,703.796852,951.9057531,1.542168173,0.903035534,772.0,734.6571429,291.6878153,344.9043889,168.0,109.4828571,147.26135,86.15168599,1.511999959,1.517190168,185,24.03285714,67.05818369,74.80734107,5127.6858,3164.509429,1103.352087,54.86677662,1.306679337,1.167658917,8958.571,1279.183429,3344.601941,3817.102096,73.986,111.7322857,49.06727406,97.49910752,1.34753491,0.859432178,135.97,81.242,49.91544835,42.78698481,7.5244,4.327857143,4.297451275,1.105428383,1.378268405,1.294805092,12.878,1.744571429,4.29572595,5.068372574,91.805316,61.24090286,8.814624372,0.620291423,0.507107384,0.319100807,399.97342,57.12766857,154.5146728,138.4879497,2.4,2.257142857,2.352158045,2.21978343,1.589026915,1.303098338,1,1.085714286,0.489897949,0.437058815,13.5
2,67.4025,66.11833333,66.40422577,65.13867088,0.678373317,0.691252946,23.115,4.068333333,11.5575,11.48593584,849.75,839.6777778,844.9009646,834.907538,0.687446194,0.693137119,181.3,3.766666667,90.65,90.08869429,129.5,132.4444444,126.759615,129.7169942,0.672061178,0.644704226,53,40.88888889,26.5,26.33591173,6346.5,6516.222222,6159.935552,6330.277533,0.663896492,0.633242722,3055.0,2232.666667,1527.5,1518.041705,106.85,96.88888889,58.13604734,50.77815761,0.279956367,0.322048706,179.3,77.77777778,89.65,89.0948863,9.6,10.06666667,8.632496742,9.094409316,0.594130023,0.549240919,8.4,5.266666667,4.2,4.173993558,39.76,44.12,6.409368144,8.472596749,0.039409737,0.032734522,78.48,43.65777778,39.24,38.99702553,4.5,4.333333333,4.242640687,4.082370001,0.636514168,0.666278442,3,1.0,1.5,1.490711985,7.0
4,76.5177175,56.80881707,59.31009613,35.77343242,1.197273033,0.981879784,122.90607,34.83315993,44.28945853,52.53320698,787.05,1011.540714,734.2196242,940.2943443,1.313008024,0.786865234,772.0,738.5785714,314.5059658,353.8198315,151.75,104.3714286,131.3021966,84.1108347,1.275273991,1.160059751,171,46.84285714,65.57962717,67.1114577,4434.35725,2961.473714,674.4847514,53.42701749,0.99598278,0.769628332,8958.571,1623.483429,3402.856196,3581.848921,79.6075,111.7792143,48.47726468,98.41196213,1.096671769,0.777657156,135.97,81.28864286,54.37309692,42.55789235,6.9055,3.834714286,3.479474849,1.039211192,1.088575342,0.964031049,12.878,1.744571429,4.599064117,4.658301352,112.006645,61.34376,8.339818346,0.629441023,0.403693221,0.283412117,399.97342,57.12766857,166.7423511,138.437714,2.25,2.264285714,2.213363839,2.226221639,1.368922361,1.048834273,1,1.1,0.433012702,0.440952124,35.0
5,70.40625,44.09711154,59.72596126,32.80910956,1.497519449,1.447207621,79.9606,12.21052308,29.32136042,31.52502573,781.46,1009.850769,742.9327997,949.1809383,1.554511594,0.940444556,764.1,696.5184615,273.8346771,333.0071781,162.8,110.0,143.7568551,88.08138695,1.517462069,1.439579947,171,30.76923077,62.95204524,71.13583972,5268.6858,2837.384846,1091.33524,63.59501478,1.265640638,0.958866725,10278.571,1929.076692,3849.167072,3670.013334,74.686,107.0815385,47.99552378,75.23053197,1.329908746,0.758558586,135.97,75.72615385,51.36083706,52.22926925,13.7444,5.602615385,6.251501243,1.357874632,1.221535006,1.279520643,35.778,2.702,11.97561378,6.736536996,118.205316,94.99892769,15.44647361,1.194800635,0.874523093,0.397041567,399.97342,86.13953385,148.9781978,161.0735268,3.0,2.138461538,2.701920077,2.098533005,1.494365083,1.323090131,4,0.984615385,1.549193338,0.551276088,40.0
5,78.67965,47.42205,64.16471756,33.7483319,1.46270841,1.56385078,121.3276,7.924461538,39.45087525,38.34188983,745.0,1007.2,698.3352994,943.9637852,1.53933748,0.951968859,810.6,668.4,295.552371,337.3478871,175.4,111.9230769,152.2305959,88.69506866,1.504905418,1.569307288,205,17.15384615,72.68727537,75.07377043,3914.6858,2884.769462,880.2802937,64.88543986,1.273573595,0.902539709,8958.571,2066.922846,2928.943887,3636.31222,63.096,108.4830769,35.14367874,80.99223022,1.183052128,0.751864813,135.97,76.22846154,56.61322694,50.78523383,8.1444,5.250307692,4.627450897,1.33691978,1.389069213,1.205413879,12.878,2.903538462,4.426353515,5.648556567,94.005316,97.70662,10.263155,1.153832153,0.576258025,0.272014213,399.97342,92.29338,153.3968732,165.8851359,2.2,2.076923077,2.168943542,2.063362233,1.594166699,1.304511495,1,0.923076923,0.4,0.266469355,82.7
2,164.48,202.928,158.8353613,201.7648438,0.659028122,0.134744909,85.44,190.752,42.72,18.62121629,774.25,721.105,771.9949223,720.6861892,0.690236,0.220813178,118.1,637.775,59.05,25.73929826,143.5,152.95,143.1153381,152.8752805,0.690467809,0.178844913,21,139.65,10.5,4.576843891,9018.5,11107.85,8714.584327,11045.27204,0.659639907,0.135247049,4643.0,10438.15,2321.5,1011.91839,70.65,40.005,61.9033117,38.57486059,0.572032896,0.388015697,68.1,29.535,34.05,14.8420509,12.235,5.5165,9.69376088,5.120540098,0.493296713,0.469195648,14.93,3.5465,7.465,3.253918061,29.5,34.45,28.98275349,34.34592397,0.675665002,0.151160467,11.0,32.05,5.5,2.397394419,4.5,4.05,4.472135955,4.044878604,0.686961577,0.231697014,1,3.55,0.5,0.217944947,7.83
