number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
3,63.45766667,68.52267543,62.15993083,66.77811502,1.078385618,0.606251711,31.093,50.9605703,12.69381777,14.56353809,781.0666667,844.7371879,772.4213229,833.4100513,1.087355846,0.633118149,282.6,607.1024967,118.1560926,132.8030338,141.3333333,127.5886991,138.0085411,123.4302437,1.075656423,0.762512368,73,65.5781866,29.91469353,34.22792627,6095.333333,4776.360053,5794.965188,4756.643237,1.046171769,0.733429582,4453.0,3036.714849,2029.625964,527.283305,108.5,133.8290407,59.8514087,71.10771719,0.772564408,0.175865626,187.4,127.3733246,76.92923155,87.71663379,12.4,9.880551905,10.97746903,8.225717784,0.993427996,0.739029656,13.3,5.953876478,5.452216675,6.236401993,140.84,13.35085414,16.602061,1.958951373,0.213971539,0.788445121,399.48,6.885676741,183.4634874,47.89237993,4.0,5.285151117,3.634241186,5.168993462,1.011404265,0.593204159,4,3.913272011,1.632993162,1.017018269,1.5
2,97.92535,89.333885,46.98986154,40.99780267,0.230600019,0.263728495,171.8293,76.122115,85.91465,85.48399741,927.7,943.5,914.1462082,930.0045638,0.678572864,0.657397743,316.0,250.77,158.0,157.2080151,130.0,123.7,113.7145549,107.8554091,0.570629277,0.609072868,126,50.0,63.0,62.68420854,10755.0,9905.5,6595.832017,5925.888447,0.336076642,0.377714487,16990.0,7419.5,8495.0,8452.418278,117.75,121.515,111.568544,115.3274502,0.641119938,0.607981849,75.3,49.425,37.65,37.46127701,70.0,73.5,60.62177826,64.04492692,0.562335145,0.519579839,70.0,42.0,35.0,34.8245603,155.0,153.5,154.2724862,152.7820856,0.688457222,0.693141875,30.0,0.5,15.0,14.92481156,5.0,4.9,4.898979486,4.800661206,0.673011667,0.687931944,2,0.5,1.0,0.994987437,8.1
5,64.95533064,79.65389367,47.26275758,67.53732044,1.352182714,1.140137666,121.3276,35.08609211,45.43565657,39.53595684,971.2,775.3223684,873.3963704,724.9433749,1.504972655,1.444939758,1177.5,262.1184211,450.9396456,327.1336189,140.0,167.7236842,109.4115026,148.8068899,1.408266055,1.184134304,211,63.61842105,84.90700796,67.82574396,3389.025,5638.648961,202.5419559,1827.08454,1.016327331,0.761125551,8958.571,4126.221776,3321.837945,3324.301169,127.69,98.76315789,76.990239,64.13854487,1.227433735,1.163228915,314.05,51.15131579,112.1915701,83.44892756,6.5964,9.673289474,2.33194601,6.339647528,1.149361438,0.938236106,12.878,6.018289474,5.442874593,4.405573321,87.010856,191.1881461,2.460159319,29.1033728,0.336919343,0.179718773,399.97342,184.2087776,156.6898568,193.0144889,2.0,2.052631579,1.888175023,1.997258933,1.557113098,1.327021557,2,0.842105263,0.632455532,0.455802844,56.0
4,93.5306,56.50290769,68.45176101,36.5018478,1.168103274,1.334656273,141.2506,12.51216923,56.7636543,51.77436164,788.7,1001.992308,735.1580158,935.0343257,1.312718313,0.886967967,810.6,661.3461538,314.899087,344.2864203,169.75,116.1538462,142.3217976,90.33917611,1.251867753,1.347650104,205,21.0,81.18920803,81.39064977,5093.10725,3216.231,771.9378824,69.31121832,1.032270777,0.9004626,8958.571,2066.922846,3580.102554,3857.430106,82.3375,110.7384615,60.72149283,89.96291576,1.1640132,0.802321609,127.05,74.35384615,51.12571974,47.21664127,7.8305,5.142615385,3.905517285,1.323512516,1.112781355,1.026164959,12.878,2.903538462,4.753744918,5.542635995,107.256645,95.93738923,6.773607686,1.060192697,0.292895083,0.182477992,399.97342,92.29338,169.1368153,166.6680788,2.25,2.076923077,2.213363839,2.063362233,1.368922361,1.201823024,1,0.846153846,0.433012702,0.266469355,49.0
5,85.18516,55.95051108,65.78606147,36.36292656,1.412754698,1.356644038,134.3606,20.85633815,50.83948707,50.76349438,767.38,997.7901538,721.4596157,928.1424234,1.544199863,0.894300499,810.6,703.656,290.2071632,349.5081403,166.6,116.5569231,144.244279,90.49820846,1.496486221,1.378087238,205,38.23538462,74.03404622,81.95864242,5746.4858,3173.837154,1241.018986,68.9271815,1.332564076,0.953518712,8958.571,2025.569,3490.280212,3808.328177,88.57,110.7089231,68.8134171,89.94014202,1.43482831,0.825617354,127.05,76.20692308,47.39670453,47.21290238,9.4044,5.046153846,5.085484394,1.308713376,1.359746855,1.075572709,16.978,2.883230769,5.683935031,5.490208737,104.405316,94.66508154,11.77536678,1.066590842,0.717102843,0.220153506,399.97342,90.44722615,151.1764867,165.3003456,2.2,2.076923077,2.168943542,2.063362233,1.594166699,1.223609493,1,1.067692308,0.4,0.266469355,76.0
4,72.77084232,61.47808308,60.28655551,56.49269727,1.220990484,1.102409765,114.3372307,26.29027692,41.64361483,23.4972825,675.85,781.516,650.3352951,761.691702,1.347863471,1.044756468,450.6,358.38,188.7855728,165.0545042,178.25,148.52,170.9920397,144.7895362,1.345657753,1.234599251,139,52.28,50.86440307,34.79898849,4519.75,5735.68,3518.246521,4799.559492,1.201130618,0.884071656,6906.0,3009.2,2566.270092,2379.929574,41.6125,47.986,32.7269831,37.97373736,1.173548378,0.916600541,64.05,31.182,26.81828609,28.72431555,13.025,17.336,9.442903415,13.66038304,1.125065784,0.813691153,25.1,10.76,9.352640002,9.284218007,71.75,74.72,56.16935141,67.95637812,1.183370155,1.122622887,122.0,30.88,44.92424179,32.59266175,2.75,3.44,2.340347319,3.037230157,1.240684292,0.912852604,4,1.92,1.479019946,1.444437607,19.2
4,76.4228375,80.45106667,57.11130091,62.16748191,1.149670496,1.124072631,142.92595,39.18021333,52.16166571,51.40625037,896.85,869.1,855.8999494,831.8238099,1.340068914,1.364776253,744.1,110.8866667,274.8454884,261.2566656,135.75,141.6,117.7235368,124.9793051,1.265535841,1.236469305,177,50.4,64.32097247,62.1726628,5455.35725,5818.952467,853.0872491,1306.343932,1.087295692,1.08715353,8217.571,2191.447533,3290.390446,3071.355325,72.675,68.02,56.2832824,52.90341663,1.177958052,1.232706331,125.3,23.91333333,45.95641277,43.65875552,13.1305,13.99106667,5.502168628,6.815210764,1.036951345,1.032121577,27.478,7.342266667,9.807894308,9.526729607,35.006645,37.33864933,5.829565541,8.350419048,0.892115721,0.891744877,78.97342,21.06135067,31.46482135,31.12917293,3.25,3.333333333,3.080070288,3.17002487,1.332244922,1.305963768,3,0.933333333,1.089724736,1.0749677,34.8
3,73.29339833,81.53937883,72.10217867,80.19753337,1.082099534,0.729164591,32.290805,53.8437,13.422241,13.99046699,665.5,674.56,661.4679725,672.5829496,1.092545572,0.840568701,179.4,381.93,73.3544818,51.90900115,164.6666667,186.4,162.0876425,184.0894393,1.082508403,0.731788804,70,123.7333333,29.94810326,28.03997147,7105.0,7007.733333,6994.038473,6935.388064,1.082517329,0.865543488,2996.0,3750.266667,1293.221043,1059.154913,46.06666667,46.65333333,43.87093861,45.48674535,1.050276413,0.84551348,34.8,25.36,14.41696531,10.8458205,14.26333333,18.339,12.38935524,17.315733,0.982936178,0.638020521,15.41,13.441,6.438428035,4.694879019,50.66666667,41.56666667,40.55477018,33.16843831,0.877268911,0.877770664,77.0,20.43333333,34.96982827,32.28486057,3.666666667,3.9,3.634241186,3.886566631,1.090059659,0.79944848,1,2.366666667,0.471404521,0.3,4.97
4,44.91747,62.397292,34.08846487,55.98456975,1.152646047,0.860784025,82.09538,36.838222,30.65208688,26.23814509,726.9,679.776,723.8612608,678.3462898,1.382115346,1.121337867,142.4,272.004,66.42175848,45.9464147,143.0,174.33,135.442519,170.9114315,1.334499282,0.976277412,111,76.59,45.48076517,30.58498161,4466.75,5809.55,3857.357152,5287.525729,1.238482009,0.880141063,6240.0,3354.2,2521.459238,2366.638301,65.0,56.193,41.74577124,32.19262452,1.064979893,0.907166035,126.0,34.194,49.75896904,46.51036068,36.425,26.659,33.48979819,25.04010737,1.309088045,1.228326571,31.5,9.22,13.97182433,10.55267829,63.25,50.31,46.83471329,39.9134781,1.090737465,1.117125007,128.0,20.79,51.54306452,39.68594084,4.0,4.37,3.935979343,4.335865826,1.37050239,1.045634851,2,1.91,0.707106781,0.541387107,5.4
5,61.357238,51.4164069,26.27015125,34.41237237,1.217666928,1.290689231,136.31906,21.29144676,49.46613524,44.3693535,897.46,1001.089143,831.1701514,934.9810482,1.534859202,0.949370453,810.6,681.7669252,347.2219613,342.6291299,142.2,115.1190384,114.6220835,90.21215161,1.428257038,1.357578654,205,38.82900349,82.44610361,79.29701421,3388.70378,2976.480732,112.5593997,66.99551899,1.01547149,0.81274487,8959.9101,2084.52819,3322.165544,3644.128218,76.65,108.3689415,57.15606834,85.7544666,1.382706037,0.800334205,127.05,74.5139589,49.05619227,49.55717634,6.656,5.293857309,2.716756166,1.366340022,1.178626016,1.046867241,12.878,3.043365646,5.374364483,5.650919354,87.041416,97.18485158,3.57900842,1.146918573,0.339767083,0.203282749,399.97342,93.05792555,156.6729031,166.8876844,2.0,2.069794494,1.888175023,2.052822046,1.557113098,1.230255064,2,1.046141915,0.632455532,0.283607317,75.0
