number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
5,88.56496,57.21683923,67.2024834,36.64192104,1.397255579,1.384992263,151.2596,20.44999923,55.41571516,53.31415389,775.56,1000.875385,732.069675,933.2919276,1.548258798,0.918430967,810.6,698.5592308,284.1998353,345.581408,164.2,115.6615385,142.7594591,90.15575466,1.499779515,1.403742561,205,37.20384615,71.84260574,80.65344228,6089.0858,3305.246385,1294.102439,70.0437295,1.329819747,1.04341113,9064.571,1963.538231,3708.414557,3976.058178,88.57,110.6646154,68.8134171,89.90599221,1.43482831,0.84954893,127.05,75.42115385,47.39670453,47.20725883,11.6844,5.951461538,6.028637298,1.399849209,1.355522641,1.218686295,19.678,2.752384615,6.99833219,6.778704552,104.805316,92.67969692,12.11724879,1.067399,0.728187484,0.263953512,399.97342,87.67799538,150.9365624,163.2485868,2.2,2.076923077,2.168943542,2.063362233,1.594166699,1.245937522,1,1.053846154,0.4,0.266469355,89.5
5,110.52248,57.0451764,82.91449849,36.81963,1.419918991,1.409848243,162.4906,19.9382764,61.09489262,52.21791615,746.0,998.9462733,699.9521196,931.8457505,1.540226458,0.907877043,810.6,696.9416149,294.3166798,344.7456592,177.4,116.5947205,153.5429228,90.79295042,1.502961711,1.392681412,205,37.67080745,74.21212839,81.25379324,6736.4858,3288.177913,1364.27366,72.15525832,1.295358078,0.99672958,13308.571,2086.193205,4588.733995,3941.771609,66.17,110.0543478,28.96624528,87.15237464,1.187724473,0.79920875,141.0,76.10636646,56.00556758,48.01789178,11.3644,5.308801242,5.683958358,1.355527747,1.301287541,1.13265123,25.278,2.932658385,8.248167641,5.812763453,90.405316,96.9241359,8.649711031,1.103535849,0.479095994,0.191508467,399.97342,93.15350385,154.9892867,167.1396592,2.6,2.085403727,2.491461879,2.068577033,1.56495725,1.25465548,2,1.037267081,0.8,0.306003073,84.2
3,71.56966667,67.48746,70.62958458,66.47529017,1.086006693,0.956108785,24.059,25.18224,11.12569519,11.64528405,947.1666667,867.894,934.1699764,859.8003537,1.084935985,0.97480859,382.9,282.784,156.3914817,121.8012946,117.6666667,128.69,114.7351688,125.7207804,1.072631421,0.848075779,62,69.54,27.35365099,27.41922501,5271.0,6193.59,4910.235369,5923.575913,1.02955073,0.792748816,4754.0,3656.2,1966.953143,1742.644233,179.9333333,118.514,103.2953092,60.84773866,0.782140048,0.798387171,308.9,71.965,126.6508148,107.2570893,8.333333333,9.636,7.56078601,8.688193887,0.997973551,0.735011999,8.4,6.378,3.868964834,4.165417626,26.54666667,39.724,1.701912496,5.616958675,0.050646728,0.035911182,78.88,39.4892,37.09046718,39.27615032,4.666666667,4.41,4.481404747,4.173591511,1.060944241,0.925310943,3,2.01,1.247219129,1.435931753,5.0
3,103.5906167,94.54413178,100.6291974,91.99214812,1.069020962,1.024733609,59.94547,29.36136742,25.61223052,23.87117072,715.0333333,801.7632576,696.3573714,781.2885116,1.071904177,0.822398949,399.3,442.4246212,167.0212827,172.3819457,165.3333333,140.8560606,158.4330108,133.7956387,1.060025782,1.075413283,95,23.75378788,44.09333535,45.86560284,6511.666667,5815.92803,6331.550883,5663.926769,1.070555928,1.042075867,3751.0,1538.867424,1553.015203,1432.168984,111.2,144.1363636,94.80340879,125.2088234,0.945993539,0.611853618,147.0,106.1704545,62.28948547,64.57314947,12.83333333,9.647348485,9.696679347,7.561662953,0.823874147,0.980256514,21.4,3.715530303,9.88275715,8.298780977,22.50666667,13.34333333,7.146830551,2.510287273,0.533374111,0.619032377,53.48,9.918030303,22.84454907,20.27011656,4.666666667,5.162878788,4.481404747,4.990679604,1.060944241,0.826826655,3,2.920454545,1.247219129,1.196580057,1.32
5,92.26674,58.64255789,64.81266197,35.92490257,1.323286609,1.483174532,188.3839,17.29529474,69.23265515,62.32724195,747.78,985.6631579,702.115184,916.7338775,1.54100619,1.007640277,810.6,638.2105263,293.2861361,351.0652499,159.2,111.6315789,139.7433718,89.28303638,1.507320792,1.595754471,205,10.21052632,67.21130857,73.01997602,5174.2858,3195.488947,962.3642484,69.7383412,1.165065441,1.131243893,11848.571,1413.984737,4506.89548,4335.430397,60.484,98.14421053,29.1775464,61.28571421,1.112638623,0.698197184,138.63,74.59263158,58.434336,58.28308126,6.8124,4.368421053,3.839584976,1.233394468,1.345508467,1.325351122,12.878,1.951578947,4.340205414,4.930501697,132.805316,90.96135789,17.74741317,1.352211914,0.949904122,0.830119009,399.97342,63.14390526,151.1646393,146.4805723,2.2,2.105263158,2.168943542,2.087208899,1.594166699,1.376226604,1,0.842105263,0.4,0.306892205,128.5
5,83.24476,59.2244,59.50608142,36.12617465,1.311510373,1.372050269,192.981,25.19218667,67.23383471,64.19630382,779.88,1005.866667,740.3993327,945.3713955,1.553218704,1.019202288,764.1,661.0266667,276.0631478,333.2384325,149.8,106.1333333,133.4253112,86.45733859,1.519537361,1.573184663,171,16.26666667,58.6085318,66.319295,4584.2858,2953.4288,874.1647863,64.62288119,1.161774357,1.099512422,9778.571,1303.237867,4004.273231,3977.060817,73.1,105.4753333,33.14878276,68.54728717,1.200885906,0.827671215,138.63,75.742,57.64567252,52.67078227,8.1524,4.9544,4.646433492,1.321875282,1.392937492,1.395813727,12.878,1.628266667,4.361026375,5.25340957,128.605316,72.414176,14.28764329,0.969156078,0.871976277,0.777322833,399.97342,53.31915733,154.0080285,137.579265,2.6,2.4,2.402248868,2.259897093,1.519382665,1.365076724,3,0.933333333,1.2,1.019803903,89.7
3,85.6816,90.55583636,47.50582146,49.23414849,0.600787733,0.549222644,192.981,70.17490909,87.43176935,89.74493742,1005.0,1005.545455,973.3124477,971.0102267,1.067488394,1.055615791,610.2,221.8909091,249.1492324,260.2210262,92.66666667,93.18181818,84.21035713,83.96123251,1.008777815,0.987583071,95,34.54545455,38.99002721,40.68463677,3913.809667,4091.428727,301.4456711,254.2703297,0.452181737,0.388869221,9778.571,3555.844,4224.384915,4369.114002,145.5666667,140.4818182,138.5872306,133.9509435,1.051320533,1.077522421,108.8,21.24545455,44.47031469,42.97817243,4.284,4.516181818,1.611666548,1.601318925,0.479764836,0.422459803,10.678,3.882909091,4.718552603,4.862294218,2.74386,2.974665455,0.351938092,0.369661113,0.138217853,0.1151103,7.97342,2.899425455,3.717365931,3.799448773,4.333333333,4.181818182,3.914867641,3.76581891,1.012330839,1.033492061,4,1.090909091,1.699673171,1.695887101,6.55
5,106.54937,57.68234304,80.79186131,36.75996766,1.425799086,1.388546234,158.9674,20.36849727,58.06424983,54.22855107,720.04,995.8193846,667.7865568,924.6553239,1.527521058,0.883153339,810.6,704.2183077,309.8229856,352.1730629,182.0,115.0846154,156.6669143,89.90882283,1.499545449,1.383003379,205,37.59307692,77.22175859,79.95494256,5790.4858,3348.225615,1240.426207,70.34263362,1.323775455,0.970214205,9839.571,2066.922846,3630.095151,4046.835474,76.17,110.7384615,58.75372387,89.96291576,1.402808585,0.811395245,127.05,76.45346154,47.36268151,47.21664127,10.0444,5.984384615,5.123859419,1.397515742,1.301402862,1.131201846,21.778,2.985923077,7.250095547,6.967289055,89.405316,96.30585077,8.317449287,1.089975475,0.451451071,0.20193342,399.97342,92.29338,155.4235813,166.4852258,2.6,2.082307692,2.491461879,2.066560976,1.56495725,1.238996383,2,1.055384615,0.8,0.293772645,85.0
3,73.77426,70.004045,72.44420053,68.73058415,1.080256794,1.076685718,34.21298,11.91595,14.2581329,13.96833307,659.5,678.675,656.3244112,675.4417034,1.093823542,1.005678941,157.5,223.425,64.36443117,64.88549048,161.0,158.0,158.9022777,156.3666597,1.085221755,1.048680857,62,40.5,26.6958174,23.69599122,7794.0,8072.5,7667.182363,7960.161827,1.083053534,0.990837442,3004.0,2978.0,1343.536626,1259.565302,77.16666667,86.25,67.1106096,76.53187495,0.983783793,0.837520288,83.1,49.15,34.71832689,33.93438522,16.53,16.6975,13.70960734,14.50944745,0.945896758,0.91575324,21.21,7.2025,8.67189714,7.515684849,58.0,66.25,52.23292941,60.00931033,1.000751088,0.824311205,62.0,38.25,25.46893533,26.28093415,3.333333333,3.0,3.107232506,2.783157684,1.029653014,1.077556327,3,0.5,1.247219129,1.224744871,1.54
5,81.428174,56.62296867,65.98228564,35.7267,1.460454993,1.034022747,122.90607,35.62821439,40.81292983,52.26932325,771.7,1011.486714,729.3721114,940.2440853,1.548834876,0.804036456,772.0,748.3134286,282.9729528,353.8398568,157.0,104.6028571,139.5409237,84.21596539,1.521424946,1.20980548,171,49.91285714,59.58858951,67.40041961,6021.4858,2951.125143,1206.845425,53.21751742,1.26394202,0.842251933,12368.571,1588.363429,4397.664422,3594.763053,84.246,111.4848143,56.34159124,97.23668572,1.384732417,0.788932845,135.97,81.25132857,49.50969263,43.03794697,10.6644,3.880428571,5.190361251,1.042636312,1.25640402,1.066822678,25.478,1.760571429,8.569622479,4.783596297,113.605316,60.66947429,14.21547979,0.630839618,0.834028207,0.330632268,399.97342,55.98481143,149.1731622,137.2490682,3.0,2.27,2.701920077,2.228052232,1.494365083,1.096739732,4,1.125714286,1.549193338,0.48102569,13.5
3,51.85395,21.49510929,37.72189487,14.51123649,0.872824656,0.82081141,78.09485,10.63296643,32.00674678,26.43774308,724.9,775.8528571,720.3634623,773.0525003,1.092497496,0.401467517,184.8,675.0414286,79.22537472,61.8239129,151.6666667,104.0571429,142.2306639,98.37296243,1.039181301,0.671995622,125,72.34285714,51.12294549,42.26105459,4935.333333,2796.028571,4424.634868,2701.008627,0.995637763,0.667318821,5414.0,1996.085714,2234.406309,909.0075274,25.5,28.41571429,24.70847726,28.35615923,1.069336697,0.454633243,13.9,23.92571429,5.987208587,1.662325025,25.06666667,44.52,19.88770399,40.59118754,0.868492067,0.173028589,38.6,42.66,17.65773359,13.42596206,41.0,26.45714286,33.098877,25.83406574,0.890732302,0.457640586,62.0,22.01428571,27.17842281,7.154790032,3.0,3.0,3.0,3.0,1.098612289,0.456556743,0,2.528571429,0.0,0.0,3.3
5,69.17125,52.00564821,54.8727651,35.60906635,1.419173391,1.305822842,121.3276,21.49691819,41.8090109,44.33096291,753.08,993.3382844,708.3233404,927.0122686,1.543037642,0.928460304,810.6,682.6361398,290.5942009,343.5022357,170.4,116.5623511,148.5844874,91.46512668,1.50703212,1.380786367,205,38.649722,70.33804092,79.43004803,3698.6858,3025.354814,791.9470941,74.54413127,1.218288238,0.81959996,8958.571,2134.279817,3052.920006,3658.265286,62.564,107.8675139,31.6524096,83.74741283,1.158143597,0.775390967,138.63,74.55822081,57.15221592,50.26215327,8.2524,5.391340747,4.68830002,1.414171221,1.391841633,1.080399687,12.878,3.053693407,4.428100161,5.646904538,127.005316,100.9908786,14.54364543,1.261933536,0.853359245,0.275250989,399.97342,95.29982826,154.8943183,168.2741227,2.2,2.071485306,2.168943542,2.058817889,1.594166699,1.242652654,1,1.030976966,0.4,0.257633765,68.8
7,66.50589286,46.27844531,54.33251607,33.03069889,1.77372186,1.645928945,121.3276,13.0958,38.55880153,38.04023693,759.0571429,1010.667692,717.3919743,947.3257188,1.886288321,1.027944657,810.6,699.7996923,273.6264808,336.6340652,165.4285714,110.7738462,145.4899384,87.8576069,1.844006592,1.682264798,205,29.53538462,69.57186858,74.81675826,3297.632714,2716.175615,1070.002191,62.16416153,1.610536742,0.993436611,8958.571,1915.292077,2662.995505,3543.480197,74.40714286,109.3398615,32.90920911,78.6874526,1.424078102,0.842781149,197.63,76.68313846,73.47796554,53.0802171,7.284571429,4.996538462,4.388500506,1.283804812,1.702968984,1.318916019,12.878,2.772107692,4.376706487,5.517583963,95.74736857,93.33162769,8.968941371,1.052081467,1.01630267,0.396846434,399.97342,85.53499231,140.2371118,161.6846572,2.714285714,2.124615385,2.479396987,2.085105393,1.840340796,1.458339223,4,1.052307692,1.385051388,0.558715772,75.1
5,108.17908,71.38519512,89.44064781,64.7924755,1.433965757,1.32661973,155.006,31.82553902,64.02458538,38.50338194,735.16,807.3609756,716.2684759,793.2324915,1.584252239,1.205135388,433.2,412.2768293,163.3310087,145.3496262,171.6,148.5060976,167.6690239,144.784744,1.587605415,1.333424272,103,48.72560976,35.0804789,33.41598437,9288.4,6432.896341,6819.996692,5012.694058,1.358028232,1.279694148,19900.0,2454.286585,6674.980348,4792.390076,71.774,55.46359756,35.49709892,28.5288872,1.124579662,0.938430685,202.93,34.58841463,72.51485575,54.03388062,18.408,19.1552439,17.03938362,17.22626551,1.540281252,1.063144188,19.16,12.02682927,6.639115604,8.120802815,83.2,94.07317073,61.744899,79.19931522,1.349284552,1.176247034,184.0,47.46341463,62.33265597,60.43678021,3.8,3.859756098,3.519482029,3.586488903,1.535190849,1.166843967,4,2.176829268,1.469693846,1.383205869,10.9
3,50.1843462,51.79877886,46.38933656,50.41710151,1.026418962,0.706330079,45.6484614,35.50797114,18.6435953,11.27970314,662.4333333,659.295,658.2234648,657.6423849,1.092218349,0.739824129,182.8,429.855,75.13562552,47.52467228,138.0,158.8,136.1223308,157.2069658,1.084550826,0.61798193,53,116.45,23.50886358,21.20047169,4711.0,5650.95,4444.816267,5515.574487,1.046539403,0.591758926,3410.0,4312.5,1457.836982,1022.246764,72.2,61.55,65.12671141,58.0927074,0.992742856,0.836885938,76.5,34.675,34.31297131,24.8805647,21.76666667,22.94,19.79620374,22.22048741,1.014171573,0.688547833,21.1,16.03,8.644972849,5.174108619,108.6666667,55.75,75.89158133,41.91319271,0.771201452,1.023278748,204.0,14.5,90.11227565,60.62332472,4.0,4.65,3.914867641,4.594609724,1.077556327,0.614523739,2,3.45,0.816496581,0.653834842,11.7
5,111.273574,111.0210188,82.79331938,82.64206269,1.409442185,1.228286491,184.5906,46.23784,64.45900432,64.35325125,821.54,815.364,768.2333048,759.19003,1.542797189,1.451195272,810.6,240.976,303.9566456,309.9256167,162.4,171.68,142.4794062,148.5408286,1.508797183,1.259810366,205,83.28,67.43174327,74.86132246,6430.2858,6008.5258,1301.766876,1190.166019,1.278833215,1.179210543,13532.571,2706.5142,4621.71606,4746.992517,65.77,60.322,28.73768618,23.8530283,1.183534089,1.079281399,141.0,28.2,56.11594782,59.0093316,5.9824,6.2544,3.200206904,3.324895252,1.275517306,1.077547779,12.878,2.8356,4.508832115,4.570640813,87.865316,88.665316,7.294269138,7.684125477,0.396023542,0.389187505,399.97342,79.994684,156.1795902,155.806418,2.2,2.04,2.168943542,2.03270168,1.594166699,1.492608352,1,0.6,0.4,0.195959179,88.1
3,64.17263953,78.59347157,56.67733631,71.48718157,0.994772554,0.429290107,65.9248414,66.22986,27.57010927,26.35814024,666.9333333,650.683,662.7485161,649.2874506,1.092341586,0.673842733,182.8,461.6,74.66499998,42.26370915,147.0,178.3325,142.9395477,174.444879,1.069641531,0.535040636,80,142.5625,36.17549815,34.09276967,5531.0,7227.0925,4975.465098,6631.002793,1.001430296,0.416883906,5870.0,6174.6575,2400.926627,2382.20793,84.03333333,80.33375,77.44284096,77.3613663,1.024812924,0.596568227,76.5,59.97625,31.33265957,19.5847003,23.1,23.77725,20.89209044,22.43451053,1.013310611,0.535419985,21.1,18.5895,9.002592219,6.673867502,116.3333333,90.9375,91.31405398,73.09686419,0.85774124,0.807655402,181.0,44.7375,83.94574968,72.60463893,4.0,4.5475,3.914867641,4.461104606,1.077556327,0.560588498,2,3.56,0.816496581,0.807925584,17.6
