number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
4,88.9444675,57.88749681,66.36159243,36.1230988,1.181795239,0.965757271,122.90607,36.13571681,51.96882779,53.65963936,775.425,1010.875143,718.1529,939.1083189,1.305967036,0.771500953,810.6,743.8821429,323.8118078,354.7281681,160.25,104.6028571,136.1260031,84.18325246,1.259243972,1.123444172,205,49.95428571,75.2375405,67.6516877,4654.35725,3002.925143,724.9532109,54.01723317,1.033128801,0.754141969,8958.571,1676.163429,3306.162897,3593.934073,81.8375,112.2622143,60.12317856,101.25043,1.159686593,0.785766277,127.05,81.22992857,51.43371189,41.54659592,6.9055,3.820142857,3.479474849,1.037085434,1.088575342,0.919302768,12.878,1.768571429,4.599064117,4.647896542,107.756645,60.93661714,7.06248773,0.618806939,0.30814799,0.249045027,399.97342,57.12766857,168.8542438,138.5429555,2.25,2.272857143,2.213363839,2.233972144,1.368922361,1.024891716,1,1.117142857,0.433012702,0.445428022,32.5
6,94.95456667,49.02184,76.73908852,33.32441577,1.642776919,1.694167791,141.2506,10.66260286,47.6472855,43.15369066,740.5166667,1027.572429,702.7767063,965.4944303,1.734212652,0.957337041,781.6,743.5092857,267.8805668,334.7630949,171.5,108.4385714,153.3849502,85.69958537,1.710256562,1.625362476,185,28.63714286,62.21669122,73.49369612,6478.738167,3093.003714,1687.242972,51.50154477,1.517967618,1.368542464,12368.571,1279.183429,4081.196999,4255.373775,79.12166667,110.5114286,55.87177476,81.30690462,1.580957132,0.863402502,135.97,80.76642857,46.61153663,48.93766441,10.687,5.653857143,5.90632882,1.217127687,1.503665663,1.441074766,25.478,1.780142857,7.759805303,7.443370318,97.17109667,71.59233143,14.24353031,0.826758306,0.931144363,0.681809202,399.97342,57.12766857,141.0565304,137.6446716,3.0,2.357142857,2.749459274,2.226834968,1.695865445,1.43335642,4,1.104285714,1.414213562,1.04246568,21.0
3,23.60246667,23.81037143,17.45235279,19.42105194,0.828444621,0.818374647,40.926,12.68471429,17.55162549,15.51986537,830.2666667,1012.557143,765.7796644,944.1536581,1.016153988,0.726308941,793.2,676.0714286,346.0251661,349.6366189,130.3333333,101.5714286,112.1562445,83.14100136,0.980145416,1.041859136,128,26.42857143,58.33428571,61.92127985,1681.143,1364.959429,151.0397262,33.29067069,0.340803463,0.220800951,4505.571,1286.897714,2010.020786,1995.370767,70.9,92.75714286,42.95026248,57.53232455,0.76149999,0.436940488,133.4,78.82857143,54.89942319,59.63773631,7.307333333,5.898285714,2.317956484,1.142959678,0.454286636,0.362675141,18.478,5.216,8.135271408,8.150799395,35.67552667,18.44376,3.676762078,0.57401906,0.510262059,0.647895887,84.97342,12.12766857,36.01282687,28.8141752,2.333333333,2.428571429,2.0,2.208179027,0.955699891,0.876091893,3,1.0,1.247219129,1.049781318,12.4
2,60.49594,79.942204,51.0815244,73.13627936,0.541833851,0.254322622,64.82088,68.708004,32.41044,25.928352,724.8,688.08,722.2116033,686.4511092,0.689578122,0.537411035,122.4,373.68,61.2,48.96,154.5,180.6,148.2497892,176.3586428,0.65297,0.372709846,87,136.2,43.5,34.8,5450.0,7322.0,4468.568003,6604.74176,0.518897878,0.236878061,6240.0,6390.0,3120.0,2496.0,111.35,97.1,108.7876831,95.52880713,0.670224878,0.5913118,47.5,43.06,23.75,19.0,38.5,31.48,36.67914939,30.38425405,0.646232371,0.626062304,23.4,11.4,11.7,9.36,102.0,73.2,90.0,66.24197305,0.577921795,0.676798825,96.0,13.2,48.0,38.4,4.5,4.8,4.472135955,4.781762499,0.686961577,0.450561209,1,3.2,0.5,0.4,4.23
5,69.229774,48.73627845,54.83831609,33.0780796,1.417086642,1.2903532,122.90607,22.22033847,42.21020482,45.01988338,747.52,1001.740494,702.6560934,935.4763643,1.541780964,0.927578249,772.0,704.3269899,292.201447,344.930583,160.2,106.3600183,141.9639057,86.44392761,1.520005583,1.457371029,171,29.77959744,61.04228043,65.82405943,3857.4858,2859.55663,796.6068713,61.32274944,1.19559799,0.895165201,8958.571,1638.748951,3254.944994,3636.732259,64.46,108.0767392,29.23968425,79.60414988,1.148538277,0.786388433,138.63,77.21625526,57.29689311,48.82326719,7.2324,4.474430009,4.16392152,1.209735174,1.378110416,1.172532674,12.878,2.279231473,4.165161106,5.0663284,129.605316,94.02036774,15.74458696,1.098707172,0.897101217,0.629871014,399.97342,73.17862586,153.235969,155.2528093,2.2,2.16925892,2.168943542,2.142076674,1.594166699,1.252238375,1,1.055626715,0.4,0.374980451,13.0
4,81.75669875,79.87086224,76.28283317,75.32441096,1.312595878,1.172623031,81.482,28.08277776,32.89036869,29.94149391,741.475,782.588,723.24614,763.34641,1.362745785,1.090301637,443.7,354.2208,157.8039983,163.1552079,168.75,158.472,161.7142868,151.4519578,1.342443743,1.197722034,139,52.544,51.32920709,50.81142801,6502.75,6175.232,6126.394078,5921.240321,1.33216904,1.111984112,5390.0,2612.832,2072.768363,1673.504023,44.3375,43.306,34.2584661,32.40879918,1.166444656,0.842343027,64.05,29.7136,28.47181446,30.74627236,16.425,18.2768,14.91904295,16.43576372,1.29351873,0.973523835,19.7,10.5616,7.15973987,8.009655533,61.75,55.872,51.63776065,49.31389116,1.244889386,1.048152786,82.0,25.872,30.87373479,23.66025393,3.5,3.632,3.30975092,3.424842012,1.333736027,1.051381762,3,1.872,1.118033989,1.196902669,21.8
7,71.06982143,47.10550808,50.43227685,31.97993141,1.684669003,1.652692634,128.89695,13.36314,49.39502064,43.07734094,758.7571429,1012.194615,709.9894595,945.7508919,1.876315784,1.060846841,810.6,686.8,294.3810595,341.5777464,167.5714286,110.9615385,143.2540028,87.11629699,1.822566142,1.731410267,205,26.93846154,77.34127921,77.77357707,3650.204143,2669.923308,1155.432221,61.02918016,1.609452854,1.09687011,8958.571,1791.230538,2874.776266,3532.365172,70.73571429,109.5185385,34.07941503,78.37099496,1.504158192,0.878645357,151.53,76.58192308,61.82371409,51.83463489,21.39457143,7.794923077,7.343448814,1.38263188,1.08984389,1.437770629,104.778,3.111230769,34.31182028,18.09145794,115.1466543,96.19892769,21.92845979,1.197139224,1.285606397,0.674565164,399.97342,79.98568769,135.4920856,158.08911,2.571428571,2.138461538,2.438027308,2.098314268,1.889159164,1.504405858,2,1.0,0.903507903,0.507692308,30.0
7,97.0384,99.140704,70.47349817,77.35643498,1.671335658,1.507563538,192.981,41.64716,73.08091356,68.67274395,767.6714286,702.1842667,739.3757921,684.6789001,1.904674573,1.727266171,764.1,194.6557333,234.4069338,180.6165565,151.2857143,163.3626667,139.2623685,155.2684885,1.882200031,1.605596181,171,43.384,49.59180314,43.26663618,6019.347,5934.5326,1725.710167,2848.180103,1.629888784,1.384063062,11338.571,2365.344733,4178.467079,3963.281262,59.9,64.25946667,30.61306263,29.77580509,1.510365254,1.251812871,138.63,31.60773333,53.25477551,53.29176344,8.476,9.316,5.448602883,7.482595372,1.756761391,1.468717215,13.578,3.4436,4.435180009,3.419574476,108.1466543,156.745772,20.73206635,43.60637482,1.257263152,0.87188928,399.97342,105.598228,134.6344834,161.328461,2.857142857,2.736,2.667096611,2.518582843,1.874063208,1.638804385,3,0.992,1.124858268,1.235976267,46.5
5,103.010254,68.78475429,76.29990788,39.28322632,1.386756437,1.310225194,192.981,31.42407071,66.1563517,72.0747955,770.22,1015.996875,727.8459992,953.9428562,1.548550914,0.949805789,772.0,707.5696429,283.3093673,335.6663995,150.0,103.6428571,133.5625803,84.2384408,1.519309945,1.496118116,171,25.29910714,58.76053097,66.29369949,5503.4858,3110.514268,1151.451048,59.23688279,1.292731562,1.127739683,9778.571,1701.976804,3719.63542,4063.720752,82.226,108.4588839,55.18822578,79.60817126,1.383150513,0.852641135,135.97,77.92191964,48.91393568,48.48862399,7.7044,4.593875,4.372162157,1.202629341,1.376280066,1.307146619,12.878,1.774875,4.412944305,5.077170196,91.205316,42.7423925,8.270719086,0.609112976,0.484926963,0.568687279,399.97342,35.69957179,154.8327823,112.5008884,2.8,2.558035714,2.605171085,2.38014364,1.531778079,1.296939947,3,1.0,1.166190379,1.136342692,10.0
4,76.4445625,51.38175135,59.35667247,35.04076313,1.199540745,1.291293973,121.3276,14.34348649,43.82335412,44.22294895,794.0,1002.428185,741.6293489,936.3405568,1.315004308,0.893243229,810.6,657.1926641,311.7434923,342.5148865,164.5,114.7953668,139.0005138,89.90191023,1.256700567,1.339497657,205,22.7027027,77.52580216,79.28006547,4235.85725,2963.855718,669.5565878,67.3325439,1.015407123,0.81278429,8958.571,2074.908761,3194.938946,3641.516198,77.2375,109.0405405,53.52796465,86.37289339,1.105182174,0.76482525,127.05,74.09073359,54.83075523,49.49760044,8.1805,5.269722008,4.035568999,1.346219806,1.112098197,1.042481203,12.878,2.915606178,4.948155288,5.650786065,108.756645,96.7710217,7.55238461,1.112153045,0.336261916,0.203139077,399.97342,92.64982772,168.3010468,166.6534189,2.25,2.077220077,2.213363839,2.063610725,1.368922361,1.203842792,1,0.841698842,0.433012702,0.266940325,90.9
4,81.69675,79.82445056,76.20511712,75.26364609,1.312300369,1.145673671,81.482,28.88868144,32.93210615,29.97607661,736.0,782.19864,717.9652979,762.9484741,1.362654593,1.053016921,443.7,364.93392,157.5118567,163.2402462,168.0,158.4712,160.9103798,151.4499097,1.341746881,1.160946024,139,56.788,51.58972766,50.81530056,6504.75,6161.4256,6127.770332,5911.482673,1.332089099,1.062024182,5398.0,2840.8112,2075.083056,1655.144766,56.4125,43.54192,39.35092814,32.15304641,1.092989976,0.848166181,98.05,29.7116,41.85559065,32.09155102,16.675,18.26256,15.14412977,16.41804674,1.294776495,0.945361446,19.7,10.76352,7.164975576,8.019367946,59.5,55.4208,50.43450332,49.07082532,1.256714214,0.982344504,73.0,28.472,28.21790212,22.9623807,3.0,3.5816,2.783157684,3.368235304,1.308605387,0.981788453,3,1.9632,1.224744871,1.216610636,19.3
2,118.7115975,138.6377317,102.5621079,123.3661245,0.560371197,0.408030134,119.556805,99.348935,59.7784025,56.35961837,666.65,636.1666667,660.3477266,630.6495407,0.683708486,0.671869591,182.9,130.7666667,91.45,86.21988685,180.0,189.3333333,177.8088862,187.351318,0.680999143,0.580862779,56,88.0,28.0,26.39865316,11105.0,11840.0,10883.88717,11638.99208,0.673302682,0.562952888,4410.0,5906.666667,2205.0,2078.893937,33.35,22.73333333,9.889388252,5.274039417,0.107572943,0.180418256,63.7,20.73333333,31.85,30.02846797,20.85,22.4,20.32486162,21.92124042,0.668067492,0.552311798,9.3,11.6,4.65,4.384062043,61.5,48.66666667,47.95831523,37.53921823,0.481831627,0.623096191,77.0,18.0,38.5,36.2981481,4.0,4.0,4.0,4.0,0.693147181,0.636514168,0,1.333333333,0.0,0.0,0.56
1,92.90638,92.90638,92.90638,92.90638,0.0,0.0,0.0,0.0,0.0,0.0,663.6,663.6,663.6,663.6,0.0,0.0,0.0,0.0,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,0,0.0,0.0,0.0,8570.0,8570.0,8570.0,8570.0,0.0,0.0,0.0,0.0,0.0,0.0,87.6,87.6,87.6,87.6,0.0,0.0,0.0,0.0,0.0,0.0,26.8,26.8,26.8,26.8,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0,0.0,0.0,0.0,9.71
1,200.59,200.59,200.59,200.59,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,1006.0,1006.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,171.0,171.0,171.0,0.0,0.0,0,0.0,0.0,0.0,13534.0,13534.0,13534.0,13534.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.29,2.29,2.29,2.29,0.0,0.0,0.0,0.0,0.0,0.0,8.3,8.3,8.3,8.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,4.1596
6,103.0972833,61.02728462,75.13027727,37.10006692,1.553807198,1.572395546,188.3839,18.96918462,67.68163557,61.69674904,722.1833333,989.7261538,682.8559201,917.8736493,1.729407347,0.99982987,810.6,693.3415385,273.78199,355.8663912,171.5,114.9,152.1722055,89.95706002,1.700943745,1.61775595,205,33.54615385,67.23776221,79.19681909,5628.738167,3096.561769,1366.878495,64.87161249,1.43650364,1.291059053,11848.571,1377.692077,4237.852108,4126.670965,58.98666667,100.543,32.07562877,68.36826874,1.365581632,0.736823027,138.63,76.52238462,53.44797834,56.2905859,7.343666667,4.379384615,4.503708117,1.202363073,1.575709616,1.396214705,12.878,1.895846154,4.136307599,4.968593541,112.50443,78.88354308,16.38744816,1.049439533,1.017673842,0.742422859,399.97342,61.52414923,145.2684412,144.0903379,2.333333333,2.1,2.289428485,2.082759488,1.772139388,1.412775675,1,1.007692308,0.471404521,0.3,84.5
2,141.0835,150.1082,133.6728234,142.8346904,0.641090046,0.568520518,90.247,73.3402,45.1235,44.21182016,721.95,729.38,720.9935367,728.4586347,0.69182264,0.661844482,74.3,181.54,37.15,36.39941758,189.0,188.8,188.9973545,188.7974612,0.693133183,0.674029054,2,36.8,1.0,0.979795897,15650.0,16724.0,14699.85034,15789.80886,0.633064429,0.557756921,10740.0,8500.0,5370.0,5261.503967,44.7,38.96,34.26951998,29.42729978,0.469829447,0.558352814,57.4,19.76,28.7,28.12014225,34.5,34.2,34.46737588,34.16877148,0.692201703,0.680629488,3.0,5.4,1.5,1.469693846,93.5,84.4,81.68231143,73.44304294,0.569560354,0.641849426,91.0,26.8,45.5,44.58071332,6.5,6.6,6.480740698,6.581415719,0.690185676,0.655481774,1,1.8,0.5,0.489897949,6.49
