number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
2,55.00535,55.00535,34.30814189,34.30814189,0.344792369,0.344792369,85.9893,42.99465,42.99465,42.99465,893.95,893.95,873.1429093,873.1429093,0.669962869,0.669962869,383.5,191.75,191.75,191.75,125.0,125.0,110.7293999,110.7293999,0.581259432,0.581259432,116,58.0,58.0,58.0,6880.0,6880.0,5098.038839,5098.038839,0.446641168,0.446641168,9240.0,4620.0,4620.0,4620.0,104.95,104.95,92.02879984,92.02879984,0.572687839,0.572687839,100.9,50.45,50.45,50.45,64.0,64.0,49.1426495,49.1426495,0.470919297,0.470919297,82.0,41.0,41.0,41.0,95.5,95.5,84.4985207,84.4985207,0.580267949,0.580267949,89.0,44.5,44.5,44.5,5.0,5.0,4.898979486,4.898979486,0.673011667,0.673011667,2,1.0,1.0,1.0,3.85
6,103.075675,56.20070902,81.74186679,36.43289367,1.632746448,1.57740914,157.0546,16.03482198,53.04892134,51.9474307,706.5333333,1000.348452,663.9878135,933.6037811,1.722582323,0.950356604,810.6,693.1116099,282.5315066,344.0636256,189.0,115.4187307,166.2917233,90.23862109,1.700339299,1.566694955,205,28.88931889,72.18725649,79.82370507,4718.5715,3114.039372,1314.385498,69.53751858,1.523271985,1.020348822,8958.571,2079.729978,2977.235856,3752.932524,64.56333333,110.3346749,40.73943751,87.93101909,1.464702062,0.825324876,135.97,76.17190402,50.42743852,47.72971939,7.320333333,4.979585139,4.632947121,1.30864464,1.603938673,1.154871004,12.878,2.922891641,3.764651452,5.417358728,84.17109667,98.59008774,12.26009718,1.189364276,0.780983685,0.288514573,399.97342,92.86502062,141.8510719,166.115433,2.5,2.096749226,2.40187391,2.07528093,1.748970751,1.350291931,2,1.024767802,0.763762616,0.355089431,71.0
3,101.8460667,96.2600725,100.3681591,94.6386807,1.084575919,1.082954747,39.75,13.8613025,16.77727019,17.71860193,793.0333333,829.59625,786.4955222,822.1139966,1.090139913,0.984226622,232.2,296.70625,104.6009029,111.0831979,137.6666667,128.75,135.0712929,126.017294,1.080385894,1.088836348,62,13.4375,25.8370965,26.7008895,7539.666667,6819.75,7176.013777,6466.822684,1.050816557,1.092258719,5671.0,572.5,2320.864829,2294.316987,144.1333333,156.99625,139.5443746,151.7158416,1.065499978,0.920372059,87.7,69.69,37.77497702,40.02877541,7.9,7.22125,7.5310711,6.888763034,1.050361285,1.083946653,5.9,0.8625,2.491318259,2.371164996,165.84,119.9725,24.65181315,9.178993572,0.403231987,0.43187392,429.48,101.865,188.7507648,175.2108642,3.666666667,4.2875,2.884499141,3.524653045,0.916464886,0.754680029,5,2.7625,2.054804668,2.01366426,5.28
3,72.46028333,69.17117,71.17763591,68.08104346,1.081088438,1.078567431,33.06085,11.27083,13.497569,12.39804999,711.5,730.72,708.0925502,728.2433573,1.093937559,1.029794251,144.6,180.92,67.953955,57.66140477,164.3333333,154.8,160.4932694,151.8032315,1.074924905,1.085966558,87,20.0,36.00308629,31.78301433,5889.666667,6173.2,5722.92284,6012.306463,1.069384002,0.990375951,3402.0,2255.2,1445.506678,1423.039198,56.26666667,61.3,40.09516093,42.18502155,0.784974062,0.666678212,103.3,41.98,45.77294203,48.60234562,19.0,20.52,17.10292348,18.54827187,0.990864481,0.893789938,20.4,10.44,9.103845341,9.251680928,52.0,59.0,43.19257417,52.04764946,0.953627283,0.86475959,62.0,28.2,25.93581822,22.65391798,3.333333333,3.4,3.301927249,3.365865436,1.088899975,1.028394167,1,1.0,0.471404521,0.489897949,0.6
2,59.9439593,77.08441806,50.06752519,69.05110297,0.533233536,0.288446498,65.9248414,64.13327954,32.9624207,28.15538762,620.4,642.864,618.8941105,641.7519015,0.690720875,0.521134692,86.4,365.808,43.2,36.89998244,158.0,178.8,152.8528704,174.8707716,0.660749626,0.43698923,80,122.16,40.0,34.16665041,5635.0,7161.2,4810.301446,6495.202986,0.550588493,0.303664566,5870.0,5865.2,2935.0,2506.977974,65.8,77.136,62.08381432,74.25603624,0.637214137,0.399297876,43.6,56.016,21.8,18.62082447,18.75,22.936,16.93398949,21.49980644,0.59792017,0.350601385,16.1,17.8,8.05,6.876038394,144.5,97.44,112.6499001,76.85560478,0.481624839,0.680670736,181.0,15.36,90.5,77.30204654,4.0,4.52,3.872983346,4.423095378,0.661563238,0.438494046,2,3.08,1.0,0.85416626,16.9
2,108.932735,104.6509157,104.7281047,100.5867887,0.654800981,0.683635703,59.94547,14.41091571,29.972735,29.66531421,740.75,769.2714286,713.3375358,742.0624237,0.656372499,0.6120913,399.3,305.4714286,199.65,197.6022536,149.0,142.4285714,141.721558,135.4054375,0.644704226,0.678016015,92,24.71428571,46.0,45.52819266,5482.5,5387.714286,5442.203047,5348.467227,0.685806106,0.692900299,1327.0,119.7142857,663.5,656.6946919,123.0,133.5,98.62428707,108.8309097,0.502088386,0.437855495,147.0,91.07142857,73.5,72.74613392,5.85,5.785714286,5.832666629,5.768796793,0.690185676,0.690923309,0.9,0.385714286,0.45,0.445384493,6.76,5.868571429,2.6,2.065953252,0.163023629,0.200374612,12.48,5.274285714,6.24,6.175998308,4.5,4.714285714,4.242640687,4.457982867,0.636514168,0.585952618,3,2.142857143,1.5,1.484614978,7.63
2,119.987735,128.0953357,118.4870282,126.8419877,0.680666215,0.533701009,37.83547,70.34105,18.917735,17.09232308,625.7,589.4428571,619.9542967,584.8422739,0.683978446,0.643843994,169.2,183.5571429,84.6,76.43676859,186.5,190.1428571,186.3061996,189.983617,0.692108216,0.58072423,17,88.42857143,8.5,7.679817175,9258.0,7924.285714,8719.290109,7505.610541,0.635536418,0.687305275,6224.0,855.7142857,3112.0,2811.716594,76.15,64.72857143,71.33442367,60.99404847,0.630593025,0.688865339,53.3,5.985714286,26.65,24.07848561,16.0,11.84285714,12.72438604,9.414463382,0.496039616,0.664052315,19.4,2.842857143,9.7,8.764026658,66.5,43.57142857,39.49683532,24.53158492,0.32009837,0.518054353,107.0,25.0,53.5,48.33767281,4.5,3.857142857,4.242640687,3.657040963,0.636514168,0.686961577,3,0.428571429,1.5,1.355261854,2.35
3,64.17263953,77.33813888,56.67733631,69.56676663,0.994772554,0.371035017,65.9248414,68.227185,27.57010927,27.66680293,666.9333333,645.656,662.7485161,644.3934376,1.092341586,0.61411613,182.8,482.5,74.66499998,39.75943742,147.0,178.14,142.9395477,174.1686376,1.069641531,0.49823739,80,146.0,36.17549815,34.41163175,5531.0,7154.96,4975.465098,6508.372652,1.001430296,0.371069293,5870.0,6321.04,2400.926627,2476.6124,84.03333333,78.23,77.44284096,75.24747583,1.024812924,0.518367533,76.5,63.29,31.33265957,19.26323182,23.1,23.197,20.89209044,21.77248033,1.013310611,0.460790667,21.1,19.464,9.002592219,6.865616578,116.3333333,95.75,91.31405398,75.89339016,0.85774124,0.741624423,181.0,52.85,83.94574968,76.109707,4.0,4.52,3.914867641,4.4259509,1.077556327,0.513270364,2,3.67,0.816496581,0.842377588,19.2
4,100.351275,71.5921962,65.092472,37.46797823,1.062064777,1.056507225,192.981,38.9028058,77.51557392,79.06975632,734.25,1022.724,663.7518098,943.4219968,1.281839127,0.751898626,894.6,756.891,349.8057568,363.5444702,171.75,107.26,143.3263422,83.01183226,1.248104449,1.365523562,205,13.896,83.39476902,80.01407626,3536.85725,2462.4614,452.6765436,35.87557442,0.771702226,0.588210076,9778.571,1955.1426,3829.614903,3830.472574,75.1375,109.6793,56.49121388,91.44696465,1.16731834,0.680356074,127.05,83.5533,47.5543817,45.68584471,5.363,3.49362,2.591530623,0.904213029,1.000285879,0.925958014,10.678,2.0468,4.279050946,4.477937951,31.506645,11.283948,4.423126571,0.347948781,0.638308446,0.885424807,99.97342,7.384052,40.05410712,25.81272828,2.5,2.526,2.114742527,2.282137344,1.220607265,1.053804643,4,1.126,1.5,1.26385284,31.0
3,58.19033333,58.19033333,54.38872367,54.38872367,1.037972399,1.037972399,46.895,15.63166667,19.51576509,19.51576509,894.8,894.8,887.86062,887.86062,1.091053382,1.091053382,254.0,84.66666667,108.5925719,108.5925719,111.6666667,111.6666667,109.1209554,109.1209554,1.075212667,1.075212667,58,19.33333333,24.45858177,24.45858177,5246.333333,5246.333333,4390.429446,4390.429446,0.942532835,0.942532835,7000.0,2333.333333,2873.669006,2873.669006,172.6333333,172.6333333,168.0682183,168.0682183,1.073711446,1.073711446,81.6,27.2,37.34392707,37.34392707,6.743333333,6.743333333,4.964822421,4.964822421,0.844239088,0.844239088,11.37,3.79,4.737976596,4.737976596,133.575,133.575,3.493593724,3.493593724,0.014310021,0.014310021,399.795,133.265,188.3909681,188.3909681,4.666666667,4.666666667,4.160167646,4.160167646,1.004242473,1.004242473,4,1.333333333,1.885618083,1.885618083,1.75
