number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
2,115.581456,139.123304,91.49374572,115.947024,0.492650189,0.341705652,141.251088,109.152696,70.625544,66.58640145,694.95,716.3333333,691.9828611,713.6685454,0.688880652,0.605283848,128.3,295.8,64.15,60.48120002,186.0,186.6666667,185.989247,186.657097,0.693089369,0.633162324,4,64.0,2.0,1.885618083,12002.5,15008.33333,7921.155219,10966.54739,0.375501617,0.243952038,18035.0,13018.33333,9017.5,8501.780532,17.8,17.2,17.7087549,17.11979969,0.68802544,0.663988177,3.6,4.133333333,1.8,1.697056275,24.5,27.33333333,22.97825059,25.9248322,0.631694398,0.493565192,17.0,16.66666667,8.5,8.013876853,32.0,37.33333333,27.71281292,33.28134117,0.562335145,0.410116318,32.0,26.66666667,16.0,15.08494467,5.0,5.666666667,4.582575695,5.277632088,0.610864302,0.465999257,4,3.666666667,2.0,1.885618083,0.93
2,121.209,120.9046667,121.0403933,120.7365831,0.691756462,0.693134069,12.782,0.619142857,6.391,6.383749856,713.5,706.0952381,696.3490504,689.0430851,0.669206648,0.678262805,311.0,121.5238095,155.5,155.3235961,139.5,140.2857143,138.5207566,139.3068467,0.68613575,0.679477318,33,23.14285714,16.5,16.4812819,6775.0,6800.47619,6753.84335,6779.340982,0.690026055,0.685173897,1070.0,857.6190476,535.0,534.3930798,111.05,107.2095238,76.33924286,73.06446634,0.399250412,0.420150384,161.3,75.36190476,80.65,80.5585082,10.38,10.04095238,7.55314504,7.256900142,0.43471659,0.455989971,14.24,6.625714286,7.12,7.111922856,42.5,44.38095238,15.68438714,16.96971389,0.152688725,0.142270348,79.0,41.52380952,39.5,39.45519,4.5,4.428571429,4.242640687,4.173196858,0.636514168,0.650390641,3,1.285714286,1.5,1.498298355,2.8
4,64.120475,66.15072597,33.98167453,35.38690336,0.875211608,0.859213168,164.1558,42.79420909,66.84625959,67.32457917,783.775,772.0116883,756.8422894,746.276941,1.35221374,1.365317383,572.7,106.4532468,204.3348768,199.222134,130.0,132.4545455,117.1682691,119.7477137,1.285993932,1.269587663,150,41.57142857,58.62593283,58.39732814,5867.25,6007.792208,4698.570489,4834.48033,1.19392317,1.176068957,7581.0,2057.142857,3523.437766,3517.325254,87.15,84.49090909,71.14195628,69.00893746,1.211444514,1.237146305,127.2,26.98441558,50.24542268,49.33973974,48.55,46.35064935,37.54288195,36.06826104,1.143232725,1.186563017,87.8,18.71428571,34.91571996,33.7285444,68.5,65.71428571,48.43544495,46.47331244,1.103393912,1.135947095,124.0,26.75324675,50.24191477,49.14935022,3.0,2.961038961,2.91295063,2.877180726,1.357977855,1.368805938,2,0.363636364,0.707106781,0.692099356,2.4
5,106.16681,57.61968815,80.61443459,36.74849438,1.426911308,1.371095822,157.0546,20.69366877,57.61679419,54.07058482,738.04,1002.434154,689.7276896,935.7021927,1.536065648,0.894937199,810.6,705.4335385,299.7212745,343.7911582,183.0,115.3846154,157.3823181,90.03328806,1.499137311,1.371019513,205,38.16307692,77.69942085,80.3344341,5136.2858,3114.061769,1144.132075,68.33683684,1.338418974,0.900418682,8958.571,2066.922846,3096.741608,3748.034902,76.17,110.7384615,58.75372387,89.96291576,1.402808585,0.808329614,127.05,76.57230769,47.36268151,47.21664127,7.1844,4.963230769,4.153467481,1.296731259,1.38081767,1.009056542,12.878,3.001846154,4.110505254,5.419056207,94.005316,98.01123538,9.939832969,1.164660103,0.568553276,0.265356637,399.97342,92.29338,153.5115654,165.7696027,2.6,2.08,2.491461879,2.06518948,1.56495725,1.226468143,2,1.064615385,0.8,0.282407235,91.6
3,94.21690333,69.31113444,57.28057293,39.94268628,0.800316277,0.813114039,158.12321,40.93088889,64.845232,55.90482556,702.9,740.8666667,697.3458382,737.7216341,1.090830398,0.929300598,211.2,290.2,87.01735459,65.80391748,160.6666667,140.2222222,149.4993978,131.0393106,1.033861477,0.990409998,135,52.22222222,55.79924332,49.79464,8076.666667,7662.222222,6584.257245,5864.132162,0.941880665,0.783387037,9990.0,4497.777778,4172.084478,4745.664168,63.63333333,67.67777778,54.45699944,55.47992533,0.950752972,0.750737224,83.0,43.7,34.95390616,39.54243228,29.5,33.73333333,26.31760352,30.56506751,0.982686263,0.79310336,33.2,20.35555556,14.63306758,14.62250928,64.66666667,80.55555556,40.98591624,54.95786975,0.686685394,0.528250838,133.0,64.77777778,60.47772776,62.18451238,4.0,4.333333333,3.77976315,4.082370001,1.039720771,0.858740913,3,2.333333333,1.414213562,1.490711985,9.6
5,74.23165,52.2825726,60.51522055,35.74614572,1.453747136,1.303829161,121.3276,21.59086302,39.44587456,44.41624119,816.36,994.9387965,771.8910221,928.7833508,1.552506364,0.923103338,810.6,687.147981,282.3952592,343.0045354,160.0,116.4806017,139.595299,91.33815831,1.501217585,1.353975301,205,39.72604909,69.92281459,79.55052511,4816.6858,3034.590203,1074.903488,74.19653862,1.322213067,0.845906413,8958.571,2106.233233,3084.729342,3650.381821,62.09,107.9115598,26.18682439,84.40123894,1.130427572,0.77714437,141.0,74.80047506,57.64474304,50.09628331,8.0144,5.383955661,4.549684585,1.407188539,1.384657053,1.060858791,12.878,3.063064133,4.438214668,5.652118548,111.005316,98.55710415,13.13117315,1.219013387,0.785623847,0.223825177,399.97342,94.0478048,150.6001991,167.3905415,2.2,2.079176564,2.168943542,2.06524841,1.594166699,1.229609198,1,1.045130641,0.4,0.270014139,40.0
3,147.6668,147.6668,141.5771487,141.5771487,1.055545298,1.055545298,102.5604,34.1868,44.20909604,44.20909604,791.8,791.8,788.7990889,788.7990889,1.094856498,1.094856498,166.1,55.36666667,68.31285872,68.31285872,145.0,145.0,143.7835773,143.7835773,1.09020042,1.09020042,46,15.33333333,18.83259586,18.83259586,9347.666667,9347.666667,9019.423178,9019.423178,1.064862993,1.064862993,5783.0,1927.666667,2380.610053,2380.610053,113.2,113.2,99.36047101,99.36047101,0.972527849,0.972527849,136.5,45.5,57.5803786,57.5803786,15.03333333,15.03333333,14.71387309,14.71387309,1.078430907,1.078430907,6.6,2.2,2.940899333,2.940899333,27.33333333,27.33333333,11.94418524,11.94418524,0.472796803,0.472796803,68.0,22.66666667,30.94439457,30.94439457,5.0,5.0,4.932424149,4.932424149,1.085188613,1.085188613,2,0.666666667,0.816496581,0.816496581,1.2
4,61.003775,52.25325,33.35947483,30.37773057,0.899783633,1.017837008,151.689,25.08155,61.69776654,53.68376531,797.275,787.5833333,776.0180344,773.1793911,1.359251191,1.322349256,518.7,172.2333333,187.0523105,154.4503201,132.75,127.8333333,118.6257012,117.0137188,1.27715898,1.277408979,161,38.5,62.75497988,54.71872521,5544.75,5591.166667,4536.387711,4584.155378,1.210452617,1.147774167,6648.0,2592.666667,3188.034455,3200.741082,87.15,81.71666667,71.14195628,65.91101969,1.211444514,1.206163367,127.2,29.25,50.24542268,48.46082324,45.825,41.75,31.6411808,30.84974155,1.065371186,1.141785899,93.9,15.65,37.23012053,32.35613028,67.25,64.5,44.10435441,45.85519088,1.068010273,1.098628459,129.0,28.5,51.57700554,46.15102021,3.0,2.833333333,2.91295063,2.749459274,1.357977855,1.354581075,2,0.5,0.707106781,0.687184271,6.3
4,93.5306,53.6208254,68.45176101,34.92311665,1.168103274,1.335788045,141.2506,10.7295873,56.7636543,49.9256877,788.7,1016.393651,735.1580158,951.1164382,1.312718313,0.85214555,810.6,691.7730159,314.899087,339.8365806,169.75,112.1269841,142.3217976,87.54786969,1.251867753,1.336434646,205,21.34920635,81.18920803,79.40122986,5093.10725,3137.206587,771.9378824,60.40863949,1.032270777,0.850546381,8958.571,2132.539444,3580.102554,3872.487551,82.3375,113.1912698,60.72149283,93.33700506,1.1640132,0.776634492,127.05,76.95952381,51.12571974,45.7639939,7.8305,5.02015873,3.905517285,1.245617375,1.112781355,0.98517975,12.878,2.995714286,4.753744918,5.583634446,107.256645,98.52270317,6.773607686,0.976642619,0.292895083,0.16433627,399.97342,95.22332857,169.1368153,168.6489956,2.25,2.063492063,2.213363839,2.052156101,1.368922361,1.165410144,1,0.920634921,0.433012702,0.243845897,48.55
2,60.33225,55.5805305,59.59693117,55.04766476,0.680984235,0.618979926,18.7815,21.1373685,9.39075,8.099836255,614.4,632.4642,613.3619405,631.6842886,0.691458107,0.534401614,71.4,346.5864,35.7,30.79244515,153.5,162.355,152.4991803,161.5958419,0.686634286,0.509826544,35,95.171,17.5,15.09433586,6007.0,6059.118,6006.116882,6058.459088,0.693000169,0.551858592,206.0,3142.542,103.0,88.84094819,41.25,46.7401,39.79748736,45.60879317,0.658144365,0.440746261,21.7,31.7225,10.85,9.358488232,14.195,18.54913,11.28946411,16.11148815,0.496075208,0.264966171,17.21,15.78767,8.605,7.422100575,30.0,30.506,29.9833287,30.4935271,0.692591522,0.545018905,2.0,16.18,1.0,0.862533478,4.0,4.506,3.872983346,4.407307608,0.661563238,0.446971649,2,3.024,1.0,0.862533478,13.8
