X1,X2,X3,X4,X5,target
8.774352439074638,9.51827286740085,8.834488039699085,5.7785068415382455,2.9961618703406367,0
1.0484578594067953,4.9103187368531245,4.5738600354561765,5.637071766232458,5.382556663921881,1
6.054476944360149,5.791140354154574,7.843583755692865,7.342125862331244,6.598277274478863,0
4.905854094932723,3.698598363622506,9.723311502105528,4.031445197846229,2.890487044750296,2
1.675542630524719,9.87514771591057,2.1236115695760356,3.9379321533954443,1.4591075085906335,0
2.922449262523054,4.5424786175522796,9.192115570691467,4.04988198799271,9.895366721158288,1
1.3752938744256606,4.095537028013848,4.4679652605068325,7.820010712553909,9.658710062370247,2
3.8917191446620802,4.974788953271052,3.363124502694754,8.235888970597058,6.693481882164487,1
1.7449881503208982,6.3080109870790615,8.353485197808919,1.306414448099762,5.158387657166706,1
8.04585592033973,9.924340837721555,6.274836418273978,1.3494266708904663,5.057262692412484,0
2.556286736653079,6.358348413074003,3.0120439032250412,2.2068566056833934,5.882375062157981,0
1.7591552411543967,7.527194469047616,9.687502818258357,9.655500478420267,4.374539297856228,0
6.3085122186243865,7.052932303259087,5.373579072925281,5.386521257800245,1.02059650280144,2
1.524524662645518,4.921888357883662,4.820186023082412,2.599819588403855,5.856142128994972,0
6.386815325137113,7.410200022003593,3.795689446640892,4.698528418848795,8.48413300562258,1
6.2549734848561975,7.281600547004994,5.708259188184596,8.456839536484676,7.57336236817644,1
8.652041572837984,2.7242305466921417,3.7065951151823033,5.313987548524768,5.5035069477104095,1
6.590823956413142,8.511922471755328,5.714023094146653,9.457371001781462,7.5947184520613735,2
2.6354475638104025,6.588641781355955,6.269791323089699,7.999851021749885,8.084663505140774,2
3.6313176975732726,2.2130646086228483,6.906963090665755,0.9086293256884207,8.15613660577965,1
5.5423139932782695,9.912731656893332,9.937682685723855,3.0090073693051367,8.489506612857419,1
8.195991683104715,3.261403768608887,6.850162456868663,9.928960630724324,7.597896861919258,2
1.6827956093132435,5.340020621354176,5.202739044050976,1.1635831939482588,9.890082168160497,2
8.861357802224575,2.9280348692644953,6.433652941963047,5.244667176376952,4.1791115322368,0
5.721818324379604,6.020208072111878,8.479894224067195,1.4297754352698568,6.440166276262,0
5.594805403592906,2.46450908661305,2.1973686783667246,6.846700746734322,9.110812198698712,2
1.1304160065302196,4.973367826841898,8.99283449423457,5.234060351405109,4.112235154556072,1
3.2437361159036096,1.554407144893134,2.680958521955321,6.129842654266694,5.890423256565499,2
5.907036332055026,3.8084803523919586,8.930673169777274,8.65457054054612,5.0863403909590845,0
7.970277457474269,8.056020721846355,4.188274195826084,2.7059965569780253,3.42312084751282,0
3.1922530654919385,4.581786747831834,1.1985741428438006,3.431929995550606,5.848114665398998,2
4.748999225440753,5.880043104461446,7.6580844753479465,9.636696732911856,3.9872782720435698,1
3.3479849563646646,5.150940820921978,6.679076666724938,2.8698882712618965,1.2942666846522557,2
2.834813205597374,3.2947711766250465,4.894291747954492,6.322417212793334,3.5857406201267414,2
9.767782575154056,8.887017769753397,6.635661792696626,4.130482155980163,2.4253543501617285,0
6.87421874584394,7.401883255485247,1.6723169174730415,7.813748842351455,8.901457898924841,0
6.779341748822745,7.302049466854316,8.806972137975773,9.378298746208042,4.225362070025253,2
1.6811430249673533,3.8897944017783885,2.600349596356767,4.404207780268138,5.587348618025024,1
8.175249084660733,9.809835383480735,3.7767505656869704,9.575490516262569,2.683943600857477,2
4.962290449959162,2.5468287858954923,3.3901202824914183,1.1305117023085822,3.324321416644275,0
4.465238671841774,5.501373533121341,3.8079578369549285,1.0566226230106657,8.969633188864359,2
3.016065543589894,3.001684788830188,0.9434855713072496,3.2099471425336112,3.490164603141046,1
