X1,X2,X3,X4,X5,target
3.8325647119279225,5.680499796650263,7.952946292372144,8.258823957363068,8.747335288774911,2
2.7917508133201343,3.5687152833570424,5.305337647692208,7.602096038893539,2.638795871743921,1
2.617940429919661,5.788099154942857,3.562795552685308,7.704474223633864,3.612042320971516,0
3.632503414791185,9.78283222263448,8.969017754897694,6.210945704584065,5.243329846693965,1
6.862030652316452,5.88378021925145,9.954167529076399,2.041178319361355,9.756388256854486,1
6.582014162057781,7.468966877361033,3.5864134143444395,6.295770853926427,7.855361907477716,1
6.875512212294442,9.33429505421389,9.16281977751146,6.739814097504239,3.796775468145314,2
7.10257391087706,3.5151775734273967,2.129299951346643,6.162756120430876,4.852090748630053,2
6.110288065750245,8.85161290652762,2.007609026619213,4.081767350128063,9.720869919504496,0
9.450598244745663,9.731605063450804,1.3928422771236597,8.975845843694232,7.925810327780623,0
3.0931277757088615,1.7660904106805937,2.645442497558622,7.690443606700779,9.744628425593318,0
8.131585735045515,2.6326061969141183,5.800748780619247,1.8892950238333825,5.617914694965771,1
2.240122659469537,2.606641535765851,1.9027938908992224,6.696628592159344,9.44631341623923,0
5.665750297373049,4.133536993140992,5.548776383225993,10.079752218758037,6.677683108495496,0
4.229377180286806,9.678953722495208,8.03025278220634,1.2196912334506544,9.716897220402409,1
4.10787575194983,3.6221912520129895,3.645755091692332,6.626224962011326,5.365914348499427,0
3.508160850623208,9.385890895290963,4.802429721688012,3.404369716915459,8.698147213419297,1
5.108301354657267,7.292166918648517,4.997766308473688,7.73891034073556,1.4805173473993036,1
1.5754763626500001,3.7094840958850215,6.587968137791437,1.0608450371852127,4.498276614229448,1
7.169555831328605,9.025499587347394,3.2607322573607567,1.7595538725090174,8.524817408197569,2
6.026938068775925,1.1324518551080698,4.267798746394035,8.01249835386626,3.5003163676416267,1
3.6073477906809224,1.7765395912818605,2.7003498027932693,3.458893130130715,6.7016708990053955,2
3.017021656027995,5.509912552772515,7.258163351018255,9.02887353897411,8.315535382874698,0
9.326483543286429,8.780487156255273,5.031523700222742,6.250539781424575,7.98384419889786,1
5.881643791055131,6.570034448084974,6.151200350997772,7.751743760404652,9.853800696149408,2
1.9486040911416505,2.0864218947165694,7.248856277651412,1.2357635827757245,6.023431950582101,1
5.317386553489104,1.8925659872245562,8.247954933449236,1.6328294383872177,6.101514060755736,0
5.0792268607389,3.442371407572182,5.54447985932532,1.8036518374958197,1.5729145517652268,2
3.2852366481712814,9.492235489264585,4.1675151316813,2.699491386309512,8.161406204876924,1
2.4333184799447487,8.82456964221126,3.5308660164804033,1.4469899099160135,6.0061193904470285,1
3.031311825526206,2.4172809990806488,3.5151706190553296,9.552122747391836,2.6898347114013177,1
1.5931175291527548,8.647812382994683,9.289324537788616,9.090337057381124,9.477603666568447,2
9.146012835983893,8.189547596055265,5.306532602365605,9.835867680493202,9.120164236496777,2
1.9123724818194,5.284005457021134,4.138747306302888,6.5266718192117406,4.86957303764137,1
