X1,X2,X3,X4,X5,target
7.834365742174427,3.1654181250088365,8.489359245730878,9.593496747133182,9.75515471677435,1
5.009037390927737,6.49702983951069,8.000164111901062,6.742152199856596,7.487018161440009,0
1.2475309913851316,3.697107118858019,1.2055693472118305,8.761325092242537,4.459385931677261,1
6.986735108842374,3.287097410555207,4.187009789302561,1.0140330225995275,4.156389385833992,0
9.535413320142306,3.0349625245386265,3.736267548959622,9.283205736547622,1.3403306535745876,2
1.4487244091025355,6.6833308047766975,9.00892329585654,1.0779278489384407,7.703238845538733,1
8.45922760599446,1.6235061866174836,6.891857938379728,5.717272959114231,5.495221953117165,2
9.492759228923406,0.9809451336868176,3.271191192872202,7.5376066849436985,3.9673379131364683,1
3.4333986469435573,7.33859677209719,9.043660448469726,3.21448399857677,5.196977138165422,1
3.3880782581974165,4.45897634410299,6.2978097875275685,8.045662814369136,1.5577428118858407,1
7.128868995862888,6.04949375388004,2.0441327039732347,2.112643848762559,3.3000404476336307,1
2.4549832005126464,9.318720657962514,7.191407829904401,3.2002258036886095,6.1439335911917246,1
5.858486315510846,1.699104669569429,8.582698646220496,4.741954141122163,2.345569133405665,1
2.745236383330246,5.432633339829588,7.25932435131902,9.678919453271241,8.862046343403778,0
5.420914678890184,2.006551798645991,9.096848072535243,4.227738996145642,3.10990977325531,2
8.852391150915764,2.139899247894624,3.183023249504825,6.385331405729288,5.9721099989933295,0
9.566822268904634,5.09913190872553,2.1409710069064865,7.818620001492076,2.7610898053437003,1
2.3121731371946415,4.98219610908778,4.093156311877863,9.691525150228973,2.107198123618359,0
8.55902821425052,7.021801886412661,1.9605628548273029,1.7826243615546482,9.474552993770377,0
2.8070101319322447,1.791354942858222,3.4870789868983243,6.976887235256348,5.939243417814977,2
7.401685399335823,9.542396660178602,3.563002457592258,3.0757503064722336,8.747185586768216,0
2.9656487595110055,7.143432753344786,2.3129727283866024,2.8764211164595084,1.5245420284073594,1
7.8253589262405,2.6886172270657083,2.118222336135018,3.0313998328181655,3.446421261632761,2
1.4880630014664753,3.3653037927854506,6.898835124683361,7.93313207257484,2.919460863447872,2
6.529728321211692,9.264980549972151,5.833733991241659,4.29867501674357,1.1449495893661459,2
8.510752715619065,8.360216776578767,1.7457801105727344,2.3981142165735267,8.52870435901437,0
5.969083363173991,4.148024983133797,2.189754090654025,1.7953270547328248,5.936365985039647,0
7.334731954776572,9.513905989137386,7.7039330933101215,4.391408524481819,7.715152302313686,2
1.7811119638266812,6.541981840836762,7.390839339111159,1.3863131004118605,4.4954074577862695,2
2.3841675526570416,3.4832833042371525,2.8924208259156385,3.821872356319547,2.068950046873458,1
7.159229028893451,1.5614768276514315,6.324082223756443,2.6316820894266266,5.398633736186447,0
3.4748929899398195,4.250160665392464,5.456341840910315,2.048374065760674,2.1929128189363656,2
8.664673998000929,4.53319003039025,2.4205680825458353,8.194393185534276,9.19657607794886,1
8.534264107400084,7.346865366806308,1.8290124227204596,9.137284050444093,6.072600626893882,2
9.122575461137822,5.999361019331455,1.162214774970802,10.014755901374581,2.1769212767660773,0
7.2415750810311845,3.9546934580219486,2.6272544716118365,2.2618074458840973,7.123619724131183,0
3.675324487796578,6.616996809442155,9.473566824130552,2.850102196432325,1.9495384226137036,2
4.419677272328642,7.238441470490151,9.507069696261311,2.336425023527289,5.289709584310819,2
3.5168693144796825,2.820259105020185,3.819756785060979,8.076432433728945,1.6207054561952141,0
8.801224400667493,8.424883511354139,7.131209996125997,3.6739020401754288,2.331813556820736,0
9.186690385955908,1.7259204777491672,5.408722078339141,4.2309983340229795,2.447131825978408,0
9.743248479684452,2.9976964046427783,7.667160204094849,9.080029036251128,6.958685798306746,0
2.2627387341629217,8.253009492124868,2.999541226781357,9.700516490031244,1.8149435795422115,1
6.6879987324996355,6.399859067055379,5.177499473322328,2.4206996504164575,3.312319151641449,2
7.523677927425589,9.832720420722149,9.176168303136647,7.613322749963551,3.2099568292968037,2
8.070589782818628,3.583652868052873,3.5641004304174713,7.978738740647495,6.9771132914787,0
3.5392457789173495,2.490264944545082,1.8866115092417215,5.502820647740634,8.507212074970832,0
3.836028571391415,6.499406395377757,2.5732190950496943,4.025060336207784,7.0213538685033905,2
5.606208489644897,8.80648248078843,8.483529643890323,3.699529260956129,1.3657322435033894,2
6.706847140391281,8.806217886441459,8.625056426098284,1.1837162926671976,2.3649744743913437,2
2.6717281746065646,3.577084345055052,3.691950009228005,1.7149653984939595,4.309111472054705,1
9.160529552490447,2.3548295908576717,8.1251983205442,1.6453080488113656,1.5298188167038882,1
4.94672923812884,9.884012702979497,2.9114547197881593,9.475569936981927,1.2423629965993688,0
8.86858125747855,6.260229344203149,8.257523896303745,5.331233243337736,3.345055480059208,1
8.619606606093202,4.0997927207701235,7.570015139130625,9.701385748103815,9.098107242674184,0
5.554267371780239,3.1627430981043543,7.938411255786321,1.341288034700085,9.084619395287248,0
6.24622493355346,1.08619979640583,5.800508217026563,5.376494041716972,3.086681945920784,1
6.525572476927994,1.1224063237694246,3.4020888005193255,5.844876737539863,2.941455019659708,1
3.0906078311018756,4.988379999352364,1.577564951543044,2.8582719265724914,1.693481475807262,2
8.078866572923866,5.47807615787663,3.232568307083716,8.020805201288388,2.4706769345242825,1
8.714028784580456,5.182781708156496,6.2427421622795585,3.921309136169005,3.1262432806047413,1
3.465940700175357,4.175336746369866,6.131265703549341,1.449521931114892,4.636004893529285,0
4.020634546206961,6.533027213625401,8.92436159431344,7.725708975976243,9.98148993454793,1
4.516289300668457,2.974633145309284,9.319880368830953,8.28833324888316,9.113804081674681,1
2.951712636212842,5.268485976439105,3.92728765202868,5.2980482667138045,7.52394944179553,2
7.472109193690106,6.88007941793081,4.363000045981311,2.9572474554929866,5.193363667410548,2
