number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
4,150.5018923,105.2760966,139.9173391,95.15165366,1.322985738,1.011946856,124.336569,48.3716681,50.95130005,52.11058984,754.975,770.6,736.8717835,765.575643,1.36400606,0.792369437,386.8,523.3926471,153.7931626,81.31159747,182.25,144.7205882,176.6600147,141.3700833,1.355266486,0.960389738,128,85.67647059,45.76775612,34.73676032,12395.75,8979.323529,9378.039271,7198.80445,1.156793516,0.89807604,17940.0,4525.147059,8040.964755,6860.623601,141.7625,134.8838235,96.39928987,121.4012693,1.162017702,0.781842271,208.85,84.15,82.8390863,47.36637275,18.075,27.51323529,15.8805039,26.1085451,1.263772762,0.56258876,23.8,22.26323529,9.009266063,7.150954367,117.25,63.77941176,70.38141932,59.45815115,0.934823759,0.877040643,302.0,41.29411765,118.7168375,33.32100803,4.25,4.338235294,3.935979343,4.213288053,1.319729922,0.808654327,4,2.75,1.479019946,1.008934996,5.05
8,81.43590625,74.08587353,56.06675058,56.02364645,1.791745574,1.7499071,196.389,18.53301471,61.57800297,50.41402436,728.725,752.5691176,697.5004949,718.8589305,2.031445427,1.823199591,810.6,184.4470588,240.5159701,250.8062589,164.0,158.2205882,146.5274292,141.5112558,1.989228876,1.814367645,205,41.91176471,65.18818911,62.71430215,4365.428625,4842.680735,1478.676241,1413.180013,1.72866391,1.400729385,11338.571,2635.083971,3607.480932,3716.262553,48.01875,65.61882353,26.08162567,34.61902527,1.595337575,1.211917421,138.63,35.03705882,49.5406241,56.12776045,13.004,11.43867647,6.752380681,6.164206505,1.609563672,1.599423745,49.778,3.820294118,14.45887122,11.6572863,91.5033225,144.0186147,19.57078655,24.71992615,1.276056238,0.735564036,399.97342,117.64315,130.771335,170.660845,2.5,2.279411765,2.413690382,2.220602121,2.042316124,1.949738623,2,0.470588235,0.707106781,0.590253889,45.0
4,76.5177175,56.94069399,59.31009613,35.81584455,1.197273033,0.968577472,122.90607,35.41565399,44.28945853,52.67457055,787.05,1011.5204,734.2196242,940.2592991,1.313008024,0.783261738,772.0,739.9902857,314.5059658,353.846613,151.75,104.3097143,131.3021966,84.08573378,1.275273991,1.147031042,171,47.90742857,65.57962717,67.01698776,4434.35725,2970.514857,674.4847514,53.5437586,0.99598278,0.761298189,8958.571,1639.287429,3402.856196,3585.436487,79.6075,111.8897086,48.47726468,98.92588769,1.096671769,0.7783123,135.97,81.30543429,54.37309692,42.33971018,6.9055,3.830342857,3.479474849,1.038573008,1.088575342,0.951613612,12.878,1.744571429,4.599064117,4.65518714,112.006645,61.28718857,8.339818346,0.62784004,0.403693221,0.278684234,399.97342,57.12766857,166.7423511,138.4529618,2.25,2.266857143,2.213363839,2.228543963,1.368922361,1.042057508,1,1.105142857,0.433012702,0.44231709,34.4
2,138.37319,97.453061,130.6901255,96.1313989,0.638148491,0.312425671,90.93362,79.069061,45.46681,19.81852301,716.65,668.905,714.6837902,668.5395933,0.690404824,0.220128538,106.1,591.935,53.05,23.1239589,195.5,197.75,195.4840147,197.7469511,0.693065415,0.194963639,5,178.45,2.5,1.089724736,13910.0,9104.0,12844.1621,8923.871696,0.617532958,0.337478215,10680.0,7179.0,5340.0,2327.652036,83.85,87.225,83.76610293,87.20884339,0.692146786,0.186309058,7.5,79.215,3.75,1.634587104,30.9,27.21,30.62678566,27.16010575,0.684318369,0.238677812,8.2,23.71,4.1,1.787148567,112.0,59.8,95.81231654,57.18689513,0.552311798,0.40883011,116.0,42.8,58.0,25.28161387,5.5,5.05,5.477225575,5.045788779,0.689009238,0.225329809,1,4.45,0.5,0.217944947,7.25
5,61.50365464,72.20494258,45.05544582,56.15263933,1.34491984,1.208456398,122.90607,34.25140742,44.84710336,44.06005182,1043.32,893.3225,963.7683827,843.94435,1.533158817,1.472851856,1138.9,253.4475,408.4415718,304.9681061,109.6,126.35,92.24084054,111.9159391,1.45855757,1.313476034,153,47.7,58.70127767,53.88578198,4156.825,5195.613925,237.7670146,821.6613988,1.080015453,1.079289886,8906.571,2226.9576,3564.501186,3238.313407,142.9,100.925,115.9652035,91.2109076,1.400011834,1.502869106,280.0,23.825,98.41463306,50.10483385,10.3364,12.85645,2.80372244,5.100831112,1.007003148,0.982190379,27.478,6.9185,10.66518691,10.50854282,30.810856,38.506673,2.127148936,6.303409925,0.887871806,0.886364205,90.97342,22.7493075,35.22345025,35.42225731,2.6,2.975,2.267933155,2.735344701,1.479132807,1.337288125,4,1.225,1.356465997,1.254741009,3.8
2,53.98535,53.98535,33.94917925,33.94917925,0.349100786,0.349100786,83.9493,41.97465,41.97465,41.97465,885.25,885.25,862.257131,862.257131,0.667287493,0.667287493,400.9,200.45,200.45,200.45,128.5,128.5,112.8273017,112.8273017,0.573788228,0.573788228,123,61.5,61.5,61.5,6270.0,6270.0,4820.041494,4820.041494,0.471731896,0.471731896,8020.0,4010.0,4010.0,4010.0,114.4,114.4,106.8005618,106.8005618,0.627474152,0.627474152,82.0,41.0,41.0,41.0,70.5,70.5,61.4817046,61.4817046,0.56810373,0.56810373,69.0,34.5,34.5,34.5,139.5,139.5,139.4991039,139.4991039,0.693140757,0.693140757,1.0,0.5,0.5,0.5,5.0,5.0,4.898979486,4.898979486,0.673011667,0.673011667,2,1.0,1.0,1.0,13.0
2,117.01,117.716,116.5297902,117.2369591,0.689045986,0.680893277,21.18,18.39066667,10.59,10.56644046,836.25,838.4333333,835.6084609,837.7940891,0.692380117,0.687565965,65.5,88.5,32.75,32.67714118,146.0,144.4666667,144.1769746,142.6581283,0.680686821,0.688924674,46,13.26666667,23.0,22.94883197,9131.5,8938.733333,8661.611859,8474.311877,0.642139871,0.660174845,5783.0,2282.733333,2891.5,2885.067289,123.45,128.0,102.8680708,107.2268044,0.531392257,0.502130416,136.5,76.48,68.25,68.09816444,17.1,17.12666667,17.095321,17.12200604,0.692873567,0.689099069,0.8,1.54,0.4,0.399110121,37.0,34.73333333,14.59451952,13.13364375,0.169658227,0.186762451,68.0,31.53333333,34.0,33.92436031,5.0,5.066666667,4.898979486,4.965641129,0.673011667,0.658109988,2,1.333333333,1.0,0.997775303,2.25
3,87.46833333,79.21199507,82.55575809,74.54611084,1.04127007,1.079314959,71.755,11.98029557,29.90528168,29.21913313,856.1666667,830.8241379,852.8587891,827.3170978,1.094784085,1.061888537,181.3,171.1197044,74.56962444,76.98383017,127.3333333,134.817734,125.493812,132.8297399,1.084024539,0.962468818,53,53.78325123,21.85304454,22.61437881,6311.0,6719.073892,6186.508901,6588.614593,1.078970436,0.952783139,3055.0,2808.236453,1248.208583,1273.791563,135.1333333,104.3428571,86.53086361,56.75231264,0.839248416,0.922670691,179.3,39.67192118,83.41448049,88.45638087,12.23333333,12.64236453,10.92539041,11.61239644,1.002899471,0.931023309,12.1,5.671921182,5.062498285,4.405804314,27.50666667,40.95073892,4.976422327,10.24243121,0.194158291,0.111430187,78.48,39.95566502,36.42535869,38.62558861,5.0,4.477832512,4.762203156,4.22096638,1.054920168,1.098514578,3,0.044334975,1.414213562,1.499836192,12.9
3,23.60246667,23.81037143,17.45235279,19.42105194,0.828444621,0.818374647,40.926,12.68471429,17.55162549,15.51986537,830.2666667,1012.557143,765.7796644,944.1536581,1.016153988,0.726308941,793.2,676.0714286,346.0251661,349.6366189,130.3333333,101.5714286,112.1562445,83.14100136,0.980145416,1.041859136,128,26.42857143,58.33428571,61.92127985,1681.143,1364.959429,151.0397262,33.29067069,0.340803463,0.220800951,4505.571,1286.897714,2010.020786,1995.370767,70.9,92.75714286,42.95026248,57.53232455,0.76149999,0.436940488,133.4,78.82857143,54.89942319,59.63773631,7.307333333,5.898285714,2.317956484,1.142959678,0.454286636,0.362675141,18.478,5.216,8.135271408,8.150799395,35.67552667,18.44376,3.676762078,0.57401906,0.510262059,0.647895887,84.97342,12.12766857,36.01282687,28.8141752,2.333333333,2.428571429,2.0,2.208179027,0.955699891,0.876091893,3,1.0,1.247219129,1.049781318,12.1
6,94.81831167,48.0885131,71.58012951,32.57590781,1.581518815,1.665289886,157.0546,12.75479659,57.81921405,45.52069188,715.6833333,1020.177578,674.9410658,958.0992294,1.726531095,0.941527441,810.6,712.1094607,277.590114,334.10732,176.1666667,105.8145695,156.6702415,85.10163853,1.705871767,1.644574234,205,27.99432356,65.92272412,69.75190293,4456.238167,2988.24865,1188.108665,57.72117436,1.481388312,0.974135512,8958.571,2118.41171,3076.634158,3807.94262,63.78666667,113.170719,37.09206288,88.52345563,1.441924259,0.802619872,138.63,78.91702933,51.03267962,45.94610156,7.310333333,4.804365184,4.613181769,1.213333869,1.600761453,1.185262502,12.878,2.975105014,3.806245817,5.452840837,111.6710967,108.988271,16.39284143,1.153421944,1.008426864,0.488918928,399.97342,94.5926183,145.5972743,168.251515,2.333333333,2.08987701,2.289428485,2.074228282,1.772139388,1.341836965,1,1.025543992,0.471404521,0.286005478,73.0
