number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
3,100.0625667,98.42154,60.50855539,72.76560866,0.778795922,0.771458046,180.2063,55.17386,73.62608654,57.06592525,879.5333333,801.64,864.2003713,787.3977506,1.081218106,1.027677854,400.9,237.26,163.8662937,158.7839866,145.6666667,163.4,131.8358842,152.5884362,1.014987629,0.789532162,123,100.6,55.77534302,48.35535131,11700.0,11132.0,8062.694721,8885.571701,0.820361573,0.823281002,20300.0,5716.0,8348.045679,6503.680189,127.1,105.62,120.2649217,98.71014903,1.049507798,1.083396138,82.0,13.54,37.99008643,39.47193433,55.66666667,47.8,46.14823009,41.78438649,0.912107414,0.961624559,79.0,16.4,35.12200956,28.86104641,143.0,141.4,142.9150717,141.3359815,1.098013772,0.960999283,11.0,55.4,4.966554809,4.317406629,5.333333333,5.6,5.241482788,5.532647469,1.08219553,0.892117871,2,2.8,0.942809042,0.8,3.2
5,74.290174,56.81274707,60.47722922,35.77561357,1.451830892,0.994672941,122.90607,36.57063136,39.86342571,52.53377944,810.8,1011.885286,765.7151745,940.6882106,1.55085744,0.796951431,772.0,748.4018571,285.2848611,353.6383419,149.8,104.365,133.3752548,84.10706662,1.519122019,1.175230329,171,51.23142857,58.78571255,67.10770919,4975.4858,2957.573714,1081.228167,53.40102881,1.309578737,0.797562526,8958.571,1623.483429,3230.297922,3576.301997,63.986,111.5255,24.19071681,97.49236745,1.121350374,0.775420343,141.0,81.42535714,57.80373677,42.86057493,6.9944,3.822392857,4.040809989,1.037925048,1.373970844,0.988582325,12.878,1.827607143,4.117368752,4.641351611,113.605316,60.74376,14.21547979,0.627819194,0.834028207,0.312561231,399.97342,56.27052571,149.1731622,137.5727196,2.2,2.264285714,2.168943542,2.226221639,1.594166699,1.058661719,1,1.138571429,0.4,0.440952124,22.1
6,90.52137833,61.26027817,67.51194396,37.51166957,1.548724597,1.542845185,192.981,23.88639697,63.49595509,64.06895967,817.95,1010.038812,779.5069232,951.8659689,1.741974919,1.131685551,764.1,644.1941214,265.9993907,326.3858343,144.0,105.7035398,130.161185,86.73347431,1.709525072,1.680312029,171,23.25221239,55.05149105,64.94598534,4643.5715,2990.842736,1166.672376,72.61593257,1.423068577,1.266528665,9778.571,1235.668009,3657.787683,3906.867706,110.3666667,113.3402023,47.76494101,73.23946947,1.350566865,1.062863682,292.83,73.70764855,98.55561132,63.21969756,8.087,4.999761062,5.061082202,1.382114611,1.609718108,1.540194206,12.878,1.540921618,3.98373924,5.173639525,107.24593,68.67838886,8.02616757,0.896968173,0.877136513,0.779507464,399.97342,50.55510608,148.4806751,134.9157158,3.333333333,2.572060683,2.870987739,2.35676929,1.635045371,1.551834834,5,0.911504425,1.972026594,1.332109788,56.3
2,33.92785,44.886425,25.89860115,38.03034816,0.466819284,0.245532052,43.8343,38.881075,21.91715,18.98080868,922.4,840.75,907.8297583,830.1406926,0.677393019,0.62898926,326.6,297.9,163.3,141.4219484,111.5,133.75,102.2350234,126.2880186,0.611243778,0.377224564,89,100.25,44.5,38.53813047,5067.0,6470.5,4218.44047,5763.332392,0.530693356,0.296291562,5614.0,5340.5,2807.0,2430.933308,86.3,51.75,51.69990329,29.82009954,0.324318492,0.561537648,138.2,25.95,69.1,59.8423554,59.4,36.6,38.06573262,22.91957919,0.359206867,0.5955662,91.2,15.9,45.6,39.49075841,109.5,94.25,105.1665346,91.14908795,0.653837394,0.659671732,61.0,24.25,30.5,26.41377482,3.5,3.25,3.464101615,3.223709795,0.682908105,0.61724177,1,1.25,0.5,0.433012702,1.3
2,67.4248693,83.60220158,53.94858665,71.17794015,0.500521558,0.318041657,80.8866614,67.41327842,40.4433307,37.06692486,653.85,684.51,649.3416666,680.6628548,0.686260069,0.56557378,153.3,338.19,76.65,70.2508854,141.5,150.9,139.5349419,149.2118665,0.679292167,0.544766175,47,80.1,23.5,21.53810577,6595.0,8153.0,5321.935738,6981.551902,0.506850097,0.323652277,7790.0,6533.0,3895.0,3569.826466,85.55,102.17,74.78235086,92.45655097,0.570064885,0.384856307,83.1,75.77,41.55,38.08120403,11.0,11.12,10.99590833,11.11655046,0.692775234,0.600955679,0.6,4.7,0.3,0.274954542,332.5,371.5,317.8836265,358.7139594,0.64951601,0.485891029,195.0,230.5,97.5,89.36022605,2.0,1.6,1.732050808,1.39038917,0.562335145,0.685314207,2,0.2,1.0,0.916515139,0.11
3,81.7759,57.28385556,49.18660639,30.63011831,0.667966978,0.732826037,174.2306,37.92907778,77.26624382,71.41934588,850.4666667,1104.077778,766.5969009,1041.490575,1.003178272,0.61471378,894.6,828.9,365.8621082,315.1342457,158.6666667,100.1111111,129.2229783,77.57303708,0.94189389,1.083480107,195,14.11111111,81.75709279,75.36790423,7815.809667,5116.063778,302.3250092,24.92999421,0.157330538,0.094284417,22588.571,5019.047333,10452.75396,9343.934283,100.0,124.4555556,91.4623931,119.1429236,1.019734659,0.661684628,92.6,89.45555556,38.18385348,29.96361168,11.184,7.295777778,2.521681292,0.863905722,0.291519546,0.251727207,30.778,6.740888889,14.03843078,12.68712928,62.34219333,30.46216444,6.13796974,0.400801943,0.692031757,0.660753908,99.97342,19.31561333,44.38225433,43.18759219,3.0,2.777777778,2.289428485,2.363791485,0.848685558,0.833365441,5,1.222222222,2.160246899,1.749779528,9.4
8,85.1900629,87.92551576,57.21487268,68.94900727,1.727887083,1.56259319,192.981,33.2413725,74.17300287,63.60352702,839.1375,752.2615,760.493126,713.0578385,1.975999559,1.778136165,1261.5,221.4075,402.7961207,299.2081771,148.5,159.58,126.7129278,147.9533296,1.956466929,1.604195994,201,42.54,68.4525383,49.23660833,4389.890625,5533.69426,550.2498095,2125.22998,1.492764372,1.300719601,11338.571,2687.97142,4477.842998,3967.774601,97.6875,83.77285,47.0675803,33.91276908,1.600226988,1.343341345,325.63,35.7205,99.61815005,88.53771405,6.01525,9.16969,2.982330597,6.80246306,1.724422624,1.399711021,12.878,3.92556,4.557746476,3.797283171,97.256785,170.0077476,9.336172149,40.00035687,1.281746564,0.809069751,399.97342,119.9994684,130.7874916,165.6667765,2.375,2.475,2.056571189,2.244677985,1.937199798,1.661501723,4,0.795,1.316956719,1.208045943,105.6
4,100.351275,71.002824,65.092472,37.18661701,1.062064777,1.059021329,192.981,38.668216,77.51557392,78.94357312,734.25,1022.22,663.7518098,942.3871473,1.281839127,0.752486074,894.6,754.38,349.8057568,364.3227273,171.75,107.2,143.3263422,82.99174846,1.248104449,1.372516241,205,10.92,83.39476902,79.90844761,3536.85725,2446.5374,452.6765436,35.5731123,0.771702226,0.584672399,9778.571,1955.1426,3829.614903,3831.601083,75.1375,109.886,56.49121388,92.09251365,1.16731834,0.684789038,127.05,83.646,47.5543817,45.33563834,5.363,3.4596,2.591530623,0.897545257,1.000285879,0.929528859,10.678,2.0468,4.279050946,4.465092411,31.506645,11.775948,4.423126571,0.351547233,0.638308446,0.853877066,99.97342,7.984052,40.05410712,26.70219977,2.5,2.52,2.114742527,2.272665911,1.220607265,1.053536818,4,1.12,1.5,1.268700122,31.2
5,83.24476,97.046275,59.50608142,73.67590394,1.311510373,1.198595337,192.981,50.245175,67.23383471,68.27767127,779.88,737.0375,740.3993327,709.1596741,1.553218704,1.567119949,764.1,112.575,276.0631478,230.9812164,149.8,157.0,133.4253112,144.6829681,1.519537361,1.45601128,171,48.75,58.6085318,51.98317035,4584.2858,5536.428625,874.1647863,1814.768131,1.161774357,1.097736,9778.571,2444.821375,4004.273231,3919.183057,73.1,73.07875,33.14878276,36.13214574,1.200885906,1.191954134,138.63,29.49125,57.64567252,54.33815313,8.1524,9.09525,4.646433492,6.29757431,1.392937492,1.33108921,12.878,3.24725,4.361026375,3.873504607,128.605316,135.7533225,14.28764329,22.54252849,0.871976277,0.775872742,399.97342,99.9966775,154.0080285,163.9917239,2.6,2.75,2.402248868,2.514866859,1.519382665,1.414279065,3,1.0,1.2,1.299038106,92.0
3,95.28832,61.26269,58.66635678,35.7073586,0.787924302,0.891103807,168.93718,31.157202,68.98887797,55.18933753,836.4666667,884.3,818.1425547,860.4082047,1.075998917,0.87170273,422.1,466.84,180.5842432,203.2410884,155.0,132.7,138.4384292,115.293939,1.005575576,0.940751525,133,59.2,62.23075338,65.70243527,9160.0,6223.0,6857.531844,4703.140708,0.872410103,0.991006097,14390.0,2298.0,5889.48781,4574.743818,91.83333333,115.99,76.1984541,105.6611871,0.939441722,0.730166614,122.9,74.45,50.2629309,42.37958117,55.93333333,66.82,46.61677207,54.63599004,0.916564873,0.64044774,78.2,48.9,34.89807381,38.26857196,83.66666667,97.3,75.53221437,87.41963872,0.992827441,0.737249146,86.0,64.3,39.85250585,42.70843008,4.666666667,4.5,4.641588834,4.472135955,1.093374718,0.964962923,1,1.5,0.471404521,0.5,10.0
