number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
4,76.4445625,52.95112984,59.35667247,36.28064853,1.199540745,1.284166715,121.3276,14.97968952,43.82335412,44.54684452,794.0,988.6483871,741.6293489,922.4008773,1.315004308,0.92438048,810.6,628.1,311.7434923,343.5827729,164.5,117.7580645,139.0005138,92.43934107,1.256700567,1.336125253,205,23.70967742,77.52580216,79.7335655,4235.85725,3095.253677,669.5565878,79.88021396,1.015407123,0.812630965,8958.571,2167.004387,3194.938946,3666.373076,77.2375,107.5564516,53.52796465,84.47594671,1.105182174,0.788197171,127.05,71.05645161,54.83075523,50.06818374,8.1805,5.493612903,4.035568999,1.458261138,1.112098197,1.03748633,12.878,3.054774194,4.948155288,5.671633659,108.756645,101.0621058,7.55238461,1.312474236,0.336261916,0.203038055,399.97342,96.76047484,168.3010468,169.0316333,2.25,2.080645161,2.213363839,2.066478559,1.368922361,1.226170255,1,0.790322581,0.433012702,0.272289403,35.0
2,141.0835,141.0835,133.6728234,133.6728234,0.641090046,0.641090046,90.247,45.1235,45.1235,45.1235,721.95,721.95,720.9935367,720.9935367,0.69182264,0.69182264,74.3,37.15,37.15,37.15,189.0,189.0,188.9973545,188.9973545,0.693133183,0.693133183,2,1.0,1.0,1.0,15650.0,15650.0,14699.85034,14699.85034,0.633064429,0.633064429,10740.0,5370.0,5370.0,5370.0,44.7,44.7,34.26951998,34.26951998,0.469829447,0.469829447,57.4,28.7,28.7,28.7,34.5,34.5,34.46737588,34.46737588,0.692201703,0.692201703,3.0,1.5,1.5,1.5,93.5,93.5,81.68231143,81.68231143,0.569560354,0.569560354,91.0,45.5,45.5,45.5,6.5,6.5,6.480740698,6.480740698,0.690185676,0.690185676,1,0.5,0.5,0.5,11.6
5,59.626788,75.46711846,25.19140595,53.59507083,1.182248749,1.143189899,149.35206,38.62186303,52.5742661,49.11191899,973.96,877.5946015,922.4677565,834.3129088,1.558655394,1.483882688,773.0,219.4681234,304.6257218,278.290935,121.8,141.7275064,101.4903389,122.8795189,1.442446017,1.278414386,190,59.54755784,70.58725097,67.92925239,4191.10378,5386.918025,133.6213379,912.0179322,1.090502528,1.090321981,7873.9101,2024.161751,3493.945093,3041.341106,73.0,68.5966581,59.4978533,53.73367025,1.443471418,1.333974461,125.3,25.91491003,41.10980418,43.20754735,10.156,12.91462725,3.318585344,5.828671539,1.057179528,1.011957339,27.478,7.103609254,10.14513645,9.899904703,28.441416,36.5146855,3.008254161,7.518832277,0.9228408,0.91528534,78.97342,20.30322195,31.19443081,30.93812081,2.8,3.254498715,2.459509486,3.05194904,1.494403211,1.349713089,4,1.254498715,1.326649916,1.133509947,54.2
3,49.58333333,50.1266,46.37778306,48.15203903,1.036900512,0.902840853,41.6375,24.9478,17.02554579,13.20470498,671.6,663.0,666.2216343,659.7255522,1.090509877,0.95804499,207.3,274.32,85.98453349,67.43103143,139.3333333,152.0,137.178484,149.8200866,1.08308099,0.854186295,60,80.4,24.60803843,24.57641145,4781.333333,5312.8,4380.407293,5004.090785,1.02412052,0.803735725,3780.0,3200.0,1735.393391,1493.532511,72.53333333,64.36,59.81207722,56.59895601,0.913165828,0.938024401,104.7,25.18,45.11956954,36.3547851,26.19666667,24.838,18.56450857,20.15505619,0.833332532,0.834215181,44.61,12.562,18.36964949,14.32603839,70.0,54.4,51.28027163,41.92903505,0.796152881,0.933821823,121.0,24.2,56.57443474,47.80627574,4.0,4.4,3.914867641,4.317359884,1.077556327,0.842780302,2,2.4,0.816496581,0.8,18.6
4,76.1231,48.29534375,59.14087886,34.53295735,1.199368017,1.261602191,121.3276,16.1339,43.73539422,37.31914963,777.4,983.228125,720.759908,911.0971084,1.307069983,0.871283161,810.6,672.459375,322.3975884,357.388064,166.25,118.29375,140.1339839,92.34125313,1.255278333,1.237062518,205,44.8375,78.64914176,79.41005894,3775.35725,2266.634156,586.3416919,59.554247,0.954145401,0.860464455,8958.571,1399.240844,3259.804924,3136.568497,71.095,96.924125,36.23422094,55.25744223,0.955271169,0.620562213,135.97,74.930625,60.7157461,60.52098173,7.3305,4.6648125,3.693610201,1.286883636,1.105704652,1.024345329,12.878,1.9820625,4.60202029,5.007970544,113.256645,72.60162063,9.046672723,1.090682116,0.4364755,0.446651848,399.97342,62.48587938,166.0125975,141.6572185,2.0,2.0,2.0,2.0,1.386294361,1.126955636,0,0.9625,0.0,0.0,88.0
3,95.65011667,67.30200132,78.78403503,56.08290145,0.938452476,0.983512844,126.86035,25.33220921,51.79098455,40.50232373,750.9333333,841.0263158,730.1529352,823.2448491,1.070132451,0.814954228,430.0,480.8684211,181.6685871,169.147131,167.3333333,138.5526316,154.9358041,127.645711,1.031167509,0.961496058,138,57.23684211,58.57379012,55.07779062,6819.666667,5738.342105,5491.47978,4221.944329,0.93687782,0.800003269,8320.0,3409.026316,3537.814799,4017.652557,108.8,139.0921053,91.32565166,121.4445386,0.924677421,0.636819033,150.0,101.9868421,66.15572538,66.02308759,16.17666667,15.97368421,8.761748572,6.625267885,0.674804664,0.423756129,34.27,13.35789474,14.49803742,16.34637549,50.06833333,55.84473684,6.79287749,3.680504024,0.272186428,0.094150126,138.795,54.76052632,63.03842219,67.2134707,5.0,5.763157895,4.762203156,5.680489016,1.054920168,0.826254832,3,2.921052632,1.414213562,0.808969797,1.4
7,81.50137857,59.88032867,63.87217666,36.51477137,1.724818174,1.44004493,192.981,27.68970667,57.23618309,64.24675198,774.3714286,1006.642133,742.1690563,946.4087752,1.900259277,1.051897516,764.1,697.9045333,246.040477,332.5849462,157.5714286,106.3653333,143.8238006,86.55485607,1.875575286,1.656277523,171,28.82133333,54.35559412,66.66403227,4933.347,2987.535467,1489.932692,65.50266334,1.633760696,1.192139462,9778.571,1303.237867,3502.293079,3971.254803,56.87142857,105.5226667,21.10841644,69.66002986,1.401186056,0.844678593,141.0,75.996,55.62901618,52.33154384,8.501714286,4.9772,5.63969777,1.324932697,1.788143321,1.492754494,12.878,1.692133333,3.880893922,5.274342009,111.4323686,69.22750933,19.85071554,0.934813479,1.249397964,0.791785402,399.97342,52.25249067,135.7822792,135.8737367,2.571428571,2.413333333,2.415652516,2.272147636,1.875121856,1.419695048,3,1.061333333,1.049781318,1.021023452,75.0
3,98.42879333,95.0360807,98.2621685,94.93186223,1.096901817,0.734419233,13.51362,61.4773807,5.786518053,4.588055621,717.3,684.6065,714.7464441,683.1056034,1.094990613,0.74395533,139.9,439.174,61.56400463,47.39084624,185.6666667,193.285,185.2543859,193.0140554,1.096417433,0.671287419,29,132.47,12.22929089,9.884521991,10291.0,9207.155,10193.63146,9135.480072,1.089190543,0.792564472,3453.0,5528.05,1409.702806,1223.142151,72.06666667,81.806,70.80214491,80.86247366,1.081376952,0.597959971,32.4,59.674,13.26080272,11.32745179,26.5,26.3565,25.25716426,25.89524898,1.053075538,0.677635299,19.3,18.2475,7.882047111,4.694534881,88.0,64.795,81.07537565,61.58891927,1.015542715,0.899894279,85.0,31.725,36.72419729,25.39651502,5.0,4.965,4.932424149,4.940891046,1.085188613,0.697634798,2,3.285,0.816496581,0.483502844,1.53
3,69.90268167,85.0733929,68.28995767,84.1256239,1.074806941,0.483365314,36.285955,70.4208551,15.48059396,11.77512178,707.1666667,677.5608,706.2637529,676.7343683,1.097344457,0.618479141,85.3,502.8688,35.48354861,34.23906633,170.6666667,193.144,168.7927153,191.3535602,1.087396918,0.499831082,61,158.284,25.82419193,24.58738018,7647.0,7010.184,7581.563363,6950.540449,1.089992956,0.65977954,2449.0,4955.224,1007.603427,971.976723,54.66666667,56.9288,19.71393622,48.80086396,0.622076852,0.682086609,118.4,33.3684,49.08389643,31.61687098,15.76666667,19.2956,15.37050632,18.96778331,1.072259692,0.462512837,7.9,16.2,3.700750675,3.247180414,143.5666667,96.586,41.37704937,39.38475936,0.297082137,0.492926667,392.3,78.246,181.4332997,149.8234508,3.333333333,3.608,3.174802104,3.491870365,1.054920168,0.447476903,2,3.056,0.942809042,0.793937025,1.14
4,138.4919125,135.8500971,134.7674842,133.3939134,1.358666157,0.912294813,89.16,82.38105882,33.02658746,27.85269342,722.5,808.2176471,710.980994,803.9146937,1.371131489,0.787603489,306.7,563.1423529,122.7493177,73.98999324,185.75,151.6941176,181.3573166,148.8665786,1.362568652,0.997648087,114,87.6,40.60403305,32.05107084,12074.25,10072.47059,10558.04667,8723.175855,1.251034261,0.976707809,15950.0,4336.705882,6502.198796,6345.056919,91.65,102.0835294,87.87995466,100.9051275,1.349961633,0.785017462,56.1,70.87647059,23.24354749,12.70622679,20.825,21.41882353,18.14063702,20.47008349,1.277981482,0.848351832,24.1,13.5,8.978690049,5.787217031,61.0,39.34117647,42.48286263,31.70148135,1.101059008,1.04016611,107.0,16.63529412,44.24364361,29.84688493,5.25,5.176470588,5.180040128,5.151103744,1.373404312,0.871267212,2,3.317647059,0.829156198,0.51281164,1.53
