number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
3,97.83833333,117.3861376,56.95916175,63.97142773,0.753992469,0.438586276,184.273,99.40564374,75.57532836,85.47102477,739.1,806.4426808,725.1817776,799.0582759,1.080583016,0.890774688,319.1,394.4391534,137.2494323,99.28157175,161.0,150.2169312,149.96119,141.285644,1.035256368,0.922007254,132,67.77248677,55.06359959,48.45879206,8846.666667,12527.70723,5177.332422,7797.928863,0.621631247,0.36612757,18990.0,11038.43034,8912.172699,9457.746656,80.51,120.1367019,33.64374051,68.07781091,0.48128773,0.323817821,200.27,108.6463668,89.73765579,92.08886844,26.0,29.16402116,20.0,24.79556155,0.867589236,0.78315552,42.0,16.69135802,17.66352173,15.82709407,44.33333333,51.22574956,40.63466831,46.43527274,1.010085603,0.74341601,44.0,33.4303351,19.13693346,21.09536188,3.666666667,4.469135802,3.301927249,4.126562459,0.994923633,0.739510231,4,2.938271605,1.699673171,1.649760753,2.78
3,116.8066667,112.27625,108.3469774,103.4974546,1.020794026,0.851492417,104.88,51.97375,47.53139126,48.29240842,753.0333333,862.59375,735.1943325,854.1204572,1.07545588,0.745779856,391.4,553.4375,160.2223941,112.3680919,171.6666667,138.375,163.284972,131.3825484,1.053326122,0.946800092,116,50.6875,49.70133019,46.052789,8899.666667,9191.875,6248.577148,7152.863174,0.773166765,0.715015834,16620.0,5851.25,7373.148596,6801.231294,94.37666667,148.251875,46.84207057,119.9965699,0.697636806,0.472514385,189.97,122.404375,78.20919653,64.51128576,16.13333333,14.8125,11.4775871,9.924542319,0.776622358,0.675325051,29.6,10.4375,13.38290784,13.62451261,68.50666667,55.6375,14.57158419,4.130680747,0.473544157,0.201397736,169.48,52.8,73.13407839,77.53999029,4.666666667,5.75,4.160167646,5.601846084,1.004242473,0.727409343,4,3.625,1.885618083,0.968245837,1.4
3,125.1868,129.7055922,113.0764021,115.5788199,0.993606599,0.738309,130.0204,78.60539806,59.35640629,63.18414335,730.7666667,836.7669903,713.2791064,826.8178882,1.074510117,0.718388006,391.4,531.815534,160.9987647,125.009996,155.0,121.9126214,147.7539587,119.5965131,1.051132939,0.861467125,116,53.62135922,48.11098281,25.60457589,5743.0,6681.84466,4985.979745,6232.586584,0.964703864,0.736661991,7150.0,3721.456311,2991.204551,2495.44519,98.57666667,150.6562136,49.17961864,132.9196373,0.719455456,0.559215031,189.97,114.2758252,77.66617296,55.97963996,8.1,7.611650485,7.779829542,7.175047993,1.059628569,0.798227631,5.5,4.0,2.246478726,2.655761313,14.50666667,4.429126214,5.260824229,1.699231179,0.539473527,0.770301761,34.48,2.803883495,14.80923436,6.408926285,4.333333333,5.495145631,3.914867641,5.413828778,1.012330839,0.703591461,4,3.436893204,1.699673171,0.77426804,3.05
4,90.2786,55.86212093,66.98998734,36.50481749,1.178059558,1.340212378,128.2426,11.66863876,53.2860956,50.07202696,773.025,994.9449612,714.9461837,924.9516934,1.304577661,0.88421114,810.6,657.0341085,325.5704638,350.2896719,163.0,114.2248062,138.0064058,89.77734983,1.25775304,1.349029527,205,19.69767442,76.64528687,78.23590249,4870.35725,3199.213961,749.1889155,71.14953622,1.034495294,0.889206928,8958.571,2082.956581,3422.728556,3800.000015,82.3375,110.7717054,60.72149283,90.48329065,1.1640132,0.81224409,127.05,73.94534884,51.12571974,46.85817495,7.1055,4.948976744,3.585032949,1.305589221,1.098226113,0.98687419,12.878,2.927767442,4.585759561,5.400757025,108.756645,97.13824822,7.55238461,1.127865813,0.336261916,0.203778552,399.97342,93.0090386,168.3010468,166.8706918,2.25,2.085271318,2.213363839,2.070358384,1.368922361,1.210939239,1,0.813953488,0.433012702,0.279285016,92.0
6,67.4649075,81.07503104,55.52953485,67.80591194,1.627538455,1.148495801,121.3276,38.95001429,38.35647512,40.77227653,753.9166667,738.265,716.3864729,702.2950812,1.736484243,1.342228217,810.6,309.7542857,265.2815951,255.5688582,167.3333333,171.4928571,149.1483626,153.2104753,1.703996111,1.231045062,205,71.2,64.57467684,67.83483054,4565.5715,5460.618429,1185.255036,1766.571118,1.45297653,0.875300335,8958.571,3775.795857,3394.758885,3291.15517,63.00333333,80.01478571,35.70372922,55.36065829,1.418182882,0.986264513,138.63,50.50164286,52.18184444,52.79133224,9.577,9.562,5.764548962,6.226261552,1.594208705,1.058538233,15.978,5.489,5.011275786,4.383515484,122.50443,178.1680829,20.05523391,26.78423684,1.134987002,0.272054668,399.97342,168.5676314,141.7562394,190.1936947,2.5,2.15,2.40187391,2.123627347,1.748970751,1.393344522,2,0.828571429,0.763762616,0.376544439,88.0
8,96.8940129,62.0585883,66.75767063,45.81433711,1.786397805,1.921552074,191.2006,14.55321667,72.79595206,52.14534525,835.3875,958.1958333,761.0599526,862.2369293,1.978618146,1.630202988,1177.5,403.25,399.7330779,460.6174746,151.375,133.6333333,128.7460095,110.2168942,1.954682226,1.801681693,211,32.25,70.21028682,69.53163948,4980.390625,3932.793083,672.3362179,318.3656807,1.574394174,1.335967794,11848.571,2239.880917,4643.60957,4188.790631,84.38125,128.6431667,33.70440703,49.5299892,1.411165446,1.013387283,325.63,81.86,105.0924102,126.3704684,5.8865,6.488916667,3.088519812,2.745294066,1.769288128,1.372881994,12.878,3.2565,4.120745169,5.032140531,91.756785,141.98414,9.376405798,7.846730829,1.240570365,0.828256226,399.97342,99.997785,131.1180483,163.7696937,2.25,1.875,2.103979011,1.760566967,2.014122529,1.935029742,3,0.433333333,0.829156198,0.665363309,123.5
5,72.32465,51.17457923,58.63710174,34.8936318,1.44461203,1.335512173,121.3276,20.61173846,40.05351182,44.17847378,787.02,1003.753231,745.0910123,937.7214703,1.551741321,0.919811199,810.6,700.0467692,279.1810982,342.3003337,162.8,114.64,142.2453388,89.74574645,1.504459863,1.391484718,205,37.48307692,69.42449136,79.28140494,4963.4858,2942.437154,1096.147284,66.26309296,1.318041665,0.921194466,8958.571,1984.215154,3206.849096,3624.031098,65.23,108.2212308,42.65503213,85.00207817,1.253393884,0.766288088,127.05,76.572,54.60631465,50.20950135,9.3044,5.256769231,5.160593357,1.337562351,1.390197361,1.14283078,13.578,2.782615385,4.963869201,5.657924955,102.805316,93.43585077,12.07793525,1.080003438,0.713636562,0.253492516,399.97342,88.60107231,151.0028713,163.846215,2.4,2.086153846,2.352158045,2.071099362,1.589026915,1.253611348,1,1.049230769,0.489897949,0.280591092,79.0
3,148.775523,131.8908211,145.1830596,130.0645309,1.073345259,0.82331297,75.206569,75.37,34.15951879,24.67049181,863.8666667,844.7625,863.5546297,844.5192337,1.098252176,0.753565024,56.0,516.35,23.14826607,20.49200683,143.3333333,136.875,141.7213673,136.2057763,1.087062577,0.768466758,51,84.375,22.06555888,14.40865625,10745.66667,8215.25,9308.379175,7577.098998,0.951454674,0.884190422,13060.0,4242.75,6051.70369,4192.311318,173.5666667,130.525,165.1198769,124.2056736,1.053206353,0.947273059,119.6,54.5625,50.48203201,45.46662925,16.56666667,18.525,16.27314257,18.3376288,1.081491641,0.641240071,7.2,13.2125,3.012566274,2.388383344,115.6666667,58.375,28.45514644,25.58246187,0.300529831,0.654227179,317.0,39.625,144.7396129,99.12358133,5.333333333,5.125,5.313292846,5.115259376,1.094780226,0.766409437,1,3.125,0.471404521,0.330718914,6.7
4,75.4789405,80.05002238,65.76374706,75.3895055,1.256175951,1.131480614,106.353238,27.8930909,39.01268504,29.9296433,799.025,774.734,771.3260001,755.0648558,1.353517197,1.082553272,508.7,340.11496,199.093425,166.4216297,153.5,155.4864,143.2548813,148.3792762,1.314475423,1.143298189,155,57.6792,60.33448434,51.36240079,4992.0,6479.4816,4250.600551,6058.992652,1.242430486,0.964782156,7085.0,3527.4692,2651.139661,2182.434759,70.2375,80.1528,56.38419315,65.93960208,1.232451891,0.886730912,98.05,43.979,35.22863493,35.82477847,13.385,19.029624,7.027802436,16.58631113,1.042699717,0.908134658,27.06,10.524536,10.13541686,7.803496305,39.809,59.0246256,11.79095484,46.63031217,0.939567143,0.834358778,90.764,36.3953744,34.518219,29.05674903,3.5,3.2,3.16227766,2.885399812,1.291416769,1.022481183,3,1.804,1.5,1.469693846,0.763
4,90.1422625,58.46287893,66.93504418,36.27205491,1.178648748,1.019134185,124.90825,34.23739321,53.10137533,54.52813249,781.2,1007.517857,726.2769758,933.2414646,1.309636613,0.781677838,786.5,738.7692857,319.0526681,359.1818084,156.25,117.3857143,133.5424933,89.21009681,1.263305589,1.086561714,199,61.31428571,72.29583321,86.01126053,5572.60725,3179.009429,868.3951284,55.63162189,1.088927903,0.83614111,8958.571,1754.040571,3350.302852,3738.144492,91.35,113.2714286,82.04689051,103.9473207,1.2852032,0.822660771,91.0,80.325,40.64317286,39.80774204,6.4305,3.939714286,3.24122375,1.055986449,1.067473196,0.925773552,12.878,1.753571429,4.585683237,4.717349368,106.006645,60.82947429,6.244357387,0.614021289,0.257209774,0.244639047,399.97342,57.12766857,169.808985,138.5791307,3.0,2.571428571,2.828427125,2.438027308,1.329661349,1.083356018,2,1.057142857,1.0,0.903507903,22.1
