number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
5,72.32465,51.15680769,58.63710174,34.88323096,1.44461203,1.343552846,121.3276,20.48286538,40.05351182,44.17504239,787.02,1003.785769,745.0910123,937.7620442,1.551741321,0.925142504,810.6,698.295,279.1810982,342.2764048,162.8,114.6653846,142.2453388,89.76089175,1.504459863,1.400827935,205,37.12307692,69.42449136,79.29288183,4963.4858,2939.931,1096.147284,66.24333869,1.318041665,0.941333681,8958.571,1963.538231,3206.849096,3620.242384,65.23,107.9842308,42.65503213,84.62203949,1.253393884,0.766715361,127.05,76.53230769,54.60631465,50.39585321,9.3044,5.258384615,5.160593357,1.337723042,1.390197361,1.16086324,13.578,2.752384615,4.963869201,5.660263476,102.805316,92.69508154,12.07793525,1.075968417,0.713636562,0.264287636,399.97342,87.67799538,151.0028713,163.1828232,2.4,2.088461538,2.352158045,2.073038173,1.589026915,1.262734481,1,1.042307692,0.489897949,0.283964953,73.1
5,86.70245,66.575852,77.94483072,61.97425702,1.509464505,1.480964112,100.82965,18.41781333,38.55397646,27.94066291,730.92,756.1126667,714.1589129,740.9864983,1.586802297,1.336724231,419.6,256.0833333,154.5288504,149.3202475,168.8,159.54,162.5084525,154.8460878,1.571204632,1.416517485,133,47.56666667,47.32610273,39.52967324,5697.6,5489.866667,4994.597943,4651.897229,1.51614234,1.261236511,6324.0,2401.433333,2182.983518,2449.151482,51.354,38.17373333,30.97933495,21.63295597,1.295332823,1.131645972,100.83,22.8696,37.57456672,33.44893967,15.328,16.28213333,13.47182425,14.41882115,1.487004725,1.212797263,20.8,7.758,7.63706331,7.986255241,73.2,93.84,47.68220571,72.49089697,1.230314652,1.072971341,187.0,49.86666667,67.37180419,64.7336162,3.8,3.493333333,3.594431819,3.284400815,1.55908699,1.365226107,3,1.333333333,1.166190379,1.193016718,43.0
3,111.7416667,69.29866667,86.06708185,56.29615616,0.879942737,0.994017452,175.135,24.57066667,72.36418455,47.86961832,799.6666667,854.4,787.9867506,840.0186496,1.083478136,0.820244683,314.2,485.12,141.4952846,154.7546187,143.6666667,132.6666667,136.5414545,123.5225996,1.051817415,0.884599816,103,65.73333333,42.67968551,49.57239375,7860.0,5913.333333,6113.464765,4275.379668,0.920756679,0.821931564,9380.0,3356.0,4194.313611,4233.88028,103.8333333,139.2666667,81.4987095,120.0762703,0.87398636,0.599074661,164.9,105.0266667,70.67598995,67.10929063,14.16666667,15.64066667,6.672506328,6.233234713,0.516390577,0.322261123,34.27,14.082,15.48830168,16.63979025,58.06833333,58.04266667,9.991075371,3.918133075,0.510514411,0.182203923,138.795,55.49066667,58.96396644,66.64186317,5.333333333,5.866666667,5.241482788,5.839986365,1.08219553,0.836774226,2,2.933333333,0.942809042,0.498887652,12.9
3,130.9261497,102.4607402,123.4882251,100.0668769,1.03804732,0.847023638,104.060189,54.90729233,46.87571041,27.17260278,757.4666667,690.31,751.6145106,688.0005646,1.090735326,0.772024673,225.7,431.0025,95.97299389,60.44794786,181.6666667,191.825,181.3093415,191.5129537,1.096617097,0.672420544,25,135.45,11.55662388,10.69786778,13440.0,10053.75,12722.40336,9723.151464,1.04466249,0.896436644,10730.0,4980.0,4436.086864,3011.307596,141.0333333,101.9825,129.7615593,98.00734241,1.013697038,0.896607988,136.7,48.8775,59.66150816,35.94618817,20.33333333,24.835,19.37171987,24.39213415,1.053850017,0.582049367,14.3,19.1625,5.917394321,4.003407923,174.6666667,90.75,137.3657091,73.7900048,0.893432235,1.07061807,266.0,16.5,109.9858577,74.62531407,5.333333333,5.175,5.313292846,5.162103672,1.094780226,0.747220382,1,3.375,0.471404521,0.379967104,4.6
5,43.85082,37.86031923,33.60886953,28.76044653,1.386249706,1.327529631,75.6093,13.01805,28.66136857,28.12848979,856.44,1021.880769,807.6613073,961.0818749,1.550949209,1.005218312,764.1,665.2961538,296.4277625,330.6900001,134.6,104.9230769,114.6531464,84.57035546,1.472622539,1.430505387,171,31.11538462,67.5709997,68.71228928,3080.2858,2334.615615,652.1495889,55.47527511,1.13051515,0.805001381,8958.571,1722.307462,3074.664177,3381.380275,85.64,107.0676923,36.75715094,65.22074527,1.196756776,0.790685076,151.53,76.43307692,66.66031773,56.3186225,26.9724,8.564923077,7.309241062,1.416516566,0.774217472,1.249779673,104.778,3.918923077,39.23273907,19.9791214,155.005316,103.0912354,25.32609367,1.409854271,1.140286401,0.81197677,399.97342,76.90876462,141.9096619,155.436994,2.4,2.076923077,2.29739671,2.054036101,1.560710409,1.321327298,2,0.923076923,0.8,0.384615385,90.0
2,72.45807595,17.76759295,39.95356694,13.46732652,0.285748408,0.651200906,120.8947519,5.109930862,60.44737595,25.74560794,730.6,1051.880952,638.4985121,1032.173488,0.569874929,0.086117938,710.2,1016.119048,355.1,151.2433788,182.5,78.0,141.301097,71.93474059,0.476751424,0.474306224,231,49.61904762,115.5,49.1934955,2069.5,2241.857143,2060.713469,2240.21791,0.688904463,0.167663226,381.0,2062.904762,190.5,81.13732375,101.2,150.2380952,85.46227238,146.7979233,0.541937063,0.07745109,108.4,145.7619048,54.2,23.08473988,53.545,100.0995238,14.81384488,87.13391964,0.096150603,0.007867515,102.91,99.90047619,51.455,21.91559577,88.0,135.047619,70.9929574,131.2324103,0.506639558,0.068042754,104.0,131.6190476,52.0,22.14772092,2.5,3.857142857,2.0,3.74447097,0.500402424,0.066521614,3,3.761904762,1.5,0.638876565,35.7
5,85.18981,58.07739469,66.62110423,36.00283746,1.426454675,1.036844042,124.90825,36.71218011,48.51713092,54.42853149,806.12,1010.784501,759.0812857,936.6961499,1.548151625,0.788443052,786.5,752.9561925,289.6889877,358.4791254,153.4,116.7388535,135.1927036,88.69759448,1.508515184,1.104831211,199,64.27600849,64.91409708,85.86795372,5886.0858,3144.622631,1323.468305,53.75408304,1.378812703,0.869003591,8958.571,1737.889754,3061.486332,3726.483967,73.38,113.2051663,36.85258469,102.9644736,1.306512988,0.81406081,141.0,81.98619958,51.11924882,40.16433275,6.6144,3.889232838,3.817901133,1.039241412,1.359966863,0.95712753,12.878,1.796319887,4.118017659,4.687071955,108.805316,59.47743067,11.27785354,0.594507676,0.728112955,0.281926711,399.97342,55.46949077,151.9848787,136.908495,2.8,2.566171267,2.639015822,2.433589162,1.549826046,1.092185616,2,1.145081387,0.979795897,0.900995355,18.01
6,60.97870833,42.19559423,52.98682959,31.84424854,1.685111353,1.614467506,72.90645,11.93853846,25.92526141,29.99107719,731.7666667,996.9846154,695.0369936,930.5768436,1.734038493,1.015147974,764.1,684.3846154,267.3219324,346.2661845,159.0,107.9230769,142.9294236,86.98721583,1.710419869,1.637658691,171,26.23076923,58.70831855,69.32083885,3919.5715,2469.615615,1054.903269,59.00250875,1.45509122,1.211203994,8958.571,1377.692077,2951.800512,3295.309669,55.71666667,99.865,27.2363367,62.95371849,1.298689145,0.711319384,138.63,76.58192308,54.78011521,57.34314279,7.808666667,4.562615385,4.827787336,1.238311012,1.591330103,1.446896148,12.878,1.895846154,4.162277688,5.065964249,113.50443,77.51431231,18.22888008,1.091107564,1.051852702,0.741732905,399.97342,61.52414923,144.3695876,142.8623364,2.333333333,2.115384615,2.289428485,2.095792191,1.772139388,1.425415385,1,1.0,0.471404521,0.319485533,35.0
3,73.42426667,71.45398214,72.23227942,70.32999817,1.083007545,1.037997744,29.6228,19.98789286,12.71117166,12.31203339,700.7666667,776.4125,660.0350895,745.8961648,1.044265942,0.920737987,537.6,347.8928571,223.3167009,192.4677469,174.6666667,151.8035714,162.082415,142.4728948,1.025264534,1.09259845,162,12.51785714,67.44050876,57.94838209,4741.666667,5377.660714,3873.798566,4721.137903,0.934070974,0.847211758,6342.0,2679.178571,2589.688055,2262.10835,87.36666667,102.8160714,54.69052861,61.37775225,0.70664904,0.517304162,179.3,81.27321429,78.2130566,84.8275978,7.13,7.976785714,5.464775438,6.534460684,0.863590877,0.790184267,11.61,4.783928571,4.895079162,4.654051272,45.84,40.21428571,13.35629931,7.938232116,0.703641138,0.60426433,78.48,29.39285714,33.1730493,36.38710245,3.333333333,3.982142857,2.620741394,3.359769023,0.897945725,0.763052342,5,2.5,2.054804668,1.941014751,32.0
6,85.351375,47.84393888,71.09320989,33.90899385,1.665093063,1.632330448,121.3276,13.26147219,38.98122459,38.81977298,738.8666667,1006.940474,699.9698219,943.6200021,1.732683306,0.975666918,810.6,701.6531882,270.1495121,337.580841,170.3333333,111.9181601,151.0009304,88.69087992,1.699750652,1.612995184,205,31.22836705,67.31435376,75.07297628,4480.5715,2871.856352,1252.671065,64.76493245,1.512424166,0.994815389,8958.571,1997.845979,2958.05004,3617.866413,70.71333333,108.4003154,42.42717996,80.93525056,1.448971136,0.785924275,135.97,76.23355896,54.41507195,50.77422513,7.953666667,5.203001461,4.957939116,1.330307051,1.60222833,1.263058552,12.878,2.868240905,4.063135147,5.608301528,89.50443,95.13776529,14.03071728,1.137753082,0.880668394,0.311137487,399.97342,89.2095926,140.3927484,163.7506342,2.5,2.092300592,2.40187391,2.074387432,1.748970751,1.36036108,2,1.046227213,0.763762616,0.314904152,68.6
