number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
2,123.155,123.1773367,123.0747578,123.0970916,0.692495697,0.69230191,8.89,5.063869347,4.445,4.444943877,788.6,789.0040201,784.4907903,784.8942101,0.68794095,0.687419956,160.8,84.36281407,80.4,80.39898487,134.0,133.9447236,133.5477443,133.4925416,0.689774039,0.690172315,22,10.32663317,11.0,10.99986111,6775.0,6772.311558,6753.84335,6751.158246,0.690026055,0.690408824,1070.0,500.9547739,535.0,534.9932451,150.25,150.4582915,144.4193893,144.6250685,0.654596072,0.653271394,82.9,42.20502513,41.45,41.44947665,12.25,12.27638191,11.06797181,11.09348227,0.598269589,0.596383972,10.5,5.311557789,5.25,5.249933713,35.0,34.83919598,14.17744688,14.06723356,0.176920351,0.178204707,64.0,31.8241206,32.0,31.99959597,5.0,5.005025126,4.898979486,4.903972896,0.673011667,0.672022538,2,1.025125628,1.0,0.999987374,0.024
4,113.5267,73.7402675,75.1983514,37.76725095,1.158752113,1.246958192,164.1558,23.026605,65.89334252,67.80217628,651.125,711.875,641.5543659,702.6179014,1.371613083,1.109828185,287.2,349.2625,111.4911067,108.7523649,177.0,143.0375,166.0071742,131.2271878,1.331695345,1.34401961,139,24.725,55.00454527,58.02487478,8434.25,6714.9375,7218.383279,5172.526552,1.271310908,1.262026,9910.0,2299.225,3659.229589,4372.508283,58.5,52.675,52.65797697,45.29754239,1.282662396,1.205539469,74.6,21.19375,27.28818426,30.462877,29.4,36.74125,27.38701636,34.17917792,1.310195282,0.938128323,30.1,23.25875,12.07331769,13.36053605,44.5,47.4125,29.69539202,34.20224991,0.97690278,0.905793896,105.0,28.6875,43.84347158,42.16446779,3.75,3.75,3.567621345,3.567621345,1.33217904,1.184409496,3,1.2375,1.299038106,1.299038106,6.94
3,47.5623462,47.5623462,40.49338103,40.49338103,0.934320019,0.934320019,60.6384614,20.21282047,28.32862397,28.32862397,637.4,637.4,629.1783029,629.1783029,1.085284519,1.085284519,237.0,79.0,105.7048722,105.7048722,149.3333333,149.3333333,142.0854805,142.0854805,1.046968797,1.046968797,108,36.0,49.34459331,49.34459331,2553.333333,2553.333333,2548.150909,2548.150909,1.096609847,1.096609847,370.0,123.3333333,160.4853749,160.4853749,61.87666667,61.87666667,33.85896945,33.85896945,0.690221314,0.690221314,128.57,42.85666667,53.98915097,53.98915097,22.96666667,22.96666667,16.25770207,16.25770207,0.769940725,0.769940725,42.2,14.06666667,19.28839605,19.28839605,140.0,140.0,107.2529028,107.2529028,0.899695016,0.899695016,200.0,66.66666667,81.95527235,81.95527235,3.0,3.0,2.884499141,2.884499141,1.060856947,1.060856947,2,0.666666667,0.816496581,0.816496581,5.1
3,81.7759,57.28385556,49.18660639,30.63011831,0.667966978,0.732826037,174.2306,37.92907778,77.26624382,71.41934588,850.4666667,1104.077778,766.5969009,1041.490575,1.003178272,0.61471378,894.6,828.9,365.8621082,315.1342457,158.6666667,100.1111111,129.2229783,77.57303708,0.94189389,1.083480107,195,14.11111111,81.75709279,75.36790423,7815.809667,5116.063778,302.3250092,24.92999421,0.157330538,0.094284417,22588.571,5019.047333,10452.75396,9343.934283,100.0,124.4555556,91.4623931,119.1429236,1.019734659,0.661684628,92.6,89.45555556,38.18385348,29.96361168,11.184,7.295777778,2.521681292,0.863905722,0.291519546,0.251727207,30.778,6.740888889,14.03843078,12.68712928,62.34219333,30.46216444,6.13796974,0.400801943,0.692031757,0.660753908,99.97342,19.31561333,44.38225433,43.18759219,3.0,2.777777778,2.289428485,2.363791485,0.848685558,0.833365441,5,1.222222222,2.160246899,1.749779528,9.53
4,48.45859232,58.10264283,44.31063748,54.65452892,1.304699571,1.003839892,51.93183072,27.3782485,19.19469372,17.31984085,697.575,788.0156313,676.7929733,770.7099324,1.356235968,1.074972352,450.6,340.2601202,171.8250909,155.8281691,163.5,146.1763527,160.0096573,143.2565204,1.365977051,1.242998679,80,49.69539078,32.16753021,29.30704297,4029.75,5681.839679,2868.021563,4717.303997,1.111716144,0.850659303,6906.0,3053.406814,2880.207838,2448.442029,38.7175,46.19541082,23.15269723,33.5112875,1.046041308,0.85822262,75.63,31.60779559,29.93066018,30.14456163,13.16,17.54192385,9.598370693,14.17422238,1.132460079,0.841151695,25.1,10.75831663,9.282768983,9.047533766,117.25,83.44689379,102.550736,75.43116588,1.263010139,1.33630921,150.0,18.43687375,57.7727228,42.16275704,2.75,3.470941884,2.340347319,3.09946729,1.240684292,0.933390347,4,1.871743487,1.479019946,1.405919818,33.0
3,126.6971567,113.7423498,125.2977046,112.4198614,1.087973663,0.849058745,39.046,60.3742,18.12787384,17.92314647,597.1666667,653.85,592.1037914,648.6546761,1.089885593,0.705380859,170.2,446.5283333,79.99838887,79.83262178,186.0,183.1666667,185.8697782,183.0129105,1.097910551,0.793526883,17,109.4166667,6.976149845,7.592027983,8401.666667,10322.48333,7981.928206,9838.95748,1.045488578,0.590706714,6224.0,7912.216667,2814.778183,2897.788827,67.93333333,85.13333333,63.99339938,80.73414387,1.036523593,0.577511004,53.3,65.95833333,24.66797294,24.98784149,12.5,19.19333333,9.620820696,15.97546001,0.840170381,0.383071956,20.2,16.85833333,9.339521758,9.203294096,48.0,84.23333333,25.7932318,56.72934224,0.565506364,0.218683121,109.0,79.45,50.91823511,50.5833855,4.333333333,5.05,4.160167646,4.831198206,1.057905425,0.61242809,3,3.8,1.247219129,1.359227722,2.444
3,140.9075,145.3813559,136.1529385,142.5460979,1.063869162,0.766045453,89.3115,83.02015254,37.65592627,30.12580398,818.8666667,863.6728814,815.7181213,863.1987886,1.094849268,0.720550436,149.5,564.7627119,70.2638045,27.00908717,158.6666667,141.1186441,156.4616502,138.8593321,1.08527005,0.810926254,57,77.52542373,25.38153309,26.31754248,13750.0,11152.88136,12056.771,9250.767038,0.977306303,0.80625015,16320.0,6078.305085,6725.726727,7342.586726,151.8,177.6762712,148.1376945,176.1885378,1.074833078,0.655987967,80.5,126.1966102,32.86771466,21.581594,21.73333333,20.09152542,21.45311579,19.75811755,1.085792269,0.799994194,8.5,11.12881356,3.470190517,3.834026433,101.0,50.33898305,40.71626425,10.57419192,0.741830412,0.49212606,147.0,41.18644068,69.29646456,68.68661582,6.0,6.0,6.0,6.0,1.098612289,0.736756099,0,3.86440678,0.0,0.0,4.49
2,179.71894,179.4485732,179.7147381,179.4445767,0.6931238,0.670183352,2.45788,38.3092268,1.22894,1.198830813,667.65,647.311,661.2182091,641.2525437,0.683529231,0.689607357,184.9,54.433,92.45,90.18496315,204.0,204.88,203.9607805,204.842625,0.692954934,0.664410957,8,48.88,4.0,3.901999487,14980.0,14612.6,14886.62151,14524.46574,0.686920129,0.686946466,3340.0,1625.6,1670.0,1629.084786,17.0,13.59,6.982120022,4.977945973,0.18081639,0.246674233,31.0,11.76,15.5,15.12024801,30.75,29.595,30.29851482,29.17074262,0.678500877,0.691836344,10.5,1.515,5.25,5.121374327,40.0,36.26,36.20773398,32.76764076,0.599898019,0.667353973,34.0,8.2,17.0,16.58349782,4.5,4.39,4.472135955,4.363700108,0.686961577,0.686904969,1,0.49,0.5,0.487749936,5.71
6,56.83002753,70.62958318,42.24250245,53.56503258,1.515537394,1.261716542,128.2426,35.58553992,44.22677661,47.2207975,1040.183333,899.8975,973.5798078,849.4518063,1.728125557,1.609039076,1148.5,253.4475,372.2204428,305.8807394,110.6666667,130.05,94.75501665,113.9070854,1.652840528,1.402343537,164,50.45,57.67341001,58.4969871,3739.520833,4957.913925,334.3342683,777.5369288,1.284789083,1.147045985,7872.571,1968.4576,3249.557471,3151.183316,115.45,77.0,78.81674872,57.21092571,1.448400878,1.533708991,312.3,28.4375,102.8176987,60.15020781,8.287,10.85345,2.155363795,4.119960614,1.067245786,1.050089674,27.478,5.5335,9.97179581,9.793180382,24.38171333,34.018473,1.506024814,4.977891979,0.963345942,0.939941718,78.97342,19.7493075,30.17518158,31.22893622,3.166666667,3.225,2.768229457,3.027156524,1.677473336,1.552218888,4,0.975,1.462494065,1.12888219,34.1
4,88.302,82.451,71.13593488,59.09733221,1.169763895,0.92713427,160.152,50.38014286,61.43941124,70.28163195,879.475,936.8,874.6432692,933.2529991,1.380867766,1.001201052,254.0,517.6428571,91.09356111,79.09204403,138.5,121.6428571,134.0022301,115.0213867,1.35575661,1.146560027,93,41.28571429,33.27536626,41.56167043,10155.0,8715.714286,7292.901485,4815.841963,1.111883231,0.844645812,20600.0,5935.714286,7608.552753,9001.257622,118.85,167.3857143,48.48571832,126.3528423,1.094136234,0.764508478,200.0,115.0357143,73.71477125,53.43191739,12.045,9.877857143,8.112309687,4.808251809,1.093270532,0.823890551,24.27,6.903571429,9.00412822,10.64883238,167.55125,80.11714286,34.85552186,3.654527429,0.953528907,0.951032323,399.795,42.74,145.4358592,111.655639,4.0,5.428571429,3.464101615,5.128508399,1.255482325,0.845686904,4,3.285714286,2.0,1.399708424,2.19
